station_complex_id,station_complex_name,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,poverty_source_nearest_gtfs,poverty_source_observed,travel_time_source_nearest_station_complex_id,travel_time_source_observed_gtfs
617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",31195.54669,10.34806268,0,107.33,1.999996,8.995040975,10.85477857,2.106024532,4.234106505,2.248956942,2.833213344,19,23,10,2.995732274,0,10.07430258,-0.147701142,3268.667747,65.58397311,0,0,0,0,0,1,0,0,0,0,1,0,1
122,Graham Av (L),7105.981313,8.868832864,0,68,0.999999,8.396154863,10.73432932,1.959234598,2.397895273,2.217255286,2.397895273,10,10,1,2.397895273,0,8.6518225,-0.02312959,4255.431638,63.69565502,0,0,0,0,0,1,0,0,0,0,1,0,1
124,Montrose Av (L),5071.414429,8.531572202,0,67.67,0.999999,8.360071436,10.73278145,2.017647098,2.63905733,2.333361645,2.48490665,12.5,12.5,1,2.602689685,0,32.73576983,1.711113205,3855.551844,447.1461629,0,0,0,0,0,1,0,0,0,0,1,0,1
125,Morgan Av (L),5248.069424,8.565806087,0,68,0.999999,8.498418036,10.41177997,1.982011731,2.302585093,2.172777825,2.63905733,14.5,14.5,1,2.740840024,0,34.31926195,0.326430002,1018.580423,-29.82032987,0,0,0,0,0,1,0,0,0,0,1,0,1
126,Jefferson St (L),6129.923137,8.721100611,0,67.33,0.999999,8.957381736,10.63614387,1.780938828,1.945910149,2.275463772,2.708050201,16.5,16.5,1,2.862200881,0,31.58490587,0.936583714,2549.535232,-22.90401841,0,0,0,0,0,1,0,0,0,0,1,0,1
130,Wilson Av (L),3053.686925,8.024432387,0,62,0.999999,6.65415252,10.36100733,1.635352806,1.609437912,1.757087379,2.197224577,23.5,23.5,1,3.198673118,0,23.02099708,-0.910086709,2544.350479,29.8319276,0,0,0,0,0,1,0,0,0,0,1,0,1
131,Bushwick Av-Aberdeen St (L),1759.45785,7.473329196,0,61.67,0.999999,6.736966958,10.31450389,1.940065874,1.386294361,1.53278865,2.397895273,25,25,1,3.258096538,0,12.1388714,-1.362291189,1738.959381,-6.617807744,0,0,0,0,0,1,0,0,0,0,1,0,1
133,Atlantic Av (L),1310.704282,7.179082549,0,61.33,0.999999,7.583247524,10.343998,2.239936805,0.693147181,1.867073931,2.397895273,27.5,27.5,1,3.349904087,0,32.20689809,0.223512544,2236.371787,30.03111985,0,0,0,0,0,1,0,0,0,0,1,0,1
134,Sutter Av (L),1726.838353,7.454626399,0,61.67,0.999999,7.526717561,10.61516204,2.087373961,1.098612289,1.732015185,2.397895273,29,29,1,3.401197382,0,41.61046037,-1.164302787,2473.268634,6.534147271,0,0,0,0,0,1,0,0,0,0,1,0,1
135,Livonia Av (L),1937.17979,7.569504559,0,61.33,0.999999,6.499787041,10.66490067,1.988164916,1.386294361,1.704167058,2.302585093,30.5,30.5,1,3.449987546,0,28.6595516,-1.072754464,2954.026225,17.88261003,0,0,0,0,0,1,0,0,0,0,1,0,1
136,New Lots Av (L),2384.396831,7.777120776,0,60.67,0.999999,8.199464198,10.19544796,2.147949307,1.386294361,1.966309283,2.708050201,32,32,1,3.496507561,0,18.46294847,-0.893386688,2165.747756,57.1971834,0,0,0,0,0,1,0,0,0,0,1,0,1
241,"15 St-Prospect Park (F,G)",4473.498972,8.406149663,0,77,0.999999,8.236950048,10.46378882,1.23407864,2.397895273,2.23292979,2.197224577,30,30.75,2,3.433987204,0,12.62139243,-0.614474664,3592.463889,54.85578405,0,0,0,0,0,1,0,0,0,0,1,0,1
242,"Fort Hamilton Pkwy (F,G)",4403.413643,8.390362418,0,75.67,0.999999,7.930925372,10.3904712,1.44714404,2.772588722,1.944278274,2.48490665,32.75,33.12,2,3.518980417,0,6.516972052,0.073686947,2700.519184,253.2036281,0,0,0,0,0,1,0,0,0,0,1,0,1
243,"Church Av (F,G)",6645.110547,8.801787082,0,76.33,0.999999,8.935377072,10.77787237,1.81637995,1.945910149,2.514832555,2.708050201,34.5,35.25,2,3.569532696,0,21.92339053,-0.113165082,3590.011901,-48.6375546,0,0,0,0,0,1,0,0,0,0,1,0,1
244,Ditmas Av (F),2993.049831,8.004382208,0,40.33,0.666666222,9.109967398,11.02088888,1.760046377,1.098612289,2.882211408,2.63905733,36.75,36.75,1,3.630985476,0,19.94234906,-1.519307943,4898.821428,61.33359099,0,0,0,0,0,1,0,0,0,0,1,0,1
245,18 Av (F),2542.006713,7.841102405,0,39.67,0.999999,8.694837159,10.77455077,1.596347094,0.693147181,3.035598194,2.708050201,39,39,1,3.688879454,0,30.59392101,-0.730818905,4940.962448,58.95673418,0,0,0,0,0,1,0,0,0,0,1,0,1
246,Avenue I (F),1316.716195,7.183655362,0,40,0.666666222,8.300031712,10.36482877,1.747080798,0,2.976612143,2.302585093,40,40,1,3.713572067,0,20.77832596,-0.954159386,2776.193863,3.017475734,0,0,0,0,0,1,0,0,0,0,1,0,1
247,Bay Pkwy (F),949.877298,6.85738503,0,39.67,0.666666222,7.916078096,10.3434829,1.660066911,0,2.788698057,1.791759469,41.5,41.5,1,3.749504076,0,28.59093388,-0.556199849,1213.677429,12.74923657,0,0,0,0,0,1,0,0,0,0,1,0,1
608,"4 Av-9 St (F,G,R)",9184.428943,9.125373697,0,38.67,0.666666222,8.645234541,10.5322562,2.06345817,3.496507561,2.230854515,2.944438979,26.75,31.75,4,3.32323584,0,6.855107205,-0.469477462,2973.498211,4.830401471,0,0,0,0,0,1,0,0,0,0,1,0,1
120,Bedford Av (L),24743.20398,10.11634656,0,68.33,0.999999,9.163039099,10.80102351,2.058452854,2.708050201,2.161523234,2.564949357,7.5,7.5,1,2.140066163,0,14.69996214,0.551739275,3546.47728,62.80294591,0,0,0,0,0,1,0,0,0,0,1,0,1
123,Grand St (L),4937.275822,8.504771525,0,68,0.999999,8.236950048,10.63149499,2.004136526,2.48490665,2.225735564,2.48490665,11.5,11.5,1,2.525728644,0,17.08705893,0.612609487,3692.758296,117.8994001,0,0,0,0,0,1,0,0,0,0,1,0,1
127,DeKalb Av (L),8873.35456,9.090920886,0,67.67,0.999999,8.437500423,11.05133435,1.787254165,2.397895273,2.255219665,2.944438979,18,18,1,2.944438979,0,12.22413743,-1.326563987,4594.045321,-184.8531426,0,0,0,0,0,1,0,0,0,0,1,0,1
137,East 105 St (L),2036.415336,7.619437291,0,60.67,0.999999,8.266935348,9.991223667,2.038465956,0.693147181,1.450979015,2.397895273,34,34,1,3.555348061,0,28.73760413,0.415741547,680.4388333,-1.345551314,0,0,0,0,0,1,0,0,0,0,1,0,1
236,"Bergen St (F,G)",8518.586176,9.050123048,0,76,0.999999,9.525151112,10.93647629,1.899887222,3.610917913,2.510218079,2.772588722,20.5,21.25,2,3.068052935,0,7.387200787,-0.299107871,3874.520355,321.068689,0,0,0,0,0,1,0,0,0,0,1,0,1
237,"Carroll St (F,G)",8869.807632,9.090521123,0,76.67,0.999999,8.616495392,10.63127768,2.093869323,3.091042453,2.634421745,3.135494216,22.5,23.25,2,3.157000421,0,10.31466346,0.328803005,3857.947238,49.06435902,0,0,0,0,0,1,0,0,0,0,1,0,1
238,"Smith-9 Sts (F,G)",3113.835752,8.043931702,0,76,0.999999,8.574518258,10.07521149,2.166324368,2.772588722,2.756509556,2.772588722,25.25,25.88,2,3.267665989,0,5.222542995,-0.120491457,451.2561923,-4.910128047,0,0,0,0,0,1,0,0,0,0,1,0,1
627,"Franklin Av (C,S)",3908.192368,8.271086076,0,36,0.15384613,7.754481547,10.92251536,1.841583443,2.833213344,2.037466607,2.708050201,29,29,1,3.401197382,0,14.28143977,-0.420260474,3706.65952,57.1322699,0,0,0,0,0,1,0,0,0,0,1,0,1
630,"Myrtle-Wyckoff Avs (M,L)",15786.93953,9.667001606,0,36.67,0.666666222,8.188133415,11.16687955,1.727603282,2.197224577,2.189203295,2.944438979,19.5,25.25,2,3.020424886,0,18.4173176,-0.735150773,4775.248488,-109.8006226,0,0,0,0,0,1,0,0,0,0,1,0,1
636,"Jay St-MetroTech (A,C,F,R)",27337.58841,10.21605448,0,38,0.666666222,9.643290937,10.9724307,2.026646565,3.828641396,2.56179516,2.833213344,18,21.5,5,2.944438979,0,12.19576702,0.319386831,3583.028804,324.0520769,0,0,0,0,0,1,0,0,0,0,1,0,1
235,York St (F),10216.07807,9.23181592,0,41.33,0.666666222,9.3983126,10.30112208,2.063582088,3.63758616,2.557816197,2.772588722,16,16,1,2.833213344,0,16.62349477,-1.255883001,2854.404946,-14.05687421,0,0,0,0,0,1,0,0,0,0,1,0,1
248,Avenue N (F),2090.69261,7.645728878,0,40,0.666666222,8.321421587,10.63407502,1.744078013,1.386294361,2.568138455,2.197224577,43,43,1,3.784189634,0,15.96279831,-0.195011277,2733.94295,76.33240893,0,0,0,0,0,1,0,0,0,0,1,0,1
249,Avenue P (F),1863.310111,7.53064635,0,40,0.666666222,8.480114183,10.8129752,1.458648631,1.386294361,2.44267706,2.48490665,44.5,44.5,1,3.817712326,0,24.23460396,0.449501619,2968.839436,-45.13401267,0,0,0,0,0,1,0,0,0,0,1,0,1
250,Kings Hwy (F),2588.819485,7.859343455,0,40.33,0.666666222,8.452334619,10.67505305,1.582730955,1.098612289,2.323485495,2.564949357,46,46,1,3.850147602,0,23.08031456,1.33757994,2615.285534,43.58514557,0,0,0,0,0,1,0,0,0,0,1,0,1
251,Avenue U (F),1398.070392,7.243563289,0,34.33,0.666666222,7.933079772,10.5699827,1.343008249,1.791759469,2.135333508,2.079441542,48.5,48.5,1,3.90197267,0,15.23351667,-0.179375443,2314.287684,59.22865811,0,0,0,0,0,1,0,0,0,0,1,0,1
252,Avenue X (F),1847.546444,7.522154903,0,34,0.666666222,7.939515261,10.45097292,1.779459047,1.386294361,2.290356594,2.197224577,50.5,50.5,1,3.941581808,0,15.59978602,-0.475342849,2008.485601,18.77957796,0,0,0,0,0,1,0,0,0,0,1,0,1
253,Neptune Av (F),1180.052612,7.074161364,0,33,0.49999975,8.452121195,10.44371663,1.861141233,1.791759469,2.50395806,2.302585093,53,53,1,3.988984047,0,11.55008499,0.070734937,1565.829273,5.619182169,0,0,0,0,0,1,0,0,0,0,1,0,1
621,"Broadway Junction (A,C,J,Z,L)",5483.081096,8.609604828,0,61,0.999999,7.340835554,10.32685806,2.087523946,0.693147181,1.585135569,2.48490665,24.5,26,5,3.238678452,0,25.68656121,0.504366393,1853.037045,68.8684735,0,0,0,0,0,1,0,0,0,0,1,0,1
626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",10738.78078,9.281709956,0,36,0.999999,7.454141078,10.98987543,1.922099661,3.044522438,1.729658851,2.63905733,0,0,4,0,0,15.28255975,-0.632404757,6972.566136,149.7715188,0,0,0,0,0,1,0,0,0,0,1,0,1
629,"Metropolitan Av/Lorimer St (G,L)",11482.82747,9.348695017,0,68.33,0.999999,8.843182098,10.93604907,1.921859819,2.63905733,2.346314204,2.63905733,8.25,8.62,2,2.224623552,0,13.83530506,0.092310621,4181.146426,135.1669759,0,0,0,0,0,1,0,0,0,0,1,0,1
10,"49 St (N,R,W)",18561.21172,9.828883165,0,82.67,0.999999,11.06902613,10.70407558,1.361190303,5.099866428,3.593472287,4.465908119,1.5,1.5,3,0.916290732,0,13.74963848,-0.107982302,2849.850382,-0.136049756,0,0,0,0,0,0,1,0,0,0,1,0,1
13,"28 St (R,W)",8778.589683,9.080184952,0,68,0.999999,10.81965828,11.01572329,1.54033159,4.997212274,3.516165511,4.442651256,3,3,2,1.386294361,0,12.58280341,0.128841331,3936.069661,-142.380348,0,0,0,0,0,0,1,0,0,0,1,0,1
14,"23 St (R,W)",14091.69606,9.553411932,0,68.67,0.999999,10.48754505,11.25719415,1.617383306,5.062595033,3.370037084,4.382026635,4.5,4.5,2,1.704748092,0,16.7814575,0.299701162,3507.427694,194.3610913,0,0,0,0,0,0,1,0,0,0,1,0,1
143,Inwood-207 St (A),5839.652092,8.672597729,0,40.33,0.666666222,7.207859871,10.88496659,1.842021225,2.944438979,2.445419929,2.197224577,28.5,28.5,1,3.384390263,0,23.5893963,-1.351282532,5405.746833,-123.4081426,0,0,0,0,0,0,1,0,0,0,1,0,1
144,Dyckman St (A),4287.628991,8.363722378,0,41.67,0.999999,7.342131731,11.08052586,1.612953253,2.708050201,2.446630046,2.397895273,26.5,26.5,1,3.314186005,0,11.60027985,-1.263641424,6174.348492,-28.58420816,0,0,0,0,0,0,1,0,0,0,1,0,1
145,190 St (A),3165.123307,8.060263187,0,42.67,0.999999,7.572502985,11.11694523,1.811200428,2.995732274,2.379781769,2.772588722,24,24,1,3.218875825,0,8.656910047,-0.577257516,3438.712698,-11.42984725,0,0,0,0,0,0,1,0,0,0,1,0,1
146,181 St (A),6179.13395,8.729095225,0,42.67,0.666666222,9.144414222,11.39201128,2.012903455,3.663561646,2.51625284,2.63905733,22,22,1,3.135494216,0,8.423939343,-1.175875151,9524.917616,50.29755927,0,0,0,0,0,0,1,0,0,0,1,0,1
147,175 St (A),7329.712325,8.89982797,0,42,0.666666222,9.304285985,11.35063004,1.921867591,3.526360525,2.646709394,2.708050201,20.5,20.5,1,3.068052935,0,17.06295001,-0.993224135,7272.499807,-7.197589068,0,0,0,0,0,0,1,0,0,0,1,0,1
149,163 St-Amsterdam Av (C),2679.987179,7.893940356,0,30.33,0.49999975,7.567862605,11.25767186,1.816616926,3.401197382,2.565810666,2.890371758,23,23,1,3.17805383,0,23.96175698,-1.271834134,9859.476664,1.510350855,0,0,0,0,0,0,1,0,0,0,1,0,1
150,155 St (C),1697.622762,7.437573062,0,30.67,0.666666222,7.605890001,11.41093704,1.932899496,3.663561646,2.272845782,2.890371758,21.5,21.5,1,3.113515309,0,18.92468179,-1.559091117,7866.108751,311.5299687,0,0,0,0,0,0,1,0,0,0,1,0,1
151,"145 St (A,C,B,D)",15651.16824,9.658364732,0,49.67,0.999999,7.693937326,11.51495341,1.920020087,3.583518938,2.046657456,2.772588722,15,19.5,4,2.772588722,0,20.33967339,-0.375284183,8563.461699,125.2204169,0,0,0,0,0,0,1,0,0,0,1,0,1
152,"135 St (C,B)",3785.780056,8.239271347,0,45.67,0.999999,8.146998697,11.45015604,1.979796837,3.871201011,2.173272088,2.944438979,17.5,19,2,2.917770732,0,17.69592411,-0.655701152,2752.578852,36.1415691,0,0,0,0,0,0,1,0,0,0,1,0,1
153,"125 St (A,C,B,D)",18301.69092,9.814803373,0,122.67,1.999996,8.946374826,11.33245819,1.997187732,4.110873864,2.62574311,3.17805383,11,15.5,4,2.48490665,0,23.63801731,-0.78116612,6164.251628,89.98746369,0,0,0,0,0,0,1,0,0,0,1,0,1
154,"116 St (C,B)",4606.427129,8.435424874,0,45.33,0.666666222,9.049819445,11.34169814,1.832761556,3.931825633,2.693880134,3.091042453,14.5,16,2,2.740840024,0,16.82694644,-0.856019356,8614.248074,-19.09465632,0,0,0,0,0,0,1,0,0,0,1,0,1
155,"Cathedral Pkwy (110 St) (C,B)",5360.755987,8.58704681,0,46,0.999999,8.811056123,11.34171001,1.432772433,3.526360525,2.701212123,2.995732274,13,14.5,2,2.63905733,0,18.53269275,-1.137169792,6777.128225,88.23094598,0,0,0,0,0,0,1,0,0,0,1,0,1
156,"103 St (C,B)",3277.341014,8.095092785,0,46.33,0.999999,8.393216012,11.12080097,1.124597907,3.295836866,2.383836912,3.091042453,11.5,13,2,2.525728644,0,31.86865461,0.023884977,4067.208937,-168.8344617,0,0,0,0,0,0,1,0,0,0,1,0,1
157,"96 St (C,B)",7289.854741,8.894376067,0,45.67,0.666666222,8.567506005,11.08539878,1.055982777,3.663561646,2.31315615,3.688879454,10.5,12,2,2.442347035,0,8.000090833,-0.40832415,6205.869845,23.69502539,0,0,0,0,0,0,1,0,0,0,1,0,1
158,"86 St (C,B)",8421.418723,9.038652325,0,45.33,0.999999,8.622453702,11.06150018,1.628810765,3.610917913,2.290253724,3.63758616,8.5,10,2,2.251291799,0,6.122495,0.041113136,5047.412911,12.01789719,0,0,0,0,0,0,1,0,0,0,1,0,1
159,"81 St-Museum of Natural History (C,B)",10126.18777,9.222978945,0,45.33,0.666666222,8.812694613,10.95698043,1.705200468,3.737669618,2.467423336,3.663561646,7,8.5,2,2.079441542,0,8.397892701,0.097787943,1917.370293,54.23304279,0,0,0,0,0,0,1,0,0,0,1,0,1
16,"8 St-NYU (R,W)",11818.37639,9.377495531,0,69,0.999999,9.715047315,11.45354694,1.826175748,5.187385806,3.159665385,3.828641396,8,8,2,2.197224577,0,7.985210753,0.011394287,6450.859483,-234.3198642,0,0,0,0,0,0,1,0,0,0,1,0,1
160,"72 St (C,B)",7349.744799,8.90255692,0,45,0.999999,9.19715381,10.95240177,1.10984079,4.127134385,2.785469801,3.912023005,5.5,7,2,1.871802177,0,4.255689853,-0.203614669,6010.228477,166.4396843,0,0,0,0,0,0,1,0,0,0,1,0,1
162,"50 St (C,E)",15805.84748,9.66819851,0,73.33,0.999999,10.7977576,11.12473037,1.587254961,4.96284463,3.548270036,4.356708827,2,2,2,1.098612289,0,11.27630988,-0.244880998,6545.295129,214.4339348,0,0,0,0,0,0,1,0,0,0,1,0,1
164,"34 St-Penn Station (A,C,E)",57809.25587,10.96492148,0,116.33,1.999996,10.74155725,10.64749418,1.787893054,5.170483995,3.49869913,4.343805422,1.5,1.5,3,0.916290732,0,13.47475579,0.238462938,2167.329152,86.85809845,0,0,0,0,0,0,1,0,0,0,1,0,1
165,"23 St (C,E)",15445.03302,9.645107487,0,73.67,0.999999,10.50687413,11.14588267,1.741463449,4.836281907,3.240792876,4.33073334,3.5,3.5,2,1.504077397,0,13.61245346,-0.027499265,7881.765778,-98.03298401,0,0,0,0,0,0,1,0,0,0,1,0,1
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",31019.42864,10.34240125,0,108,1.333331556,9.78126342,11.33580635,1.909005806,4.615120517,3.111966017,3.496507561,3.5,5.5,7,1.504077397,0,6.885918008,-0.130305024,5632.295651,45.10654722,0,0,0,0,0,0,1,0,0,0,1,0,1
168,"Spring St (C,E)",10598.88238,9.268598184,0,74,0.999999,9.653679133,10.81903801,1.840527681,4.672828834,3.11347476,3.526360525,10,10,2,2.397895273,0,6.371769997,-0.011526244,3208.043097,-45.81131207,0,0,0,0,0,0,1,0,0,0,1,0,1
169,"Canal St (A,C,E)",13677.95023,9.523613451,0,116.67,1.999996,9.901134787,10.72476406,1.729551352,4.770684624,3.247350852,3.713572067,9.5,11.5,3,2.351375257,0,4.180641408,-0.412526055,2607.211127,27.23518511,0,0,0,0,0,0,1,0,0,0,1,0,1
17,"Prince St (R,W)",8492.151367,9.047015396,0,68.33,0.999999,9.655731073,11.13273329,1.775742019,5.023880521,3.239843017,3.526360525,10.5,10.5,2,2.442347035,0,13.41592457,0.244970335,3319.628917,-36.05132077,0,0,0,0,0,0,1,0,0,0,1,0,1
20,"City Hall (R,W)",4121.245948,8.324153427,0,49.33,0.666666222,10.18149801,11.07878307,1.544572667,4.8978398,3.351037972,3.784189634,14.5,14.75,2,2.740840024,0,5.790448692,-0.008492717,3889.862752,-177.6012312,0,0,0,0,0,0,1,0,0,0,1,0,1
22,"Rector St (R,W)",4028.109095,8.301300562,0,49,0.666666222,10.09946544,10.81647283,1.547241528,4.736198448,3.369060874,3.737669618,17.5,18,2,2.917770732,0,9.717135937,-0.037976423,4828.091301,-365.1858376,0,0,0,0,0,0,1,0,0,0,1,0,1
223,"Lexington Av/63 St (M,Q)",12368.14871,9.422960644,0,74.33,0.999999,10.37427213,11.13191392,1.720803338,3.850147602,3.544686382,4.465908119,6,8,3,1.945910149,0,5.368213949,0.050738557,5209.46886,10.48139039,0,0,0,0,0,0,1,0,0,0,1,0,1
276,"5 Av/53 St (E,F)",17243.08406,9.755224411,0,67,0.999999,11.02534425,10.22030358,1.087365288,4.48863637,3.672658663,4.465908119,5.5,5.75,2,1.871802177,0,3.754301388,-0.259928292,622.3511335,3.704910011,0,0,0,0,0,0,1,0,0,0,1,0,1
277,"7 Av (E,B,D)",13685.49994,9.52416522,0,94.33,1.999996,10.83557289,10.75220583,1.314887872,4.682131227,3.545927425,4.477336814,4,4.5,3,1.609437912,0,8.53552789,-0.540060439,3933.417322,-17.78770694,0,0,0,0,0,0,1,0,0,0,1,0,1
296,Marble Hill-225 St (1),3371.797896,8.123497915,0,46.33,0.999999,8.334951631,10.80689566,2.241515982,1.945910149,2.031145559,2.833213344,34.5,34.5,1,3.569532696,0,36.32551531,0.284166676,6180.315258,-69.75689877,0,0,0,0,0,0,1,0,0,0,1,0,1
297,215 St (1),1625.478834,7.394172733,0,46.33,0.999999,7.340186835,10.53065517,2.047247853,2.772588722,2.457203617,2.564949357,33,33,1,3.526360525,0,8.047234247,-1.332213627,2888.567517,-66.93206076,0,0,0,0,0,0,1,0,0,0,1,0,1
298,207 St (1),4202.989296,8.343789186,0,47,0.999999,7.376508126,11.03472836,2.129959783,2.944438979,2.467449848,2.48490665,32,32,1,3.496507561,0,32.5985867,-0.60874452,4799.389452,-74.32738892,0,0,0,0,0,0,1,0,0,0,1,0,1
299,Dyckman St (1),4658.865445,8.446741852,0,46.67,0.666666222,7.640603826,11.30603659,1.963544909,2.890371758,2.466593461,2.772588722,30.5,30.5,1,3.449987546,0,22.8891354,-0.326095662,7985.308,58.40137382,0,0,0,0,0,0,1,0,0,0,1,0,1
300,191 St (1),5273.958454,8.570726082,0,47,0.999999,7.992944547,11.36120683,1.880147296,3.258096538,2.454908505,2.833213344,29,29,1,3.401197382,0,15.77668782,-0.772409006,12283.05992,-154.5629012,0,0,0,0,0,0,1,0,0,0,1,0,1
303,157 St (1),7076.841618,8.864724284,0,46.67,0.666666222,7.559559496,11.29011936,1.817454055,3.465735903,2.426965702,2.564949357,23,23,1,3.17805383,0,23.49393343,-0.597151389,8460.751108,-54.60017178,0,0,0,0,0,0,1,0,0,0,1,0,1
304,145 St (1),6410.277758,8.765813868,0,47,0.666666222,7.603897969,11.19261,1.959170676,3.526360525,1.989288968,2.890371758,21,21,1,3.091042453,0,28.07058893,-0.187988419,7027.79708,25.71555785,0,0,0,0,0,0,1,0,0,0,1,0,1
305,137 St-City College (1),8579.733551,9.057274684,0,50.67,0.999999,8.000014094,11.07734645,2.011932214,3.36729583,2.221856095,2.944438979,19.5,19.5,1,3.020424886,0,27.78206612,-0.424230113,9476.910085,-3.827109363,0,0,0,0,0,0,1,0,0,0,1,0,1
306,125 St (1),6426.772013,8.768383258,0,51,0.999999,9.091669442,10.97513966,1.997356139,3.713572067,2.82119237,3.044522438,18,18,1,2.944438979,0,32.28816687,0.03582565,4896.092067,-11.63046044,0,0,0,0,0,0,1,0,0,0,1,0,1
307,116 St-Columbia University (1),11143.2038,9.318674803,0,51,0.666666222,9.246382963,11.02633707,1.785818746,3.891820298,3.079632017,2.833213344,15.5,15.5,1,2.803360381,0,14.40723161,0.103405024,5583.873337,9.281957566,0,0,0,0,0,0,1,0,0,0,1,0,1
308,Cathedral Pkwy (110 St) (1),8882.613994,9.091963734,0,51.33,0.999999,9.221675882,11.13906076,1.819313776,3.970291914,2.904115137,2.772588722,14.5,14.5,1,2.740840024,0,18.15968429,0.028564069,8591.538751,6.01558224,0,0,0,0,0,0,1,0,0,0,1,0,1
309,103 St (1),8875.611212,9.091175143,0,51.33,0.666666222,8.872627366,11.42449854,1.778581228,3.988984047,2.608295967,2.63905733,13.5,13.5,1,2.674148649,0,11.17588056,-0.142073008,9747.418407,-46.02289618,0,0,0,0,0,0,1,0,0,0,1,0,1
310,"96 St (1,2,3)",25178.07765,10.13376868,0,126.67,1.999996,8.538563217,11.5252986,1.682327114,4.143134726,2.185699585,2.564949357,7.5,7.5,3,2.140066163,0,13.81929867,0.375336444,10618.90254,-39.92806944,0,0,0,0,0,0,1,0,0,0,1,0,1
311,86 St (1),12503.78586,9.433866719,0,52.33,0.999999,8.753687227,11.46587579,1.759991371,4.094344562,2.246740765,3.583518938,9.5,9.5,1,2.351375257,0,7.640672576,0.206803502,10005.86514,-196.8082771,0,0,0,0,0,0,1,0,0,0,1,0,1
312,79 St (1),10515.42979,9.260694055,0,52.33,0.999999,8.967249183,11.39039618,1.850500444,4.158883083,2.484426068,2.708050201,8.5,8.5,1,2.251291799,0,6.280315514,-0.009032638,9500.386235,123.3390761,0,0,0,0,0,0,1,0,0,0,1,0,1
313,"72 St (1,2,3)",28415.36224,10.25472039,0,127.33,1.999996,9.296884973,11.451635,1.923526123,4.276666119,2.820854461,2.708050201,4.5,4.5,3,1.704748092,0,5.118656187,-0.288933818,10419.7795,350.2059999,0,0,0,0,0,0,1,0,0,0,1,0,1
314,66 St-Lincoln Center (1),15573.27897,9.653376048,0,52.67,0.666666222,9.682778535,11.40675351,1.686627595,4.369447852,3.062089594,3.80666249,5.5,5.5,1,1.871802177,0,7.226319326,0.16625611,7190.613845,466.042014,0,0,0,0,0,0,1,0,0,0,1,0,1
316,50 St (1),18476.30418,9.824298457,0,51.67,0.999999,10.94841773,10.89919926,1.464688058,4.94875989,3.569700593,4.477336814,2,2,1,1.098612289,0,10.83908485,-0.353769839,4244.532556,49.04630864,0,0,0,0,0,0,1,0,0,0,1,0,1
318,"34 St-Penn Station (1,2,3)",52349.35916,10.86571408,0,127.33,1.999996,10.84914289,10.63496563,1.61021559,5.252273428,3.549920517,4.430816799,1,1,3,0.693147181,0,21.67842477,1.291355355,1467.113247,58.47031639,0,0,0,0,0,0,1,0,0,0,1,0,1
319,28 St (1),9979.296928,9.208368121,0,53,0.999999,10.70358149,10.98515712,1.672080112,5.209486153,3.396671474,4.406719247,3,3,1,1.386294361,0,12.71530345,-0.165538607,4439.115275,129.5470974,0,0,0,0,0,0,1,0,0,0,1,0,1
320,23 St (1),9883.77165,9.198750635,0,53,0.999999,10.51058653,11.23157,1.759693679,4.919980926,3.236634952,4.394449155,4,4,1,1.609437912,0,13.27380182,0.46653358,6841.911162,-16.76026636,0,0,0,0,0,0,1,0,0,0,1,0,1
321,18 St (1),5874.625665,8.67856783,0,53,0.999999,10.24899032,11.29549059,1.841462063,4.890349128,3.121326082,4.304065093,5,5,1,1.791759469,0,9.102017358,0.263797035,5252.565848,-365.6356451,0,0,0,0,0,0,1,0,0,0,1,0,1
323,Christopher St-Stonewall (1),8312.340953,9.025616847,0,52.67,0.999999,9.771783062,11.23411063,1.963672768,4.543294782,3.098291043,3.465735903,7.5,7.5,1,2.140066163,0,8.494356988,0.193491291,6144.265666,-12.87982023,0,0,0,0,0,0,1,0,0,0,1,0,1
324,Houston St (1),10404.56422,9.250095964,0,53.33,0.999999,9.590145733,10.80476616,1.939390149,4.430816799,3.051934893,3.433987204,9,9,1,2.302585093,0,5.202956403,-0.280921935,2807.130929,-33.65209437,0,0,0,0,0,0,1,0,0,0,1,0,1
325,Canal St (1),4035.300254,8.303083773,0,53.33,0.999999,9.774232717,10.56002261,1.772037262,4.644390899,3.177959698,3.713572067,10.5,10.5,1,2.442347035,0,6.392085548,-0.305471258,2179.460785,81.76015689,0,0,0,0,0,0,1,0,0,0,1,0,1
