station_complex_id,year,poverty_num,poverty_den,weighted_poverty
137.0,2023,30.03143854635007,1.3010587710842922,23.082307435906298
137.0,2024,37.389311907884135,1.3010587710842922,28.737604125849114
138.0,2013,26.705243164344978,1.4320920871780185,18.6477136515491
138.0,2014,24.49703595706466,1.4320920871780185,17.105768669762586
138.0,2015,26.283454649872084,1.4320920871780185,18.353187539541846
138.0,2016,30.66150311533734,1.4320920871780185,21.41028736200671
138.0,2017,30.818186609987166,1.4320920871780185,21.51969617450743
138.0,2018,29.524433499589318,1.4320920871780185,20.616295393243966
138.0,2019,29.49584587517726,1.4320920871780185,20.596333252074405
138.0,2020,24.603687115768576,1.4320920871780185,17.180240946831077
138.0,2021,21.659774009965517,1.4320920871780185,15.124567898874972
138.0,2022,33.22494892000182,1.4320920871780185,23.200288038370918
138.0,2023,30.447843700742773,1.4320920871780185,21.261093454361013
138.0,2024,31.61146742787944,1.4320920871780185,22.07362760461222
141.0,2013,74.60408941968181,3.599218744099198,20.727856438843233
141.0,2014,68.82629281047396,3.599218744099198,19.12256456302147
141.0,2015,71.65811896022144,3.599218744099198,19.909353683407712
141.0,2016,71.75812086215988,3.599218744099198,19.93713801913401
141.0,2017,65.2845764073837,3.599218744099198,18.13854090263773
141.0,2018,68.35929640490173,3.599218744099198,18.99281518162089
141.0,2019,64.53302517548002,3.599218744099198,17.929731356639497
141.0,2020,57.57297823360633,3.599218744099198,15.995965326640777
141.0,2021,49.08503774734137,3.599218744099198,13.637692298589712
141.0,2022,52.74864822368591,3.599218744099198,14.655582773390922
141.0,2023,49.475400958458366,3.599218744099198,13.746150060918547
141.0,2024,51.35820336654196,3.599218744099198,14.269264253733414
143.0,2013,114.58804267795155,3.872227354041452,29.59228170276618
143.0,2014,117.83782792931707,3.872227354041452,30.43153646604182
143.0,2015,114.97003245739819,3.872227354041452,29.69093029555812
143.0,2016,113.49612474617415,3.872227354041452,29.31029466224859
143.0,2017,92.75172532589436,3.872227354041452,23.953068052445108
143.0,2018,72.59372651383967,3.872227354041452,18.74727898868682
143.0,2019,55.89010847770763,3.872227354041452,14.433581339012806
143.0,2020,52.71918403560833,3.872227354041452,13.614692324453832
143.0,2021,51.9523378906501,3.872227354041452,13.416654845027974
143.0,2022,67.5900916634516,3.872227354041452,17.455093795798867
143.0,2023,66.21364339594567,3.872227354041452,17.099626995516765
143.0,2024,91.343505614453,3.872227354041452,23.589396299036416
144.0,2013,86.35247342993517,3.7792059967472964,22.849369286632538
144.0,2014,82.61598760417817,3.7792059967472964,21.86067329361894
144.0,2015,85.33792064360402,3.7792059967472964,22.580912688287707
144.0,2016,78.09786527596933,3.7792059967472964,20.66515171260496
144.0,2017,68.96381886375488,3.7792059967472964,18.248229634243533
144.0,2018,63.956818532083645,3.7792059967472964,16.923348075529695
144.0,2019,57.505356708655164,3.7792059967472964,15.216253561766447
144.0,2020,52.985021943642145,3.7792059967472964,14.020146557040164
144.0,2021,48.36572623016581,3.7792059967472964,12.797853906824194
144.0,2022,40.39512310856456,3.7792059967472964,10.688785724655395
144.0,2023,40.33559898758312,3.7792059967472964,10.67303529426534
144.0,2024,43.8398471760328,3.7792059967472964,11.600279850784814
145.0,2013,34.48632459938042,2.272945118802742,15.17252850238014
145.0,2014,28.569679524718964,2.272945118802742,12.569454180120216
145.0,2015,29.29706477207774,2.272945118802742,12.88947301442534
145.0,2016,33.695922229640686,2.272945118802742,14.82478479171982
145.0,2017,34.15440772548015,2.272945118802742,15.02649907511658
145.0,2018,32.68988308212412,2.272945118802742,14.382169992447196
145.0,2019,29.835344013629886,2.272945118802742,13.126293180956981
145.0,2020,25.22076233966091,2.272945118802742,11.096071845740726
145.0,2021,22.75876825606304,2.272945118802742,10.012898273606828
145.0,2022,22.440183420383566,2.272945118802742,9.872734380935594
145.0,2023,19.679917145194228,2.272945118802742,8.658333622925523
145.0,2024,19.6766814346535,2.272945118802742,8.656910046740617
146.0,2013,92.87635967037572,5.704858089109338,16.28022261371902
146.0,2014,101.30501232799806,5.704858089109338,17.75767437955922
146.0,2015,101.13987359413295,5.704858089109338,17.728727343316482
146.0,2016,100.79847128750332,5.704858089109338,17.668883206740787
146.0,2017,94.95653835416297,5.704858089109338,16.644855467208984
