YEAR,GEO_ID,NAME,S1701_C03_001E
2020,1400000US36047112000,"Census Tract 1120, Kings County, New York",26.4
2020,1400000US36047112200,"Census Tract 1122, Kings County, New York",35.5
2020,1400000US36047112400,"Census Tract 1124, Kings County, New York",20.7
2020,1400000US36047112600,"Census Tract 1126, Kings County, New York",26.8
2020,1400000US36047112800,"Census Tract 1128, Kings County, New York",36.4
2020,1400000US36047113000,"Census Tract 1130, Kings County, New York",19.2
2020,1400000US36047113200,"Census Tract 1132, Kings County, New York",10.4
2020,1400000US36047113400,"Census Tract 1134, Kings County, New York",38.2
2020,1400000US36047114201,"Census Tract 1142.01, Kings County, New York",28.5
2020,1400000US36047114202,"Census Tract 1142.02, Kings County, New York",24.1
2020,1400000US36047114400,"Census Tract 1144, Kings County, New York",35.3
2020,1400000US36047114600,"Census Tract 1146, Kings County, New York",18.5
2020,1400000US36047115000,"Census Tract 1150, Kings County, New York",19.7
2020,1400000US36047115200,"Census Tract 1152, Kings County, New York",18.5
2020,1400000US36047115600,"Census Tract 1156, Kings County, New York",41.7
2020,1400000US36047115800,"Census Tract 1158, Kings County, New York",23.9
2020,1400000US36047116000,"Census Tract 1160, Kings County, New York",21.9
2020,1400000US36047116200,"Census Tract 1162, Kings County, New York",27.7
2020,1400000US36047116400,"Census Tract 1164, Kings County, New York",14
2020,1400000US36047116600,"Census Tract 1166, Kings County, New York",12.1
2020,1400000US36047116800,"Census Tract 1168, Kings County, New York",18.7
2020,1400000US36047117000,"Census Tract 1170, Kings County, New York",43.8
2020,1400000US36047117201,"Census Tract 1172.01, Kings County, New York",24.5
2020,1400000US36047117202,"Census Tract 1172.02, Kings County, New York",9.3
2020,1400000US36047117400,"Census Tract 1174, Kings County, New York",20
2020,1400000US36047117601,"Census Tract 1176.01, Kings County, New York",12.8
2020,1400000US36047117602,"Census Tract 1176.02, Kings County, New York",16.5
2020,1400000US36047117800,"Census Tract 1178, Kings County, New York",22.8
2020,1400000US36047118201,"Census Tract 1182.01, Kings County, New York",16.8
2020,1400000US36047118202,"Census Tract 1182.02, Kings County, New York",21
2020,1400000US36047118400,"Census Tract 1184, Kings County, New York",17.8
2020,1400000US36047118600,"Census Tract 1186, Kings County, New York",7.4
2020,1400000US36047118800,"Census Tract 1188, Kings County, New York",21.6
2020,1400000US36047119000,"Census Tract 1190, Kings County, New York",35.3
2020,1400000US36047119200,"Census Tract 1192, Kings County, New York",22.2
2020,1400000US36047119400,"Census Tract 1194, Kings County, New York",38.9
2020,1400000US36047119600,"Census Tract 1196, Kings County, New York",25.6
2020,1400000US36047119800,"Census Tract 1198, Kings County, New York",35.3
2020,1400000US36047120000,"Census Tract 1200, Kings County, New York",31
2020,1400000US36047120200,"Census Tract 1202, Kings County, New York",29.9
2020,1400000US36047120801,"Census Tract 1208.01, Kings County, New York",18.3
2020,1400000US36047120802,"Census Tract 1208.02, Kings County, New York",29.2
2020,1400000US36047120803,"Census Tract 1208.03, Kings County, New York",14.9
2020,1400000US36047121000,"Census Tract 1210, Kings County, New York",60.4
2020,1400000US36047121400,"Census Tract 1214, Kings County, New York",47.7
2020,1400000US36047122000,"Census Tract 1220, Kings County, New York",22
2020,1400000US36047123700,"Census Tract 1237, Kings County, New York",53.2
2020,1400000US36047150200,"Census Tract 1502, Kings County, New York",4.1
2020,1400000US36047152200,"Census Tract 1522, Kings County, New York",1.8
2020,1400000US36061000201,"Census Tract 2.01, New York County, New York",50
2020,1400000US36061000202,"Census Tract 2.02, New York County, New York",29.4
2020,1400000US36061000600,"Census Tract 6, New York County, New York",37.9
2020,1400000US36061000700,"Census Tract 7, New York County, New York",7
2020,1400000US36061000800,"Census Tract 8, New York County, New York",27.4
2020,1400000US36061000900,"Census Tract 9, New York County, New York",7.8
2020,1400000US36061001001,"Census Tract 10.01, New York County, New York",1.5
2020,1400000US36061001002,"Census Tract 10.02, New York County, New York",40.7
2020,1400000US36061001200,"Census Tract 12, New York County, New York",24.8
2020,1400000US36061001300,"Census Tract 13, New York County, New York",4.5
2020,1400000US36061001401,"Census Tract 14.01, New York County, New York",7.8
2020,1400000US36061001402,"Census Tract 14.02, New York County, New York",25
2020,1400000US36061001501,"Census Tract 15.01, New York County, New York",8.9
2020,1400000US36061001502,"Census Tract 15.02, New York County, New York",10.4
2020,1400000US36061001600,"Census Tract 16, New York County, New York",15.6
2020,1400000US36061001800,"Census Tract 18, New York County, New York",23.5
2020,1400000US36061002000,"Census Tract 20, New York County, New York",45.2
2020,1400000US36061002100,"Census Tract 21, New York County, New York",1.2
2020,1400000US36061002201,"Census Tract 22.01, New York County, New York",32.9
2020,1400000US36061002202,"Census Tract 22.02, New York County, New York",21.9
2020,1400000US36061002400,"Census Tract 24, New York County, New York",60.4
2020,1400000US36061002500,"Census Tract 25, New York County, New York",47.9
2020,1400000US36061002601,"Census Tract 26.01, New York County, New York",29.6
2020,1400000US36061002602,"Census Tract 26.02, New York County, New York",16.8
2020,1400000US36061002700,"Census Tract 27, New York County, New York",20.8
2020,1400000US36061002800,"Census Tract 28, New York County, New York",17.8
2020,1400000US36061002901,"Census Tract 29.01, New York County, New York",53.4
2020,1400000US36061002902,"Census Tract 29.02, New York County, New York",32.5
2020,1400000US36061003001,"Census Tract 30.01, New York County, New York",21.1
2020,1400000US36061003002,"Census Tract 30.02, New York County, New York",19.1
2020,1400000US36061003100,"Census Tract 31, New York County, New York",10.7
2020,1400000US36061003200,"Census Tract 32, New York County, New York",16.5
2020,1400000US36061003300,"Census Tract 33, New York County, New York",1
2020,1400000US36061003400,"Census Tract 34, New York County, New York",31.5
2020,1400000US36061003601,"Census Tract 36.01, New York County, New York",17.8
2020,1400000US36061003602,"Census Tract 36.02, New York County, New York",23.9
2020,1400000US36061003700,"Census Tract 37, New York County, New York",4.6
2020,1400000US36061003800,"Census Tract 38, New York County, New York",12.2
2020,1400000US36061003900,"Census Tract 39, New York County, New York",3
2020,1400000US36061004001,"Census Tract 40.01, New York County, New York",6.9
2020,1400000US36061004002,"Census Tract 40.02, New York County, New York",16.3
2020,1400000US36061004100,"Census Tract 41, New York County, New York",15.5
2020,1400000US36061004200,"Census Tract 42, New York County, New York",11.4
2020,1400000US36061004300,"Census Tract 43, New York County, New York",15.9
2020,1400000US36061004400,"Census Tract 44, New York County, New York",14.3
2020,1400000US36061004500,"Census Tract 45, New York County, New York",8.2
2020,1400000US36061004700,"Census Tract 47, New York County, New York",5.1
2020,1400000US36061004800,"Census Tract 48, New York County, New York",6.6
2020,1400000US36061004900,"Census Tract 49, New York County, New York",9.6
2020,1400000US36061005000,"Census Tract 50, New York County, New York",4.4
2020,1400000US36061005200,"Census Tract 52, New York County, New York",4.8
2020,1400000US36061005400,"Census Tract 54, New York County, New York",6.1
2020,1400000US36061005501,"Census Tract 55.01, New York County, New York",8.3
2020,1400000US36061005502,"Census Tract 55.02, New York County, New York",12.5
2020,1400000US36061005600,"Census Tract 56, New York County, New York",18.2
2020,1400000US36061005700,"Census Tract 57, New York County, New York",2.6
2020,1400000US36061005800,"Census Tract 58, New York County, New York",11.7
2020,1400000US36061005900,"Census Tract 59, New York County, New York",3.9
2020,1400000US36061006000,"Census Tract 60, New York County, New York",1.9
2020,1400000US36061006100,"Census Tract 61, New York County, New York",3.1
2020,1400000US36061006200,"Census Tract 62, New York County, New York",23
2020,1400000US36061006300,"Census Tract 63, New York County, New York",5.8
2020,1400000US36061006400,"Census Tract 64, New York County, New York",14.3
2020,1400000US36061006500,"Census Tract 65, New York County, New York",7.1
2020,1400000US36061006600,"Census Tract 66, New York County, New York",10.2
2020,1400000US36061006700,"Census Tract 67, New York County, New York",3.3
2020,1400000US36061006800,"Census Tract 68, New York County, New York",11
2020,1400000US36061006900,"Census Tract 69, New York County, New York",5.7
2020,1400000US36061007001,"Census Tract 70.01, New York County, New York",7.8
2020,1400000US36061007002,"Census Tract 70.02, New York County, New York",7.6
2020,1400000US36061007100,"Census Tract 71, New York County, New York",7
2020,1400000US36061007200,"Census Tract 72, New York County, New York",5
2020,1400000US36061007300,"Census Tract 73, New York County, New York",6.8
2020,1400000US36061007400,"Census Tract 74, New York County, New York",5.3
2020,1400000US36061007500,"Census Tract 75, New York County, New York",5.2
2020,1400000US36061007600,"Census Tract 76, New York County, New York",11.7
2020,1400000US36061007700,"Census Tract 77, New York County, New York",7.4
2020,1400000US36061007800,"Census Tract 78, New York County, New York",5.6
2020,1400000US36061007900,"Census Tract 79, New York County, New York",10.8
2020,1400000US36061008000,"Census Tract 80, New York County, New York",3.8
2020,1400000US36061008100,"Census Tract 81, New York County, New York",5.2
2020,1400000US36061008200,"Census Tract 82, New York County, New York",5.6
2020,1400000US36061008300,"Census Tract 83, New York County, New York",22.1
2020,1400000US36061008400,"Census Tract 84, New York County, New York",11.9
2020,1400000US36061008601,"Census Tract 86.01, New York County, New York",12.7
2020,1400000US36061008603,"Census Tract 86.03, New York County, New York",2.6
2020,1400000US36061008700,"Census Tract 87, New York County, New York",10.4
2020,1400000US36061008800,"Census Tract 88, New York County, New York",2.4
2020,1400000US36061008900,"Census Tract 89, New York County, New York",10.7
2020,1400000US36061009000,"Census Tract 90, New York County, New York",11.6
2020,1400000US36061009100,"Census Tract 91, New York County, New York",14.8
2020,1400000US36061009200,"Census Tract 92, New York County, New York",2.9
2020,1400000US36061009300,"Census Tract 93, New York County, New York",9.3
2020,1400000US36061009400,"Census Tract 94, New York County, New York",0
2020,1400000US36061009500,"Census Tract 95, New York County, New York",6.6
2020,1400000US36061009600,"Census Tract 96, New York County, New York",0
2020,1400000US36061009700,"Census Tract 97, New York County, New York",14.3
2020,1400000US36061009800,"Census Tract 98, New York County, New York",11.8
2020,1400000US36061009901,"Census Tract 99.01, New York County, New York",6.3
2020,1400000US36061009902,"Census Tract 99.02, New York County, New York",2.3
2020,1400000US36061009903,"Census Tract 99.03, New York County, New York",9.6
2020,1400000US36061010000,"Census Tract 100, New York County, New York",5.5
2020,1400000US36061010100,"Census Tract 101, New York County, New York",14.9
2020,1400000US36061010200,"Census Tract 102, New York County, New York",15.6
2020,1400000US36061010300,"Census Tract 103, New York County, New York",11
2020,1400000US36061010400,"Census Tract 104, New York County, New York",9.4
2020,1400000US36061010601,"Census Tract 106.01, New York County, New York",3.1
2020,1400000US36061010602,"Census Tract 106.02, New York County, New York",2.6
2020,1400000US36061010801,"Census Tract 108.01, New York County, New York",2.7
2020,1400000US36061010802,"Census Tract 108.02, New York County, New York",4
2020,1400000US36061010803,"Census Tract 108.03, New York County, New York",2.4
2020,1400000US36061010900,"Census Tract 109, New York County, New York",20.8
2020,1400000US36061011000,"Census Tract 110, New York County, New York",4.5
2020,1400000US36061011100,"Census Tract 111, New York County, New York",9.5
2020,1400000US36061011201,"Census Tract 112.01, New York County, New York",3.9
2020,1400000US36061011202,"Census Tract 112.02, New York County, New York",3.2
2020,1400000US36061011203,"Census Tract 112.03, New York County, New York",2
2020,1400000US36061011300,"Census Tract 113, New York County, New York",52.9
2020,1400000US36061011401,"Census Tract 114.01, New York County, New York",5.2
2020,1400000US36061011402,"Census Tract 114.02, New York County, New York",4.1
2020,1400000US36061011500,"Census Tract 115, New York County, New York",17.4
2020,1400000US36061011600,"Census Tract 116, New York County, New York",7.8
2020,1400000US36061011700,"Census Tract 117, New York County, New York",5
2020,1400000US36061011800,"Census Tract 118, New York County, New York",7
2020,1400000US36061011900,"Census Tract 119, New York County, New York",48.3
2020,1400000US36061012000,"Census Tract 120, New York County, New York",8.3
2020,1400000US36061012101,"Census Tract 121.01, New York County, New York",21.6
2020,1400000US36061012102,"Census Tract 121.02, New York County, New York",9.5
2020,1400000US36061012200,"Census Tract 122, New York County, New York",3.8
2020,1400000US36061012400,"Census Tract 124, New York County, New York",3.6
2020,1400000US36061012500,"Census Tract 125, New York County, New York",13.5
2020,1400000US36061012601,"Census Tract 126.01, New York County, New York",6.6
2020,1400000US36061012602,"Census Tract 126.02, New York County, New York",6.7
2020,1400000US36061012700,"Census Tract 127, New York County, New York",13.7
2020,1400000US36061012800,"Census Tract 128, New York County, New York",8
2020,1400000US36061012901,"Census Tract 129.01, New York County, New York",9.1
2020,1400000US36061012902,"Census Tract 129.02, New York County, New York",16.2
2020,1400000US36061013000,"Census Tract 130, New York County, New York",1.2
2020,1400000US36061013100,"Census Tract 131, New York County, New York",11.1
2020,1400000US36061013201,"Census Tract 132.01, New York County, New York",6
2020,1400000US36061013202,"Census Tract 132.02, New York County, New York",7.7
2020,1400000US36061013203,"Census Tract 132.03, New York County, New York",3.7
2020,1400000US36061013300,"Census Tract 133, New York County, New York",14.1
2020,1400000US36061013400,"Census Tract 134, New York County, New York",12.3
2020,1400000US36061013501,"Census Tract 135.01, New York County, New York",17.5
2020,1400000US36061013502,"Census Tract 135.02, New York County, New York",24.6
2020,1400000US36061013601,"Census Tract 136.01, New York County, New York",7
2020,1400000US36061013602,"Census Tract 136.02, New York County, New York",1.6
2020,1400000US36061013603,"Census Tract 136.03, New York County, New York",0.4
2020,1400000US36061013604,"Census Tract 136.04, New York County, New York",7.4
2020,1400000US36061013700,"Census Tract 137, New York County, New York",6.7
2020,1400000US36061013800,"Census Tract 138, New York County, New York",6.8
2020,1400000US36061013900,"Census Tract 139, New York County, New York",7.7
2020,1400000US36061014000,"Census Tract 140, New York County, New York",4.8
2020,1400000US36061014200,"Census Tract 142, New York County, New York",5.5
2020,1400000US36061014300,"Census Tract 143, New York County, New York",0
2020,1400000US36061014401,"Census Tract 144.01, New York County, New York",2.9
2020,1400000US36061014402,"Census Tract 144.02, New York County, New York",2.4
2020,1400000US36061014500,"Census Tract 145, New York County, New York",7.1
2020,1400000US36061014601,"Census Tract 146.01, New York County, New York",10.3
2020,1400000US36061014602,"Census Tract 146.02, New York County, New York",6.1
2020,1400000US36061014700,"Census Tract 147, New York County, New York",5.3
2020,1400000US36061014801,"Census Tract 148.01, New York County, New York",2.5
2020,1400000US36061014802,"Census Tract 148.02, New York County, New York",7.8
2020,1400000US36061014900,"Census Tract 149, New York County, New York",12.1
2020,1400000US36061015001,"Census Tract 150.01, New York County, New York",4.4
2020,1400000US36061015002,"Census Tract 150.02, New York County, New York",3
2020,1400000US36061015101,"Census Tract 151.01, New York County, New York",11.9
2020,1400000US36061015102,"Census Tract 151.02, New York County, New York",20.2
2020,1400000US36061015200,"Census Tract 152, New York County, New York",15.8
2020,1400000US36061015301,"Census Tract 153.01, New York County, New York",4.4
2020,1400000US36061015302,"Census Tract 153.02, New York County, New York",2.9
2020,1400000US36061015401,"Census Tract 154.01, New York County, New York",3.7
2020,1400000US36061015402,"Census Tract 154.02, New York County, New York",1.5
2020,1400000US36061015403,"Census Tract 154.03, New York County, New York",10.6
2020,1400000US36061015501,"Census Tract 155.01, New York County, New York",4.6
2020,1400000US36061015502,"Census Tract 155.02, New York County, New York",8.1
2020,1400000US36061015601,"Census Tract 156.01, New York County, New York",9.4
2020,1400000US36061015602,"Census Tract 156.02, New York County, New York",29.5
2020,1400000US36061015700,"Census Tract 157, New York County, New York",6.1
2020,1400000US36061015801,"Census Tract 158.01, New York County, New York",3.7
2020,1400000US36061015802,"Census Tract 158.02, New York County, New York",9.2
2020,1400000US36061015900,"Census Tract 159, New York County, New York",6.1
2020,1400000US36061016001,"Census Tract 160.01, New York County, New York",2.9
2020,1400000US36061016002,"Census Tract 160.02, New York County, New York",3.9
2020,1400000US36061016100,"Census Tract 161, New York County, New York",6.2
2020,1400000US36061016200,"Census Tract 162, New York County, New York",30.8
2020,1400000US36061016300,"Census Tract 163, New York County, New York",3
2020,1400000US36061016400,"Census Tract 164, New York County, New York",40.5
2020,1400000US36061016500,"Census Tract 165, New York County, New York",9.4
2020,1400000US36061016600,"Census Tract 166, New York County, New York",30.3
2020,1400000US36061016700,"Census Tract 167, New York County, New York",9.2
2020,1400000US36061016800,"Census Tract 168, New York County, New York",43.3
2020,1400000US36061016900,"Census Tract 169, New York County, New York",10.5
2020,1400000US36061017000,"Census Tract 170, New York County, New York",18
2020,1400000US36061017100,"Census Tract 171, New York County, New York",11.1
2020,1400000US36061017200,"Census Tract 172, New York County, New York",27.3
2020,1400000US36061017300,"Census Tract 173, New York County, New York",7.7
2020,1400000US36061017401,"Census Tract 174.01, New York County, New York",34.5
2020,1400000US36061017402,"Census Tract 174.02, New York County, New York",22.9
2020,1400000US36061017500,"Census Tract 175, New York County, New York",3.4
2020,1400000US36061017700,"Census Tract 177, New York County, New York",9.6
2020,1400000US36061017800,"Census Tract 178, New York County, New York",21.9
2020,1400000US36061017900,"Census Tract 179, New York County, New York",8.3
2020,1400000US36061018000,"Census Tract 180, New York County, New York",43.4
2020,1400000US36061018100,"Census Tract 181, New York County, New York",7.8
2020,1400000US36061018200,"Census Tract 182, New York County, New York",35.1
2020,1400000US36061018300,"Census Tract 183, New York County, New York",8
2020,1400000US36061018400,"Census Tract 184, New York County, New York",31.2
2020,1400000US36061018500,"Census Tract 185, New York County, New York",7.1
2020,1400000US36061018600,"Census Tract 186, New York County, New York",37.3
2020,1400000US36061018700,"Census Tract 187, New York County, New York",9.4
2020,1400000US36061018800,"Census Tract 188, New York County, New York",37.4
2020,1400000US36061018900,"Census Tract 189, New York County, New York",38.1
2020,1400000US36061019000,"Census Tract 190, New York County, New York",19.6
2020,1400000US36061019100,"Census Tract 191, New York County, New York",8.7
2020,1400000US36061019200,"Census Tract 192, New York County, New York",48.5
2020,1400000US36061019300,"Census Tract 193, New York County, New York",22.5
2020,1400000US36061019400,"Census Tract 194, New York County, New York",37.8
2020,1400000US36061019500,"Census Tract 195, New York County, New York",13.6
2020,1400000US36061019600,"Census Tract 196, New York County, New York",38
2020,1400000US36061019701,"Census Tract 197.01, New York County, New York",29
2020,1400000US36061019702,"Census Tract 197.02, New York County, New York",16.8
2020,1400000US36061019800,"Census Tract 198, New York County, New York",6.9
2020,1400000US36061019900,"Census Tract 199, New York County, New York",20.5
2020,1400000US36061020000,"Census Tract 200, New York County, New York",9.6
2020,1400000US36061020101,"Census Tract 201.01, New York County, New York",10.7
2020,1400000US36061020102,"Census Tract 201.02, New York County, New York",14.2
2020,1400000US36061020300,"Census Tract 203, New York County, New York",28.8
2020,1400000US36061020500,"Census Tract 205, New York County, New York",6.3
2020,1400000US36061020600,"Census Tract 206, New York County, New York",24.9
2020,1400000US36061020701,"Census Tract 207.01, New York County, New York",26.6
2020,1400000US36061020800,"Census Tract 208, New York County, New York",17.2
2020,1400000US36061020901,"Census Tract 209.01, New York County, New York",32.8
2020,1400000US36061021000,"Census Tract 210, New York County, New York",36.8
2020,1400000US36061021100,"Census Tract 211, New York County, New York",19.9
2020,1400000US36061021200,"Census Tract 212, New York County, New York",12.8
2020,1400000US36061021303,"Census Tract 213.03, New York County, New York",18.2
2020,1400000US36061021400,"Census Tract 214, New York County, New York",11.3
2020,1400000US36061021500,"Census Tract 215, New York County, New York",22.6
2020,1400000US36061021600,"Census Tract 216, New York County, New York",20.3
2020,1400000US36061021703,"Census Tract 217.03, New York County, New York",0
2020,1400000US36061021800,"Census Tract 218, New York County, New York",18
2020,1400000US36061021900,"Census Tract 219, New York County, New York",47.3
2020,1400000US36061022000,"Census Tract 220, New York County, New York",17.1
2020,1400000US36061022102,"Census Tract 221.02, New York County, New York",5.9
2020,1400000US36061022200,"Census Tract 222, New York County, New York",24.3
2020,1400000US36061022301,"Census Tract 223.01, New York County, New York",16.3
2020,1400000US36061022302,"Census Tract 223.02, New York County, New York",30.2
2020,1400000US36061022400,"Census Tract 224, New York County, New York",33
2020,1400000US36061022500,"Census Tract 225, New York County, New York",24.4
2020,1400000US36061022600,"Census Tract 226, New York County, New York",25.5
2020,1400000US36061022700,"Census Tract 227, New York County, New York",27.6
2020,1400000US36061022800,"Census Tract 228, New York County, New York",19.3
2020,1400000US36061022900,"Census Tract 229, New York County, New York",26.3
2020,1400000US36061023000,"Census Tract 230, New York County, New York",27.9
2020,1400000US36061023100,"Census Tract 231, New York County, New York",24.7
2020,1400000US36061023200,"Census Tract 232, New York County, New York",35.2
2020,1400000US36061023300,"Census Tract 233, New York County, New York",17.7
2020,1400000US36061023400,"Census Tract 234, New York County, New York",27.7
2020,1400000US36061023501,"Census Tract 235.01, New York County, New York",17.2
2020,1400000US36061023502,"Census Tract 235.02, New York County, New York",20.8
2020,1400000US36061023600,"Census Tract 236, New York County, New York",18.2
2020,1400000US36061023700,"Census Tract 237, New York County, New York",32.2
2020,1400000US36061023802,"Census Tract 238.02, New York County, New York",10
2020,1400000US36061023803,"Census Tract 238.03, New York County, New York",5.8
2020,1400000US36061023804,"Census Tract 238.04, New York County, New York",7
2020,1400000US36061023900,"Census Tract 239, New York County, New York",16.8
2020,1400000US36061024000,"Census Tract 240, New York County, New York",79.6
2020,1400000US36061024100,"Census Tract 241, New York County, New York",15.1
2020,1400000US36061024200,"Census Tract 242, New York County, New York",26.8
2020,1400000US36061024301,"Census Tract 243.01, New York County, New York",14.2
2020,1400000US36061024302,"Census Tract 243.02, New York County, New York",46.3
2020,1400000US36061024500,"Census Tract 245, New York County, New York",21
2020,1400000US36061024700,"Census Tract 247, New York County, New York",16.4
2020,1400000US36061024900,"Census Tract 249, New York County, New York",20.1
2020,1400000US36061025100,"Census Tract 251, New York County, New York",32
2020,1400000US36061025300,"Census Tract 253, New York County, New York",18.3
2020,1400000US36061025500,"Census Tract 255, New York County, New York",23.3
2020,1400000US36061025700,"Census Tract 257, New York County, New York",9.1
2020,1400000US36061025900,"Census Tract 259, New York County, New York",11.6
2020,1400000US36061026100,"Census Tract 261, New York County, New York",22.5
2020,1400000US36061026300,"Census Tract 263, New York County, New York",24.7
2020,1400000US36061026500,"Census Tract 265, New York County, New York",10.1
2020,1400000US36061026700,"Census Tract 267, New York County, New York",14.6
2020,1400000US36061026900,"Census Tract 269, New York County, New York",19.2
2020,1400000US36061027100,"Census Tract 271, New York County, New York",17.2
2020,1400000US36061027300,"Census Tract 273, New York County, New York",4.1
2020,1400000US36061027500,"Census Tract 275, New York County, New York",5.2
2020,1400000US36061027700,"Census Tract 277, New York County, New York",42.8
2020,1400000US36061027900,"Census Tract 279, New York County, New York",18.6
2020,1400000US36061028100,"Census Tract 281, New York County, New York",3.8
2020,1400000US36061028300,"Census Tract 283, New York County, New York",15.5
2020,1400000US36061028500,"Census Tract 285, New York County, New York",21.4
2020,1400000US36061028700,"Census Tract 287, New York County, New York",13.3
2020,1400000US36061029100,"Census Tract 291, New York County, New York",23.7
2020,1400000US36061029300,"Census Tract 293, New York County, New York",18
2020,1400000US36061029500,"Census Tract 295, New York County, New York",8
2020,1400000US36061029900,"Census Tract 299, New York County, New York",34.5
2020,1400000US36061030300,"Census Tract 303, New York County, New York",9.4
2020,1400000US36061030700,"Census Tract 307, New York County, New York",9.6
2020,1400000US36061030900,"Census Tract 309, New York County, New York",35.1
2020,1400000US36061031703,"Census Tract 317.03, New York County, New York",2.8
2020,1400000US36061031704,"Census Tract 317.04, New York County, New York",4.8
2020,1400000US36081000101,"Census Tract 1.01, Queens County, New York",1.7
2020,1400000US36081000102,"Census Tract 1.02, Queens County, New York",1.6
2020,1400000US36081000104,"Census Tract 1.04, Queens County, New York",71
2020,1400000US36081000200,"Census Tract 2, Queens County, New York",11.4
2020,1400000US36081000400,"Census Tract 4, Queens County, New York",9.3
2020,1400000US36081000600,"Census Tract 6, Queens County, New York",12.4
2020,1400000US36081000701,"Census Tract 7.01, Queens County, New York",1.4
2020,1400000US36081000702,"Census Tract 7.02, Queens County, New York",5.4
2020,1400000US36081000800,"Census Tract 8, Queens County, New York",5.5
2020,1400000US36081001000,"Census Tract 10, Queens County, New York",9.2
2020,1400000US36081001200,"Census Tract 12, Queens County, New York",5.9
2020,1400000US36081001400,"Census Tract 14, Queens County, New York",7.6
2020,1400000US36081001600,"Census Tract 16, Queens County, New York",3.2
2020,1400000US36081001800,"Census Tract 18, Queens County, New York",14.4
2020,1400000US36081001901,"Census Tract 19.01, Queens County, New York",2
2020,1400000US36081001902,"Census Tract 19.02, Queens County, New York",10.4
2020,1400000US36081001903,"Census Tract 19.03, Queens County, New York",10.3
2020,1400000US36081002000,"Census Tract 20, Queens County, New York",8.2
2020,1400000US36081002200,"Census Tract 22, Queens County, New York",11.3
2020,1400000US36081002400,"Census Tract 24, Queens County, New York",11.9
2020,1400000US36081002500,"Census Tract 25, Queens County, New York",34.7
2020,1400000US36081002600,"Census Tract 26, Queens County, New York",3.6
2020,1400000US36081002800,"Census Tract 28, Queens County, New York",10.2
2020,1400000US36081003000,"Census Tract 30, Queens County, New York",12.1
2020,1400000US36081003100,"Census Tract 31, Queens County, New York",9.4
2020,1400000US36081003200,"Census Tract 32, Queens County, New York",31.3
2020,1400000US36081003301,"Census Tract 33.01, Queens County, New York",7.4
2020,1400000US36081003302,"Census Tract 33.02, Queens County, New York",20.8
2020,1400000US36081003400,"Census Tract 34, Queens County, New York",22.6
2020,1400000US36081003600,"Census Tract 36, Queens County, New York",8.9
2020,1400000US36081003800,"Census Tract 38, Queens County, New York",15.7
2020,1400000US36081003900,"Census Tract 39, Queens County, New York",7.7
2020,1400000US36081004001,"Census Tract 40.01, Queens County, New York",13.6
2020,1400000US36081004002,"Census Tract 40.02, Queens County, New York",9.9
2020,1400000US36081004200,"Census Tract 42, Queens County, New York",11.9
2020,1400000US36081004300,"Census Tract 43, Queens County, New York",35.6
2020,1400000US36081004401,"Census Tract 44.01, Queens County, New York",22.9
2020,1400000US36081004500,"Census Tract 45, Queens County, New York",6.7
2020,1400000US36081004700,"Census Tract 47, Queens County, New York",13.7
2020,1400000US36081005100,"Census Tract 51, Queens County, New York",11
2020,1400000US36081005200,"Census Tract 52, Queens County, New York",9.6
2020,1400000US36081005300,"Census Tract 53, Queens County, New York",8.9
2020,1400000US36081005400,"Census Tract 54, Queens County, New York",14.1
2020,1400000US36081005500,"Census Tract 55, Queens County, New York",9.4
2020,1400000US36081005700,"Census Tract 57, Queens County, New York",15.9
2020,1400000US36081005800,"Census Tract 58, Queens County, New York",13.5
2020,1400000US36081005900,"Census Tract 59, Queens County, New York",5.1
2020,1400000US36081006100,"Census Tract 61, Queens County, New York",6.7
2020,1400000US36081006201,"Census Tract 62.01, Queens County, New York",7.6
2020,1400000US36081006202,"Census Tract 62.02, Queens County, New York",21.3
2020,1400000US36081006300,"Census Tract 63, Queens County, New York",10.8
2020,1400000US36081006501,"Census Tract 65.01, Queens County, New York",10.4
2020,1400000US36081006502,"Census Tract 65.02, Queens County, New York",20
2020,1400000US36081006900,"Census Tract 69, Queens County, New York",14.7
2020,1400000US36081007100,"Census Tract 71, Queens County, New York",9.3
2020,1400000US36081007300,"Census Tract 73, Queens County, New York",10.3
2020,1400000US36081007500,"Census Tract 75, Queens County, New York",12.4
2020,1400000US36081007700,"Census Tract 77, Queens County, New York",18.3
2020,1400000US36081007900,"Census Tract 79, Queens County, New York",23
2020,1400000US36081008100,"Census Tract 81, Queens County, New York",9.8
2020,1400000US36081008300,"Census Tract 83, Queens County, New York",7.1
2020,1400000US36081008500,"Census Tract 85, Queens County, New York",31.1
2020,1400000US36081008600,"Census Tract 86, Queens County, New York",11.2
2020,1400000US36081008700,"Census Tract 87, Queens County, New York",42.3
2020,1400000US36081008800,"Census Tract 88, Queens County, New York",9.6
2020,1400000US36081009100,"Census Tract 91, Queens County, New York",7.7
2020,1400000US36081009400,"Census Tract 94, Queens County, New York",18
2020,1400000US36081009500,"Census Tract 95, Queens County, New York",7.2
2020,1400000US36081009600,"Census Tract 96, Queens County, New York",7.4
2020,1400000US36081009700,"Census Tract 97, Queens County, New York",8.6
2020,1400000US36081009800,"Census Tract 98, Queens County, New York",9.7
2020,1400000US36081010000,"Census Tract 100, Queens County, New York",10.3
2020,1400000US36081010100,"Census Tract 101, Queens County, New York",6.7
