station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,travel_time_source,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_missing_flag,population_missing_flag,travel_time_to_midtown,log_travel_time,inv_travel_time,num_transfer_lines,transfer_score,log_service_intensity,combined_service,jobs_density_interaction,log_jobs_density_interaction,walkability_index,pop_poverty_interaction,log_pop_poverty_interaction,accessibility_demand
376,Brook Av (6),Bronx,3443.199262,8.144446722,FALSE,46.67,0,0.999999,8.418477218,10.84022776,2.113769537,2.197224577,2.456694328,2.564949357,23,23,1,observed_gtfs,3.17805383,0,46.1,-0.51958042,7101.817796,62.02788588,0,0,23,3.17805383,0.041666667,1,46.67,3.864302269,58.67,231123928,19.25846461,4.570463865,327393.8004,12.69892206,295.9090748
377,3 Av-138 St (6),Bronx,5542.413582,8.62036576,FALSE,57.67,0,0.999999,8.662331957,10.67708505,2.098356303,2.079441542,2.522678443,2.772588722,21.25,21.38,2,observed_gtfs,3.102342009,0,,,5343.245746,33.54440725,1,0,21.25,3.102342009,0.04494382,2,115.34,4.071928523,72.67,250563000,19.33922095,4.621034746,,,240.1458762
392,"125 St (4,5,6)",Manhattan,16700.45501,9.723251121,FALSE,139,0,1.999996,8.804775259,10.95348716,2.087292047,3.433987204,2.298698177,3.295836866,12.75,15.25,4,observed_gtfs,2.621038824,0,29.4035039,-1.199018403,3754.052617,16.84627769,0,0,12.75,2.621038824,0.072727273,4,556,4.941642423,165,380918080,19.7580949,4.385990224,110382.3008,11.61171414,273.0220085
393,116 St (6),Manhattan,8893.89544,9.093232845,FALSE,58,0,0.999999,8.889032572,11.3374524,1.787865763,3.401197382,2.322379019,3.295836866,15.5,15.5,2,observed_gtfs,2.803360381,0,36.89243627,-0.411654174,7811.325851,134.3845681,0,0,15.5,2.803360381,0.060606061,2,116,4.077537444,84,608395155,20.22633516,4.110244782,288178.8411,12.57134001,473.4136879
394,110 St (6),Manhattan,6732.242501,8.814812105,FALSE,58,0,0.999999,9.070158341,11.40263057,1.61907725,3.36729583,2.477696622,3.36729583,14.5,14.5,2,observed_gtfs,2.740840024,0,27.80573641,0.415307496,6526.742285,-102.4006136,0,0,14.5,2.740840024,0.064516129,2,116,4.077537444,86,778331196,20.47266269,4.096773872,181480.8756,12.10891107,421.0801474
395,103 St (6),Manhattan,8480.911889,9.045691162,FALSE,58.33,0,0.999999,9.251098364,11.35153531,1.717983775,3.33220451,2.739742121,3.258096538,13,13,2,observed_gtfs,2.63905733,0,34.66329209,0.693897947,6490.178292,-185.2014786,0,0,13,2.63905733,0.071428571,2,116.66,4.08311508,83.33,886264425,20.60252591,4.457725896,224970.9459,12.32373099,463.5841637
396,96 St (6),Manhattan,13185.80648,9.4869721,FALSE,57.67,0,0.999999,9.476083537,11.50389481,1.811701779,3.931825633,2.759857947,3.295836866,11,11,2,observed_gtfs,2.48490665,0,8.551151632,0.137853316,10375.11441,-79.31502569,0,0,11,2.48490665,0.083333333,2,115.34,4.071928523,83.67,1292561300,20.97989159,4.571559726,88719.17652,11.39324261,864.5928675
397,"86 St (4,5,6)",Manhattan,33786.99383,10.42786081,FALSE,141.67,0,1.999996,9.484329117,11.64094042,1.737196586,4.025351691,2.818281051,3.663561646,8,8.5,4,observed_gtfs,2.197224577,0,4.640146495,-0.061979616,10098.04007,-111.7004622,0,0,8,2.197224577,0.111111111,4,566.68,4.960534271,179.67,1494690056,21.1251847,4.555477637,46856.38524,10.75486391,1122.004452
398,77 St (6),Manhattan,21158.28641,9.959834162,FALSE,58.33,0,0.999999,9.62152244,11.50571956,1.725926377,3.891820298,3.103709003,3.663561646,7,7,2,observed_gtfs,2.079441542,0,6.005638118,-0.143373999,5921.975856,-60.33276985,0,0,7,2.079441542,0.125,2,116.66,4.08311508,96.33,1497653885,21.12716564,4.82963538,35565.24393,10.47915226,740.246982
399,68 St-Hunter College (6),Manhattan,18873.96323,9.845591626,FALSE,59,0,0.999999,10.30152514,11.27269933,1.616459289,3.761200116,3.362494577,4.430816799,5.5,5.5,2,observed_gtfs,1.871802177,0,5.919429535,0.092606778,4724.850774,15.61207377,0,0,5.5,1.871802177,0.153846154,2,118,4.094344562,142,2341782388,21.57417818,4.978953866,27968.42122,10.23886709,726.9001191
613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,39358.41509,10.58049049,FALSE,82,2,0.999999,10.51669827,11.08881256,1.694599717,4.060443011,3.61169018,4.465908119,3,3.5,7,observed_gtfs,1.386294361,0,4.324757725,-0.443626559,3825.096871,23.64662646,0,0,3,1.386294361,0.25,7,574,4.418840608,168,2416215884,21.60546847,5.306289897,16542.61724,9.713755641,956.2742178
612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,42574.4336,10.65903269,FALSE,66.67,1,0.999999,11.08257323,10.97958153,1.537171286,4.262679877,3.677996523,4.465908119,2,4.5,4,observed_gtfs,1.098612289,0,10.04398505,0.409706256,3467.172586,5.782273154,0,0,2,1.098612289,0.333333333,4,266.68,4.21464295,152.67,3814678901,22.06212233,5.215167809,34824.22962,10.45809739,1155.724195
610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,112565.4931,11.63129938,FALSE,67.67,1,0.999999,11.27397006,10.92787904,1.568827582,4.682131227,3.786381876,4.510859507,0,0,2,observed_gtfs,0,0,8.692626211,0.01164248,1587.220519,-120.3178937,0,0,0,0,1,2,135.34,4.229312423,157.67,4386592008,22.20181845,5.355209458,13797.11469,9.532287245,1587.220519
403,33 St (6),Manhattan,19920.53955,9.899556815,FALSE,59,0,0.999999,11.05521398,11.29669546,1.606575729,4.709530201,3.740534659,4.48863637,2,2,1,observed_gtfs,1.098612289,0,9.510397644,-0.283566325,6194.18972,69.09902346,0,0,2,1.098612289,0.333333333,1,59,4.094344562,147,5096812688,22.35188122,5.347110388,58909.20732,10.98376965,2064.729907
404,28 St (6),Manhattan,15169.64441,9.627117551,FALSE,58.67,0,0.999999,10.80035079,11.37423795,1.687242794,4.859812404,3.601272745,4.521788577,3,3,1,observed_gtfs,1.386294361,0,11.83538949,-0.161706339,5012.902949,83.09850834,0,0,3,1.386294361,0.25,1,58.67,4.088829382,149.67,4268621813,22.17455685,5.288515539,59329.65888,10.99088146,1253.225737
405,23 St-Baruch College (6),Manhattan,19494.02141,9.8779144,FALSE,58.33,1,0.999999,10.40238229,11.37288148,1.761269875,4.927253685,3.420451332,4.442651256,4,4,1,observed_gtfs,1.609437912,0,13.28790004,-0.066213557,4954.525578,-0.451493885,0,0,4,1.609437912,0.2,1,58.33,4.08311508,142.33,2863246347,21.7752219,5.181721207,65835.24063,11.09492574,990.9051156
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,69318.73494,11.14648492,FALSE,124.33,2,1.999996,10.0306487,11.40919695,1.854722244,5.043425117,3.207647514,4.043051268,1.5,4.5,8,observed_gtfs,0.916290732,0,8.718304419,-0.13333977,5861.663755,161.96429,0,0,1.5,0.916290732,0.4,8,994.64,4.830950259,180.33,2047305806,21.43979053,5.062369758,51103.76902,10.8416331,2344.665502
407,Astor Pl (6),Manhattan,11858.10988,9.380851618,FALSE,58.67,1,0.999999,9.728360056,11.46571855,1.864578049,5.187385806,3.144321917,3.871201011,7.5,7.5,1,observed_gtfs,2.140066163,0,11.64650268,0.228686163,5461.786329,-352.481462,0,0,7.5,2.140066163,0.117647059,1,58.67,4.088829382,105.67,1601182968,21.19400855,5.008899966,63610.70912,11.06055284,642.5630975
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,28776.85414,10.26736142,FALSE,107.33,2,1.999996,9.593832499,11.25333834,1.808192723,5.093750201,3.21076742,3.526360525,6,8.5,5,observed_gtfs,1.945910149,0,12.26208165,0.157973355,4319.871321,-62.2862885,0,0,6,1.945910149,0.142857143,5,536.65,4.685182124,140.33,1131816528,20.84708973,5.018960143,52970.61486,10.87751148,617.1244744
409,Spring St (6),Manhattan,8547.047472,9.05345817,FALSE,59.33,1,0.999999,9.646270021,11.16461544,1.667594445,5.043425117,3.270194502,3.784189634,10,10,1,observed_gtfs,2.397895273,0,14.81678928,-0.279529908,4255.627614,-71.51987542,0,0,10,2.397895273,0.090909091,1,59.33,4.099829492,102.33,1091486781,20.81080662,4.937788947,63054.73761,11.05177434,386.8752376
623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,31553.21619,10.35946249,FALSE,49.67,3,0.79999936,9.814929526,10.99300864,1.665263914,4.875197323,3.301647038,3.912023005,2.75,9.5,7,observed_gtfs,1.32175584,0,20.83140284,1.015117324,3798.99362,120.9388159,0,0,2.75,1.32175584,0.266666667,7,347.69,3.925334019,98.67,1088282624,20.80786672,4.966910952,79138.36648,11.27896571,1013.064965
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,20356.6253,9.921210828,FALSE,37,3,0.666666222,10.08818129,11.1554502,1.580011057,4.890349128,3.362743009,3.80666249,1,9,5,observed_gtfs,0.693147181,0,44.94609699,4.394974574,1366.09699,102.5510959,0,0,1,0.693147181,0.5,5,185,3.63758616,81,1682548808,21.24357563,4.942754066,61400.72781,11.02519325,683.048495
447,Flushing-Main St (7),Queens,44700.40627,10.70776024,FALSE,77,0,0.999999,10.85605235,10.94549422,2.124716468,3.135494216,3.051631212,3.17805383,34.75,35.38,2,observed_gtfs,3.576550269,0,22.79084993,-1.137294013,2718.781785,200.9420214,0,0,34.75,3.576550269,0.027972028,2,154,4.356708827,100,2939512662,21.80150964,5.17634768,61963.34765,11.03431446,76.04984014
448,Mets-Willets Point (7),Queens,4962.468795,8.509860129,FALSE,86.33,0,1.999996,7.618251098,8.387539983,1.361423293,0,2.261926338,2.079441542,31.5,32.25,2,observed_gtfs,3.481240089,0,0,,0,-0.153426013,0,0,31.5,3.481240089,0.030769231,2,172.66,4.469694046,93.33,8931294,16.00507196,3.623349631,0,0,0
449,111 St (7),Queens,6383.826258,8.761679557,FALSE,76,0,0.999999,8.209308412,10.77741343,1.964438464,1.609437912,2.428137094,2.708050201,30.5,30.5,1,observed_gtfs,3.449987546,0,20.45999956,1.934382964,5486.665631,-57.79287638,0,0,30.5,3.449987546,0.031746032,1,76,4.343805422,90,176076450,18.98642884,4.392575558,112257.1764,11.62855664,174.1798613
450,103 St-Corona Plaza (7),Queens,19936.47756,9.900356534,FALSE,76.67,0,0.999999,8.243808424,11.29626088,1.566248257,1.386294361,2.430476933,2.63905733,29,29,1,observed_gtfs,3.401197382,0,20.59993644,1.174283239,5681.697854,-249.6854205,0,0,29,3.401197382,0.033333333,1,76.67,4.352469082,89.67,306213757,19.53979397,3.99672519,117042.6147,11.67030192,189.3899285
451,Junction Blvd (7),Queens,19820.26203,9.894510481,FALSE,88.33,0,1.999996,8.358900612,11.41981187,1.73139728,1.098612289,2.34824253,2.772588722,26,26.75,2,observed_gtfs,3.295836866,0,19.94864446,-0.283723121,5571.250072,524.3211485,0,0,26,3.295836866,0.037037037,2,176.66,4.492337378,103.33,388757836,19.77846718,4.07963981,111138.8869,11.61854493,206.3425953
452,90 St-Elmhurst Av (7),Queens,14200.0257,9.561069473,FALSE,76,0,0.999999,8.494333897,11.5183905,1.764459101,1.609437912,2.238011696,2.833213344,26,26,1,observed_gtfs,3.295836866,0,17.46247552,-0.726141604,8071.375148,812.1617991,0,0,26,3.295836866,0.037037037,1,76,4.343805422,92,491272642,20.01250981,4.002470797,140946.1909,11.85614057,298.9398203
453,82 St-Jackson Hts (7),Queens,7726.683478,8.952564417,FALSE,77.33,0,0.999999,8.40178234,11.49869469,1.731713194,2.302585093,2.153344099,2.708050201,24.5,24.5,1,observed_gtfs,3.238678452,0,15.53975569,-0.403530866,8329.013984,4.239067602,0,0,24.5,3.238678452,0.039215686,1,77.33,4.360930671,91.33,439102044,19.90024239,3.885057293,129430.8424,11.77090971,326.6279994
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,44612.17767,10.70578456,FALSE,134.67,1,1.999996,8.159088655,11.21516612,1.840562609,2.197224577,2.218613171,2.564949357,18,23,5,observed_gtfs,2.944438979,0,14.51583323,-0.319658868,5213.941219,171.7720738,0,0,18,2.944438979,0.052631579,5,673.35,4.910225466,146.67,259419018,19.37395515,4.05917578,75684.70121,11.23434453,274.4179589
455,69 St (7),Queens,4392.923863,8.387977925,FALSE,44.67,0,0.666666222,8.142063283,10.96164236,1.957986085,2.564949357,2.247906682,2.48490665,,,,observed_gtfs,0,1,12.77596704,-1.16486988,4140.930984,-96.95108836,0,0,,,,,,3.821441627,55.67,197924700,19.10339722,4.205892767,52904.39777,10.87626065,
456,61 St-Woodside (7),Queens,12963.56271,9.469974969,FALSE,89,0,1.999996,8.770128528,10.81116126,2.117601421,2.302585093,2.095345242,2.772588722,20.5,20.5,2,observed_gtfs,3.068052935,0,6.679901491,-1.203692368,4992.702537,33.11887959,0,0,20.5,3.068052935,0.046511628,2,178,4.49980967,104,319131660,19.58111431,4.212946663,33350.76112,10.41486586,232.2187227
457,52 St (7),Queens,4700.237179,8.455580983,FALSE,44.67,0,0.666666222,8.413387023,10.80507066,2.073600445,1.945910149,1.95198013,2.63905733,,,,observed_gtfs,0,1,14.83056854,-0.077576484,5409.585617,89.89198974,0,0,,,,,,3.821441627,57.67,222006114,19.21821548,4.025580575,80227.23027,11.29263073,
458,46 St-Bliss St (7),Queens,9244.58545,9.131901468,FALSE,88.67,0,1.333331556,8.715388097,10.95380206,2.048142069,1.945910149,1.96468606,2.63905733,17.5,17.5,2,observed_gtfs,2.917770732,0,16.19747409,0.104991731,4914.081198,41.81503403,0,0,17.5,2.917770732,0.054054054,2,177.34,4.496136265,101.67,348451150,19.66900861,4.012828129,79595.70288,11.28472795,265.6260107
459,40 St-Lowery St (7),Queens,7224.420295,8.885360684,FALSE,88.67,0,0.999999,8.931816237,10.67190453,2.011501716,2.079441542,1.916283426,2.397895273,16.5,16.5,2,observed_gtfs,2.862200881,0,9.825422383,-0.74332671,5527.02193,-15.57974514,0,0,16.5,2.862200881,0.057142857,2,177.34,4.496136265,98.67,326377568,19.60356546,3.927785142,54305.32498,10.90239598,315.8298246
460,33 St-Rawson St (7),Queens,6482.170174,8.776964894,FALSE,89.33,0,1.999996,9.363576348,9.71383922,1.915808495,2.397895273,1.882164227,2.564949357,15,15,2,observed_gtfs,2.772588722,0,98.67594319,16.19887729,35.28190619,6.535863952,0,0,15,2.772588722,0.0625,2,178.66,4.503469631,101.33,192820320,19.07726933,3.797972722,3481.475371,8.155498633,2.205119137
461,"Queensboro Plaza (7,N,W)",Queens,10573.88238,9.266236881,FALSE,45.33,0,0.666666222,9.011401509,9.931783422,2.061518674,2.63905733,1.959971152,2.708050201,12,12.25,4,observed_gtfs,2.564949357,0,11.31433164,0.504859968,4198.197746,464.8243557,0,0,12,2.564949357,0.076923077,4,181.32,3.835789699,59.33,168595735,18.94301431,4.021489826,47499.80159,10.76850187,322.9382882
606,"Court Sq-23 St (7,E,F,G)",Queens,18883.9059,9.846118252,FALSE,36.33,2,0.666666222,9.15641203,9.745839096,2.038952927,2.772588722,1.632559854,2.708050201,0,0,4,observed_gtfs,0,0,11.2610959,1.620142354,2000.61937,216.5164635,0,0,0,0,1,4,145.32,3.619797293,50.33,161834868,18.90208705,3.671512781,22529.16658,10.02261043,2000.61937
463,Hunters Point Av (7),Queens,4007.243166,8.296108311,FALSE,89,0,1.999996,9.129672469,9.611864391,1.955123616,2.48490665,1.628163937,2.772588722,9,9,2,observed_gtfs,2.302585093,0,12.57684192,0.380469561,1483.725485,135.0682781,0,0,9,2.302585093,0.1,2,178,4.49980967,104,137806560,18.74136153,3.583287553,18660.58088,9.834222191,148.3725485
464,Vernon Blvd-Jackson Av (7),Queens,12553.25568,9.437814985,FALSE,88.67,0,1.999996,8.772610303,10.04390146,2.145814929,2.197224577,1.575603767,2.772588722,8,8,2,observed_gtfs,2.197224577,0,6.086536841,0.838942076,2655.517964,171.0626862,0,0,8,2.197224577,0.111111111,2,177.34,4.496136265,103.67,148532356,18.81631338,3.721418696,16162.90792,9.69053613,295.0575516
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,39636.09138,10.58752061,FALSE,106.67,1,1.999996,11.33939317,10.05985007,1.154329097,5.241747015,3.751230963,4.49980967,1.5,1.5,6,observed_gtfs,0.916290732,0,23.68506385,0.289473845,710.2219648,-8.347710759,0,0,1.5,0.916290732,0.4,6,640.02,4.679070994,195.67,1965846112,21.39918858,4.90556006,16821.65258,9.730481625,284.0887859
471,34 St-Hudson Yards (7),Manhattan,19714.35371,9.889152987,FALSE,89.33,0,1.999996,10.34999863,10.44752549,2.070482049,3.951243719,3.398423177,3.044522438,3,3,1,observed_gtfs,1.386294361,0,8.3,-0.58,618.7761805,44.39138333,0,0,3,1.386294361,0.25,1,89.33,4.503469631,109.33,1077019248,20.79746311,5.468905226,5135.842298,8.544193831,154.6940451
143,Inwood-207 St (A),Manhattan,5839.652092,8.672597729,FALSE,40.33,0,0.666666222,7.207859871,10.88496659,1.842021225,2.944438979,2.445419929,2.197224577,28.5,28.5,1,observed_gtfs,3.384390263,0,23.5893963,-1.351282532,5405.746833,-123.4081426,0,0,28.5,3.384390263,0.033898305,1,40.33,3.721588629,48.33,71992083,18.09206673,4.287441154,127518.3043,11.75602304,183.2456554
144,Dyckman St (A),Manhattan,4287.628991,8.363722378,FALSE,41.67,0,0.999999,7.342131731,11.08052586,1.612953253,2.708050201,2.446630046,2.397895273,26.5,26.5,1,observed_gtfs,3.314186005,0,11.60027985,-1.263641424,6174.348492,-28.58420816,0,0,26.5,3.314186005,0.036363636,1,41.67,3.753496097,51.67,100131442,18.42199431,4.059583299,71624.1704,11.17920183,224.5217633
145,190 St (A),Manhattan,3165.123307,8.060263187,FALSE,42.67,0,0.999999,7.572502985,11.11694523,1.811200428,2.995732274,2.379781769,2.772588722,24,24,1,observed_gtfs,3.218875825,0,8.656910047,-0.577257516,3438.712698,-11.42984725,0,0,24,3.218875825,0.04,1,42.67,3.776661367,57.67,130765843,18.68891883,4.190982197,29768.6265,10.30124391,137.5485079
146,181 St (A),Manhattan,6179.13395,8.729095225,FALSE,42.67,0,0.666666222,9.144414222,11.39201128,2.012903455,3.663561646,2.51625284,2.63905733,22,22,1,observed_gtfs,3.135494216,0,8.423939343,-1.175875151,9524.917616,50.29755927,0,0,22,3.135494216,0.043478261,1,42.67,3.776661367,55.67,829478210,20.5363074,4.529156295,80237.32824,11.29275659,414.1268529
147,175 St (A),Manhattan,7329.712325,8.89982797,FALSE,42,0,0.666666222,9.304285985,11.35063004,1.921867591,3.526360525,2.646709394,2.708050201,20.5,20.5,1,observed_gtfs,3.068052935,0,17.06295001,-0.993224135,7272.499807,-7.197589068,0,0,20.5,3.068052935,0.046511628,1,42,3.761200116,56,933837712,20.65481323,4.568576985,124090.3007,11.72877287,338.255805
149,163 St-Amsterdam Av (C),Manhattan,2679.987179,7.893940356,FALSE,30.33,0,0.49999975,7.567862605,11.25767186,1.816616926,3.401197382,2.565810666,2.890371758,23,23,1,observed_gtfs,3.17805383,0,23.96175698,-1.271834134,9859.476664,1.510350855,0,0,23,3.17805383,0.041666667,1,30.33,3.444576105,47.33,149828914,18.82500463,4.382427592,236250.3838,12.3726517,410.8115277
150,155 St (C),Manhattan,1697.622762,7.437573062,FALSE,30.67,0,0.666666222,7.605890001,11.41093704,1.932899496,3.663561646,2.272845782,2.890371758,21.5,21.5,1,observed_gtfs,3.113515309,0,18.92468179,-1.559091117,7866.108751,311.5299687,0,0,21.5,3.113515309,0.044444444,1,30.67,3.455369861,47.67,181418727,19.01631833,4.205745278,148863.605,11.91079248,349.6048334
151,"145 St (A,C,B,D)",Manhattan,15651.16824,9.658364732,FALSE,49.67,0,0.999999,7.693937326,11.51495341,1.920020087,3.583518938,2.046657456,2.772588722,15,19.5,4,observed_gtfs,2.772588722,0,20.33967339,-0.375284183,8563.461699,125.2204169,0,0,15,2.772588722,0.0625,4,198.68,3.925334019,64.67,219843188,19.20842507,3.966677543,174178.014,12.06783887,535.2163562
152,"135 St (C,B)",Manhattan,3785.780056,8.239271347,FALSE,45.67,0,0.999999,8.146998697,11.45015604,1.979796837,3.871201011,2.173272088,2.944438979,17.5,19,2,observed_gtfs,2.917770732,0,17.69592411,-0.655701152,2752.578852,36.1415691,0,0,17.5,2.917770732,0.054054054,2,91.34,3.84310156,63.67,324194580,19.59685445,4.153068925,48709.42647,10.79364838,148.7880461
153,"125 St (A,C,B,D)",Manhattan,18301.69092,9.814803373,FALSE,122.67,0,1.999996,8.946374826,11.33245819,1.997187732,4.110873864,2.62574311,3.17805383,11,15.5,4,observed_gtfs,2.48490665,0,23.63801731,-0.78116612,6164.251628,89.98746369,0,0,11,2.48490665,0.083333333,4,490.68,4.817616728,145.67,641096673,20.27869082,4.622930842,145710.6867,11.8893852,513.6876357
154,"116 St (C,B)",Manhattan,4606.427129,8.435424874,FALSE,45.33,0,0.666666222,9.049819445,11.34169814,1.832761556,3.931825633,2.693880134,3.091042453,14.5,16,2,observed_gtfs,2.740840024,0,16.82694644,-0.856019356,8614.248074,-19.09465632,0,0,14.5,2.740840024,0.064516129,2,90.66,3.835789699,66.33,717575192,20.3913883,4.52664169,144951.491,11.88416132,555.7579403
155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,5360.755987,8.58704681,FALSE,46,0,0.999999,8.811056123,11.34171001,1.432772433,3.526360525,2.701212123,2.995732274,13,14.5,2,observed_gtfs,2.63905733,0,18.53269275,-1.137169792,6777.128225,88.23094598,0,0,13,2.63905733,0.071428571,2,92,3.850147602,65,565151941,20.15260518,4.133984556,125598.4351,11.74085304,484.0805875
156,"103 St (C,B)",Manhattan,3277.341014,8.095092785,FALSE,46.33,0,0.999999,8.393216012,11.12080097,1.124597907,3.295836866,2.383836912,3.091042453,11.5,13,2,observed_gtfs,2.525728644,0,31.86865461,0.023884977,4067.208937,-168.8344617,0,0,11.5,2.525728644,0.08,2,92.66,3.857144344,67.33,298349376,19.51377576,3.508434819,129616.4768,11.77234291,325.376715
157,"96 St (C,B)",Manhattan,7289.854741,8.894376067,FALSE,45.67,0,0.666666222,8.567506005,11.08539878,1.055982777,3.663561646,2.31315615,3.688879454,10.5,12,2,observed_gtfs,2.442347035,0,8.000090833,-0.40832415,6205.869845,23.69502539,0,0,10.5,2.442347035,0.086956522,2,91.34,3.84310156,84.67,342814227,19.65269925,3.369138927,49647.52246,10.81272391,539.6408561
158,"86 St (C,B)",Manhattan,8421.418723,9.038652325,FALSE,45.33,0,0.999999,8.622453702,11.06150018,1.628810765,3.610917913,2.290253724,3.63758616,8.5,10,2,observed_gtfs,2.251291799,0,6.122495,0.041113136,5047.412911,12.01789719,0,0,8.5,2.251291799,0.105263158,2,90.66,3.835789699,82.33,353628734,19.68375815,3.919064489,30902.76031,10.33863315,531.3066222
159,"81 St-Museum of Natural History (C,B)",Manhattan,10126.18777,9.222978945,FALSE,45.33,0,0.666666222,8.812694613,10.95698043,1.705200468,3.737669618,2.467423336,3.663561646,7,8.5,2,observed_gtfs,2.079441542,0,8.397892701,0.097787943,1917.370293,54.23304279,0,0,7,2.079441542,0.125,2,90.66,3.835789699,83.33,385290736,19.76950877,4.172623804,16101.86999,9.686752795,239.6712866
160,"72 St (C,B)",Manhattan,7349.744799,8.90255692,FALSE,45,0,0.999999,9.19715381,10.95240177,1.10984079,4.127134385,2.785469801,3.912023005,5.5,7,2,observed_gtfs,1.871802177,0,4.255689853,-0.203614669,6010.228477,166.4396843,0,0,5.5,1.871802177,0.153846154,2,90,3.828641396,94,563364120,20.14943673,3.895310591,25577.66834,10.14951402,924.6505349
162,"50 St (C,E)",Manhattan,15805.84748,9.66819851,FALSE,73.33,0,0.999999,10.7977576,11.12473037,1.587254961,4.96284463,3.548270036,4.356708827,2,2,2,observed_gtfs,1.098612289,0,11.27630988,-0.244880998,6545.295129,214.4339348,0,0,2,1.098612289,0.333333333,2,146.66,4.308514639,150.33,3317418570,21.92245278,5.135524997,73806.77613,11.20921937,2181.765043
164,"34 St-Penn Station (A,C,E)",Manhattan,57809.25587,10.96492148,FALSE,116.33,0,1.999996,10.74155725,10.64749418,1.787893054,5.170483995,3.49869913,4.343805422,1.5,1.5,3,observed_gtfs,0.916290732,0,13.47475579,0.238462938,2167.329152,86.85809845,0,0,1.5,0.916290732,0.4,3,348.99,4.764990477,192.33,1945930382,21.38900605,5.286592184,29204.23104,10.28210312,866.9316608
165,"23 St (C,E)",Manhattan,15445.03302,9.645107487,FALSE,73.67,0,0.999999,10.50687413,11.14588267,1.741463449,4.836281907,3.240792876,4.33073334,3.5,3.5,2,observed_gtfs,1.504077397,0,13.61245346,-0.027499265,7881.765778,-98.03298401,0,0,3.5,1.504077397,0.222222222,2,147.34,4.313078405,148.67,2533113505,21.65271502,4.982256325,107290.1698,11.58330163,1751.503506
618,"14 St/8 Av (A,C,E,L)",Manhattan,34899.89786,10.46026783,FALSE,68,1,0.999999,9.852404762,11.22197138,1.98248421,4.564348191,3.078883156,3.555348061,1.5,4.75,4,observed_gtfs,0.916290732,0,10.87266415,-0.185101454,5205.635084,-122.9729787,0,0,1.5,0.916290732,0.4,4,272,4.234106505,102,1420550262,21.07431014,5.061367366,56599.12196,10.94376642,2082.254034
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,31019.42864,10.34240125,FALSE,108,0,1.333331556,9.78126342,11.33580635,1.909005806,4.615120517,3.111966017,3.496507561,3.5,5.5,7,observed_gtfs,1.504077397,0,6.885918008,-0.130305024,5632.295651,45.10654722,0,0,3.5,1.504077397,0.222222222,7,756,4.691347882,140,1482508366,21.11700133,5.020971823,38783.52605,10.56577663,1251.621256
168,"Spring St (C,E)",Manhattan,10598.88238,9.268598184,FALSE,74,0,0.999999,9.653679133,10.81903801,1.840527681,4.672828834,3.11347476,3.526360525,10,10,2,observed_gtfs,2.397895273,0,6.371769997,-0.011526244,3208.043097,-45.81131207,0,0,10,2.397895273,0.090909091,2,148,4.317488114,107,778308036,20.47263294,4.954002441,20440.91275,9.925342619,291.6402815
169,"Canal St (A,C,E)",Manhattan,13677.95023,9.523613451,FALSE,116.67,0,1.999996,9.901134787,10.72476406,1.729551352,4.770684624,3.247350852,3.713572067,9.5,11.5,3,observed_gtfs,2.351375257,0,4.180641408,-0.412526055,2607.211127,27.23518511,0,0,9.5,2.351375257,0.095238095,3,350.01,4.767884096,156.67,907157584,20.62582674,4.976902204,10899.8148,9.296592817,248.3058216
173,"High St (A,C)",Brooklyn,6920.523403,8.842391169,FALSE,73.67,0,0.999999,9.489637388,10.58096256,2.064518912,4.007333185,2.562230731,2.772588722,17,18.25,2,observed_gtfs,2.890371758,0,5.375620284,-1.769193912,3596.472793,61.74085089,0,0,17,2.890371758,0.055555556,2,147.34,4.313078405,88.67,520603317,20.07049892,4.626749643,19333.2721,9.869634556,199.8040441
636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,27337.58841,10.21605448,FALSE,38,3,0.666666222,9.643290937,10.9724307,2.026646565,3.828641396,2.56179516,2.833213344,18,21.5,5,observed_gtfs,2.944438979,0,12.19576702,0.319386831,3583.028804,324.0520769,0,0,18,2.944438979,0.052631579,5,190,3.663561646,54,897963165,20.61563961,4.588441725,43697.78452,10.68507557,188.5804634
