station_complex_id,station_complex_name,buffer_area_sqmi,pop_density_0p5mi,pop_rank,population_0p5mi,population_access_network,jobs_access_network,landuse_entropy_0p5mi,landuse_entropy_relative_0p5mi,landuse_simpson_0p5mi,landuse_k_categories_0p5mi,intersection_count_0p5mi,intersection_density_0p5mi,citibike_count_0p5mi,pct_hh_no_vehicle_access_network,median_hh_income_access_network,pct_car_truck_van_access_network,pct_transit_access_network,pct_taxicab_access_network,pct_bicycle_access_network,pct_walked_access_network,pct_other_means_access_network,pct_wfh_access_network,avg_bg_median_hh_income_access_network,bus_routes_access_network,subway_lines_access_network,commuter_lines_access_network,dist_to_commuter_stop_ft_network,dist_to_commuter_stop_mi_network,has_commuter_stop_within_1mi_network,transfer_subway_station_complexes_0p25mi_network,transfer_subway_station_complexes_0p10mi_network,has_subway_station_complex_within_1mi_network,dist_to_subway_station_complex_ft_network,dist_to_subway_station_complex_mi_network,is_ibx_planned,peak_tph_bidir,midday_tph_bidir,peak_tph_perdir,midday_tph_perdir,subway_lines_serving_station,is_terminal_subway,has_university_0p25mi,has_university_0p5mi,has_hospital_0p25mi,has_hospital_0p5mi,has_stadium_0p1mi,cultural_count_0p25mi,cultural_count_0p5mi,has_cultural_0p25mi,cultural_count_0p25mi_capped10,cultural_count_0p25mi_log1p,has_cultural_0p5mi,cultural_count_0p5mi_capped10,cultural_count_0p5mi_log1p,adjacent_major_park_0p25mi,adjacent_major_park_0p5mi,subway_trips_per_hour_am_peak,avg_headway_min_am_peak
354,"Sterling St (2,5)",0.784137123,60810,147,47683,16016,2893,1.693133113,0.706091351,0.749006815,11,172,219.3493906,22,16.46004002,64668.70847,13.91547872,63.38967929,1.709833067,1.497194119,8.467759498,0.652604929,7.809404369,66317,12,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,5,15,1,5,1.791759469,1,10,2.772588722,0,0,56,1
355,"Winthrop St (2,5)",0.784137123,61284,141,48055,22260,12241,1.783462724,0.743761725,0.802168854,11,139,177.2649145,22,17.17390208,61271.01689,15.01748788,65.94861154,1.409143063,1.212636313,7.345964424,0.329817663,6.573087776,59576,11,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,1,10,1,1,0.693147181,1,10,2.397895273,0,0,57,1
356,"Church Av (2,5)",0.784137123,55833,188,43781,19352,5450,2.080210391,0.867515114,0.857227967,11,176,224.4505392,24,19.47069214,59427.36855,16.83110323,66.27112385,1.261945393,0.95646052,6.243706393,0.373244253,5.380387832,61934,14,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,7,0,0,0,1,7,2.079441542,0,0,57,1
357,"Beverly Rd (2,5)",0.784137123,52771,209,41380,17948,2566,1.908368555,0.795851502,0.809097692,11,215,274.1867383,15,20.35955701,59305.26006,17.71174444,67.06351699,0.801276462,1.020907326,5.445701189,0.323566345,4.934972119,61502,15,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,5,0,0,0,1,5,1.791759469,0,0,56.33,1
358,"Newkirk Av-Little Haiti (2,5)",0.784137123,60176,150,47186,18813,2142,1.482675414,0.618323674,0.676985018,11,190,242.3045594,5,23.70056041,61953.60736,20.5111594,65.12383435,0.729619818,0.876876606,4.348959075,0.518322024,4.653982322,65161,16,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,0,0,0,1,4,1.609437912,0,0,56.33,1
359,"Flatbush Av-Brooklyn College (2,5)",0.784137123,49259,241,38626,26619,4608,1.49641511,0.681047866,0.688362301,9,191,243.5798465,0,30.96972507,68927.84577,26.68324807,56.58618528,0.858326214,0.639580485,5.034624628,0.775081151,5.127990479,72494,17,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,4,0,0,0,1,4,1.609437912,0,0,56,1.5
343,Nostrand Av (3),0.784137123,65964,111,51725,14807,2227,1.756344334,0.732452478,0.790806213,11,206,262.7091539,23,13.92597571,70648.12445,11.89122865,64.29693374,1.107056919,3.298073986,6.649039831,0.898162607,9.794365537,73921,14,7,7,3323.372324,0.629426577,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,4,13,1,4,1.609437912,1,10,2.63905733,0,0,39,1
344,Kingston Av (3),0.784137123,66428,108,52089,20599,2996,1.698246359,0.70822374,0.772136018,11,242,308.6194914,25,16.63958394,59132.41806,14.05081312,62.25403554,1.179092525,2.46719469,9.424574122,0.818795874,7.202274694,59970,16,6,7,4895.759524,0.927227183,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,3,10,1,3,1.386294361,1,10,2.397895273,0,0,39,1.5
345,"Crown Hts-Utica Av (3,4)",0.784137123,67710,101,53094,28236,4257,1.783960074,0.743969136,0.786598151,11,276,351.9792547,24,18.5964357,46381.3075,15.46263881,64.54671078,0.961440495,1.14590924,7.567323424,0.788376925,6.393748769,49658,15,6,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,3,1,1,0.693147181,1,3,1.386294361,0,0,83,1
346,Sutter Av-Rutland Rd (3),0.784137123,56439,178,44256,29922,4304,1.697919217,0.708087312,0.739286416,11,484,617.2389829,9,21.3224016,43631.45733,17.95951802,66.29871266,0.892188228,0.704105337,6.261262885,0.574866397,3.946462896,46186,13,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,3,0,0,0,1,3,1.386294361,0,0,40.33,1.5
347,Saratoga Av (3),0.784137123,49275,239,38638,18682,2843,1.856215003,0.774101782,0.796167313,11,397,506.2890004,0,21.92674482,40702.94698,18.20004077,66.82098879,0.991120146,0.346956841,6.394887938,0.61794371,2.901357761,41198,13,5,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.693147181,0,0,40,1.5
348,Rockaway Av (3),0.784137123,40888,311,32062,10181,2156,2.001428084,0.83466034,0.83054347,11,356,454.0022271,0,20.55091103,33470.12298,16.59430027,68.47456283,0.822201046,0.281745683,6.981503623,0.422185738,2.466890051,33794,11,5,7,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,4,1,2,1.098612289,1,4,1.609437912,0,0,40.33,1.5
349,Junius St (3),0.784137123,41332,306,32410,7049,1040,1.95452427,0.81509993,0.812458262,11,489,623.6154186,0,20.43970878,27323.07262,17.2419838,69.18526744,0.971988576,0.397354885,5.477471771,0.640826033,2.887382513,32950,12,5,7,5021.350523,0.951013357,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,3,1,2,1.098612289,1,3,1.386294361,0,0,39.67,1.5
350,Pennsylvania Av (3),0.784137123,41920,298,32871,7846,1933,1.946761073,0.811862426,0.80984346,11,333,424.6706225,0,25.50593288,38305.05297,21.21079121,63.82328303,0.681724973,0.558145347,4.424340246,1.043035674,3.963537851,41255,16,9,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,2,1,1,0.693147181,1,2,1.098612289,0,0,39.67,1.5
351,Van Siclen Av (3),0.784137123,46375,260,36364,14244,1207,1.635252754,0.681953367,0.729801412,11,405,516.4912976,0,23.58558797,44216.01733,19.25539739,64.24533559,0.595926954,0.56615313,4.325298296,1.102804928,5.553924051,42063,10,9,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,3,1,1,0.693147181,1,3,1.386294361,0,0,39.67,1.5
352,New Lots Av (3),0.784137123,44713,279,35061,17001,3036,1.445706176,0.602906304,0.648240035,11,442,563.6769224,0,25.77747445,47489.47933,21.44110826,61.62437601,0.666152699,0.538479699,4.285535917,1.980307761,5.090176638,44367,10,8,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,4,1,1,0.693147181,1,4,1.609437912,0,0,40,1.5
436,Harlem-148 St (3),0.784137123,68199,99,53477,5817,473,2.174889835,0.906999509,0.871090609,11,911,1161.786598,22,9.608259113,48487.48286,8.203873945,74.14228311,0.861877924,2.767326941,5.596851115,0.428360153,6.556639328,48861,12,6,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,6,14,1,6,1.945910149,1,10,2.708050201,0,1,34,2
437,145 St (3),0.784137123,64267,123,50394,13113,2718,2.055813137,0.857340669,0.840665465,11,915,1166.887747,20,10.90259397,53450.33026,9.12269027,69.92582623,0.718395991,1.957090429,7.27196039,0.652993478,8.443336267,54447,25,9,1,4039.344384,0.765027345,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,4,21,1,4,1.609437912,1,10,3.091042453,0,0,34.33,1.5
378,Woodlawn (4),0.784137123,19828,418,15548,7086,5064,0.693600634,0.301226928,0.274905809,10,98,124.9781412,7,21.59558042,36527.85604,15.67113944,60.3776827,0.842906226,0.320533014,11.49820067,0.256107951,5.108989021,41200,11,2,1,4495.348688,0.851391797,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,1,2,1,1,0.693147181,1,2,1.098612289,1,1,41.33,1.5
379,Mosholu Pkwy (4),0.784137123,45715,270,35847,15949,5991,2.092947217,0.872826783,0.858300211,11,309,394.0637308,20,20.22998737,42544.83156,16.71416448,63.99083617,0.954879679,0.510029307,8.496939538,0.404902132,5.346221595,46994,16,3,1,4293.842468,0.81322774,1,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,1,10,1,1,0.693147181,1,10,2.397895273,1,1,41.33,1.5
380,Bedford Park Blvd-Lehman College (4),0.784137123,63587,130,49861,12062,1662,1.774461782,0.77063896,0.783704114,10,339,432.3223454,25,16.58860185,42069.53436,14.21104052,68.99887844,1.210803559,0.607668872,6.919429728,0.307314593,5.202800582,44187,19,3,0,3215.076298,0.608915966,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,6,10,1,6,1.945910149,1,10,2.397895273,0,1,41.67,1.25
381,Kingsbridge Rd (4),0.784137123,95491,25,74878,23110,4145,1.963344809,0.852669817,0.823949829,10,299,381.3108592,22,17.22529504,40803.08742,14.6191434,67.19372611,0.838343311,0.780701747,7.420152198,1.090358619,5.362567274,43424,20,3,1,3704.512836,0.70161228,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,9,1,1,0.693147181,1,9,2.302585093,0,0,42.33,1.5
382,Fordham Rd (4),0.784137123,100796,14,79038,22564,4613,1.990690094,0.830182251,0.841423801,11,410,522.8677334,24,16.35865926,35663.55772,13.44311044,66.22798124,0.858775631,0.466881019,9.813687337,0.503550967,5.727605532,38084,22,3,1,3095.143553,0.586201431,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,2,7,1,2,1.098612289,1,7,2.079441542,0,0,42.67,1.5
383,183 St (4),0.784137123,103609,10,81244,18723,3049,1.981342092,0.826283831,0.841603724,11,467,595.5591012,25,17.24138449,34932.72495,14.16954868,67.31022825,0.935005889,0.60187358,8.209237299,0.315429042,5.386841451,37473,19,3,0,4575.5408,0.866579697,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,5,1,1,0.693147181,1,5,1.791759469,0,0,43,1.5
384,Burnside Av (4),0.784137123,101830,11,79849,22275,3053,1.99861164,0.833485792,0.83977462,11,508,647.8458746,28,19.28111584,34683.38634,16.02044272,65.55112714,1.128473139,0.655472009,7.474191055,0.314946671,5.594674143,38113,15,3,1,3726.572467,0.70579024,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,2,7,1,2,1.098612289,1,7,2.079441542,0,0,43,1.5
385,176 St (4),0.784137123,97357,23,76341,18687,2635,2.084467121,0.869290308,0.857400249,11,660,841.6895221,28,19.70395701,35619.63527,15.95025857,65.25732336,1.1086197,0.479344833,7.882520888,0.362578771,5.205655442,37474,16,3,1,3435.301764,0.650625334,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,1,4,1,1,0.693147181,1,4,1.609437912,0,0,43.67,1.5
386,Mt Eden Av (4),0.784137123,97118,24,76154,22314,2755,2.10712115,0.878737772,0.858766382,11,650,828.9366505,27,18.92289308,36081.28793,15.42080457,65.39970859,1.52491524,0.367947476,8.538709969,0.533265292,4.701183494,35650,16,3,0,5218.707549,0.988391581,1,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0.693147181,0,0,43,1.5
387,170 St (4),0.784137123,100649,15,78923,28366,2711,2.065993428,0.86158618,0.850476842,11,626,798.3297588,26,15.58662371,30744.9056,12.74917818,69.48051908,1.64300971,0.367029594,8.182542308,0.47902261,4.243463077,35642,17,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,4,0,0,0,1,4,1.609437912,0,0,43,1.5
388,167 St (4),0.784137123,101475,12,79570,28978,3964,2.047639134,0.853931845,0.851734078,11,473,603.2108242,25,15.67202363,30235.91387,13.06958877,69.10204179,2.004678164,0.445997335,8.810103421,0.442312908,3.514258497,35988,16,3,1,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,7,1,2,1.098612289,1,7,2.079441542,0,0,43.33,1.5
604,"161 St-Yankee Stadium (4,B,D)",0.784137123,58474,160,45852,23166,5188,2.172833531,0.906141964,0.867000562,11,718,915.6561771,26,15.87898357,34126.51028,13.46364646,69.43889706,2.363997906,0.203203356,8.287133731,0.559047427,3.268736952,39074,19,4,1,3337.90437,0.632178858,1,0,0,0,0,0,0,15,15,7.5,7.5,2,0,0,0,0,0,1,3,5,1,3,1.386294361,1,5,1.791759469,0,0,42.67,1.5
391,"138 St-Grand Concourse (4,5)",0.784137123,41931,297,32880,12243,5552,2.030236576,0.846674415,0.829121408,11,954,1216.623946,18,13.62193945,36495.07335,10.80114981,65.72405739,0.710276829,0.909070704,10.69524779,1.333168909,6.93827506,41376,18,6,1,5106.878081,0.967211758,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,14,0,0,0,1,10,2.708050201,0,0,70.67,1
413,"Wall St (4,5)",0.784137123,55117,196,43219,4731,25503,1.584442073,0.660763667,0.712981698,11,875,1115.87626,33,4.396504868,188666.2223,3.667624322,50.82337597,2.888229081,0.803583605,27.92283983,0.974086271,12.05861852,176031,41,15,0,,,0,0,0,0,0,0,0,23,16,11.5,8,1,0,1,1,0,1,0,61,122,1,10,4.127134385,1,10,4.812184355,0,0,83.67,1
414,"Bowling Green (4,5)",0.784137123,38514,328,30200,3584,21567,1.597350393,0.693720461,0.726876805,10,724,923.3079,24,3.954666313,188909.7357,3.338202218,51.82535742,2.280513913,0.539985403,28.23518882,0.922904989,12.08610553,181920,41,15,0,,,0,0,0,0,0,0,0,22,15,11,7.5,1,0,1,1,0,0,0,51,95,1,10,3.951243719,1,10,4.564348191,0,0,83,1
442,Eastchester-Dyre Av (5),0.784137123,14841,433,11637,20233,5043,2.21205105,0.92249694,0.877932947,11,319,406.8166023,0,44.18521385,82003.04102,33.84662692,47.04160177,1.760954999,0.430585853,2.799835862,0.304235855,3.477571809,81935,10,1,0,4741.497935,0.898010973,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,2,1,1,0.693147181,1,2,1.098612289,0,0,32.33,1.5
443,Baychester Av (5),0.784137123,35707,344,27999,34185,3849,1.848498411,0.770883713,0.790882767,11,410,522.8677334,0,32.85444397,55437.95885,28.29321267,52.55898146,1.585708912,0.196839781,8.741382641,1.206187132,2.856456106,57206,14,1,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.098612289,0,0,32.67,2
444,Gun Hill Rd (5),0.784137123,32456,369,25450,34245,4845,1.37758833,0.626967468,0.595806956,9,337,429.7717711,0,47.56788649,76659.32058,41.66794967,44.12780016,0.60237696,0.301765766,3.851735496,0.547666615,2.874291078,78634,13,1,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.693147181,0,0,32.67,2
445,Pelham Pkwy (5),0.784137123,31238,379,24495,19885,12289,1.314923302,0.571063934,0.591367395,10,389,496.0867032,0,42.82202493,73075.33452,36.09431094,42.22184997,0.768571353,0.324486788,10.39275797,0.226670587,3.19818696,69460,14,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.098612289,1,1,33,1.5
446,Morris Park (5),0.784137123,45743,269,35869,18716,4042,1.758197724,0.733225402,0.777367743,11,387,493.5361289,0,37.24316567,65735.84779,30.8282988,48.36300137,0.90092413,0.647640773,7.686872029,0.415768853,4.693193703,63251,12,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,4,1,2,1.098612289,1,4,1.609437912,1,1,33.67,1.75
360,Pelham Bay Park (6),0.784137123,15585,427,12221,6619,1015,1.365046746,0.592832269,0.576639321,10,449,572.6039324,0,42.10094059,65290.87413,37.00938765,46.0302065,0.930675355,0.159549324,2.824704119,2.53433513,5.419588986,67328,9,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,41.67,1.5
361,Buhre Av (6),0.784137123,24193,404,18971,11284,1594,1.844091504,0.800878764,0.797149121,10,334,425.9459097,0,47.78079297,71419.62166,42.83375538,41.00383869,1.176552789,0.331443564,2.598274261,1.502166691,5.606931029,73790,13,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.693147181,1,1,41.67,1.5
362,Middletown Rd (6),0.784137123,20764,414,16282,11309,8870,1.888730477,0.787661787,0.796104969,11,390,497.3619903,0,44.84415323,66234.21949,40.00043076,42.85139564,1.491198975,0.374012565,4.208053992,1.327607864,4.903577729,67727,13,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,2,0,0,0,1,2,1.098612289,1,1,42,1.5
363,Westchester Sq-E Tremont Av (6),0.784137123,21318,412,16716,12507,7446,2.12455464,0.886008102,0.86176195,11,464,591.7332398,0,38.07437956,57407.77899,34.04566797,46.09349095,0.978099128,0.52211637,10.40648903,0.545774924,3.356866386,60240,14,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,4,5,1,4,1.609437912,1,5,1.791759469,1,1,41.33,1.5
364,Zerega Av (6),0.784137123,33465,361,26241,15063,5817,2.138512494,0.891828979,0.861824925,11,448,571.3286453,0,30.19469253,57751.11846,26.05105517,57.62209369,1.72186989,0.346848051,7.155548887,0.397266431,2.525065642,59113,16,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,5,1,2,1.098612289,1,5,1.791759469,0,1,41.67,1.5
365,Castle Hill Av (6),0.784137123,51908,214,40703,24800,6144,1.857744187,0.774739501,0.791477414,11,413,526.6935949,0,32.01969039,60801.97143,26.54841532,56.3078061,2.214788521,0.326501402,5.870126248,0.4037918,2.834396994,62669,16,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,3,0,0,0,1,3,1.386294361,0,0,41.67,2
366,Parkchester (6),0.784137123,69858,91,54778,26854,3903,1.825840327,0.761434558,0.813153131,11,499,636.3682902,0,29.44550361,56570.37912,24.30132997,60.16380892,1.183177686,0.33131524,5.335069224,0.264759047,3.255194614,57651,15,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,3,1,1,0.693147181,1,3,1.386294361,0,0,54.33,1
367,St Lawrence Av (6),0.784137123,61454,140,48188,30485,3112,1.830306643,0.794892075,0.809539098,10,574,732.0148268,0,29.69173345,49842.32042,24.97056643,57.79062365,1.841077595,0.374676414,6.310989316,0.14466174,3.841387883,47095,16,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,1,1,1,0.693147181,1,1,0.693147181,0,1,45.33,1
368,Morrison Av-Soundview (6),0.784137123,63057,131,49445,20399,1941,1.775332959,0.740371349,0.76121601,11,565,720.5372424,0,28.50330848,38167.18397,23.89561233,59.75681865,0.974678714,0.236370688,6.471805566,0.213058649,3.843959254,38544,15,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.098612289,1,1,45,1.5
369,Elder Av (6),0.784137123,53711,201,42117,18567,2232,2.106796245,0.878602276,0.84398868,11,579,738.3912626,3,27.30257715,36998.35109,23.06642218,60.6387486,0.996643756,0.215119664,5.922213391,0.234337795,4.690359645,39702,16,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,1,1,1,0.693147181,1,1,0.693147181,0,1,45.33,1.5
370,Whitlock Av (6),0.784137123,51823,215,40636,1146,398,2.271875227,0.947445559,0.885176826,11,594,757.5205699,12,18.44939047,27405.01981,17.6833551,65.16184527,0.383078012,0.614440749,10.17052595,0,5.220719544,26968,3,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1.098612289,0,0,45.67,1.5
371,Hunts Point Av (6),0.784137123,47238,256,37041,12386,4455,2.334338821,0.973494901,0.898106891,11,783,998.5498421,17,20.81338078,33128.73371,17.45157435,62.62649622,0.820859413,0.616596283,9.73652603,0.484057503,4.90208377,35758,10,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5,7,1,5,1.791759469,1,7,2.079441542,0,0,54.33,1
372,Longwood Av (6),0.784137123,47934,251,37587,13571,6525,2.186467943,0.911827955,0.866587528,11,623,794.5038974,16,21.36132509,30938.08834,17.42158272,61.4687464,0.831686906,0.861317738,10.62359572,0.841316295,4.012011859,35180,13,4,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,9,1,1,0.693147181,1,9,2.302585093,0,0,45.33,1
373,E 149 St (6),0.784137123,41141,309,32260,9363,3213,2.113467364,0.881384349,0.853017126,11,429,547.0981894,14,19.41101997,32357.70103,14.91068271,63.15168331,1.047235156,0.928355379,9.575564299,0.758415004,5.127726881,33832,15,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,5,0,0,0,1,5,1.791759469,0,0,46,1
374,E 143 St-St Mary's St (6),0.784137123,35426,345,27779,8557,2818,2.154512099,0.898501333,0.856581895,11,489,623.6154186,14,17.74016996,28699.9133,13.72769266,65.99013557,1.357449474,1.033283516,8.231800779,1.107346387,4.539814311,30284,12,3,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
375,Cypress Av (6),0.784137123,31695,373,24853,8631,3383,1.857940905,0.774821539,0.755571983,11,611,779.2004515,16,13.94773058,26386.54279,10.29317857,68.52326435,1.514821792,1.065064963,9.57029046,2.596809043,2.782018808,27848,11,2,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.693147181,0,0,46.33,1
376,Brook Av (6),0.784137123,51032,219,40016,10294,4529,2.113769537,0.881510365,0.860508616,11,722,920.7573257,20,13.57384614,25906.81186,10.13742542,67.62371849,1.374353811,1.031830596,10.66618315,2.441700419,3.288367398,28432,12,5,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,8,1,1,0.693147181,1,8,2.197224577,0,1,46.67,1
377,3 Av-138 St (6),0.784137123,43350,286,33992,10985,5780,2.098356303,0.875082547,0.84719221,11,842,1073.791784,16,13.06481825,25499.33129,9.558361951,66.62834449,0.992422843,1.052464607,11.46193057,2.135970931,4.655146231,30775,15,5,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,7,1,2,1.098612289,1,7,2.079441542,0,0,57.67,1
392,"125 St (4,5,6)",0.784137123,57152,169,44815,17230,6665,2.087292047,0.870468394,0.851728053,11,714,910.5550284,20,8.884755991,44202.72234,7.532235092,71.63098573,0.949521594,1.211096766,8.96120628,0.690386989,7.507332825,41539,26,6,1,522.4667635,0.098952039,1,0,0,0,0,0,0,0,0,,,0,0,1,1,1,1,0,11,30,1,10,2.48490665,1,10,3.433987204,0,0,139,0.5
393,116 St (6),0.784137123,83905,52,65793,22408,7251,1.787865763,0.745597934,0.77381467,11,620,790.6780359,21,8.623785815,43476.86082,7.351928752,71.0178191,0.789187389,1.536879337,9.199911248,1.050477848,7.611659604,42793,26,9,1,2909.933207,0.551123713,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,2,29,1,2,1.098612289,1,10,3.401197382,0,1,58,1
394,110 St (6),0.784137123,89556,39,70224,22267,8691,1.61907725,0.675207657,0.717829659,11,605,771.5487286,21,7.901376105,46729.67182,6.640513057,69.39443084,0.714261424,1.964800782,10.91379082,1.062075501,7.927421782,47091,28,12,1,4248.207095,0.804584677,1,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,4,28,1,4,1.609437912,1,10,3.36729583,0,1,58,1
395,103 St (6),0.784137123,85095,47,66726,21207,10415,1.717983775,0.716454882,0.78379671,11,587,748.5935598,21,6.729440921,72393.32171,5.556220718,64.45523003,2.020329424,1.7224996,14.48299185,1.137377018,9.352072882,66559,25,9,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,11,27,1,10,2.48490665,1,10,3.33220451,0,1,58.33,1
396,96 St (6),0.784137123,99100,21,77708,23181,13043,1.811701779,0.755538325,0.798385287,11,537,684.8292021,19,7.253365478,111164.9396,5.717805002,61.23001416,3.228469417,1.530487653,14.7975987,1.309804238,10.59557967,102965,26,7,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,13,50,1,10,2.63905733,1,10,3.931825633,0,1,57.67,1
397,"86 St (4,5,6)",0.784137123,113656,2,89122,28111,13151,1.737196586,0.724467247,0.795149693,11,272,346.8781061,19,8.258248001,130838.1132,6.004806593,57.16524762,3.805819294,1.451872807,15.7480369,1.233651341,12.32957103,134345,38,11,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,8,55,1,8,2.197224577,1,10,4.025351691,0,1,141.67,0.5
398,77 St (6),0.784137123,99281,20,77850,28583,15085,1.725926377,0.719767204,0.790483971,11,262,334.1252345,20,9.333319501,121017.8416,7.003075403,50.00373744,3.873868903,1.218151921,21.28043643,1.181388449,13.10909736,141657,38,13,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,1,0,17,48,1,10,2.890371758,1,10,3.891820298,0,1,58.33,1
399,68 St-Hunter College (6),0.784137123,78644,66,61668,18609,29777,1.616459289,0.702019349,0.757432982,10,274,349.4286804,19,8.350116704,125425.6201,5.959165206,44.63610509,4.454431335,1.276181455,27.86109739,1.353109675,12.06895836,142060,83,10,0,,,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,1,0,23,42,1,10,3.17805383,1,10,3.761200116,0,1,59,1
613,"Lexington Av/59 St (4,5,6,N,R,W)",0.784137123,65434,115,51309,14743,36926,1.694599717,0.706702972,0.77100898,11,371,473.1315344,24,7.515384869,150249.3601,5.773201098,36.27674344,4.478047691,1.240370556,36.02858492,1.160345134,13.30052338,148491,86,19,10,4033.765721,0.76397078,1,0,0,0,0,0,0,29,31,14.5,15.5,2,0,0,1,1,1,0,7,57,1,7,2.079441542,1,10,4.060443011,0,1,82,1
612,"Lexington Av/51-53 Sts (6,E,F)",0.784137123,58663,158,46000,17565,65027,1.537171286,0.641050217,0.71699563,11,424,540.7217536,31,7.761724057,152013.4431,6.049603822,33.11029157,3.147628075,1.149453271,38.56704295,1.171000614,15.09285947,154219,86,19,10,2425.373275,0.459350999,1,0,0,0,0,0,0,21,24,10.5,12,1,0,1,1,0,0,0,14,70,1,10,2.708050201,1,10,4.262679877,0,1,66.67,1
