station_complex,station_complex_id,borough,latitude,longitude,geometry,year,annual_weekday_avg_ridership,log_ridership
Myrtle-Willoughby Avs (G),288,Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),2023,4054.628205,8.307860876
Myrtle-Willoughby Avs (G),288,Brooklyn,40.69457,-73.94904,POINT (-73.94904 40.69457),2024,3437.974843,8.142928695
"Myrtle-Wyckoff Avs (L,M)",630,Brooklyn,40.699814,-73.91158,POINT (-73.91158 40.699814),2023,15524.58974,9.650244893
"Myrtle-Wyckoff Avs (L,M)",630,Brooklyn,40.699814,-73.91158,POINT (-73.91158 40.699814),2024,16049.28931,9.683482154
Nassau Av (G),284,Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),2023,7109.961538,8.869392751
Nassau Av (G),284,Brooklyn,40.724636,-73.95128,POINT (-73.95128 40.724636),2024,6799.986928,8.824823017
Neck Rd (Q),53,Brooklyn,40.595245,-73.95516,POINT (-73.95516 40.595245),2023,3216.403846,8.076330054
Neck Rd (Q),53,Brooklyn,40.595245,-73.95516,POINT (-73.95516 40.595245),2024,3274.72327,8.09429397
Neptune Av (F),253,Brooklyn,40.581013,-73.97457,POINT (-73.97457 40.581013),2023,1228.576923,7.114425424
Neptune Av (F),253,Brooklyn,40.581013,-73.97457,POINT (-73.97457 40.581013),2024,1131.528302,7.032207848
"Nereid Av (2,5)",417,Bronx,40.89838,-73.85438,POINT (-73.85438 40.89838),2023,1986.666667,7.5947167
"Nereid Av (2,5)",417,Bronx,40.89838,-73.85438,POINT (-73.85438 40.89838),2024,1796.144654,7.493954381
"Nevins St (2,3,4,5)",337,Brooklyn,40.688248,-73.98049,POINT (-73.98049 40.688248),2023,6975.384615,8.850286098
"Nevins St (2,3,4,5)",337,Brooklyn,40.688248,-73.98049,POINT (-73.98049 40.688248),2024,7444.056604,8.915305548
New Lots Av (3),352,Brooklyn,40.666237,-73.88408,POINT (-73.88408 40.666237),2023,3776.967949,8.236941564
New Lots Av (3),352,Brooklyn,40.666237,-73.88408,POINT (-73.88408 40.666237),2024,3516.169811,8.165411914
New Lots Av (L),136,Brooklyn,40.658733,-73.89923,POINT (-73.89923 40.658733),2023,2401.730769,7.78436119
New Lots Av (L),136,Brooklyn,40.658733,-73.89923,POINT (-73.89923 40.658733),2024,2367.062893,7.769827555
New Utrecht Av (N)/62 St (D),615,Brooklyn,40.626472,-73.99635,POINT (-73.99635 40.626472),2023,3832.333333,8.251490026
New Utrecht Av (N)/62 St (D),615,Brooklyn,40.626472,-73.99635,POINT (-73.99635 40.626472),2024,3670.597484,8.208382128
"Newkirk Av-Little Haiti (2,5)",358,Brooklyn,40.63997,-73.94841,POINT (-73.94841 40.63997),2023,4805.147436,8.477651093
"Newkirk Av-Little Haiti (2,5)",358,Brooklyn,40.63997,-73.94841,POINT (-73.94841 40.63997),2024,4840.805031,8.485042871
"Newkirk Plaza (B,Q)",47,Brooklyn,40.635082,-73.96279,POINT (-73.96279 40.635082),2023,7345.653846,8.90200023
"Newkirk Plaza (B,Q)",47,Brooklyn,40.635082,-73.96279,POINT (-73.96279 40.635082),2024,7171.352201,8.877988941
"Northern Blvd (M,R)",269,Queens,40.752884,-73.906006,POINT (-73.906006 40.752884),2023,4776.596154,8.471692802
"Northern Blvd (M,R)",269,Queens,40.752884,-73.906006,POINT (-73.906006 40.752884),2024,4804.018868,8.477416248
"Norwood Av (J,Z)",88,Brooklyn,40.68141,-73.880035,POINT (-73.880035 40.68141),2023,1544.237179,7.342932692
"Norwood Av (J,Z)",88,Brooklyn,40.68141,-73.880035,POINT (-73.880035 40.68141),2024,1552.937107,7.348547058
Norwood-205 St (D),210,Bronx,40.87481,-73.87885,POINT (-73.87885 40.87481),2023,4401.519231,8.389932209
Norwood-205 St (D),210,Bronx,40.87481,-73.87885,POINT (-73.87885 40.87481),2024,4372.742138,8.383374246
Nostrand Av (3),343,Brooklyn,40.669846,-73.95046,POINT (-73.95046 40.669846),2023,2577.801282,7.855079951
Nostrand Av (3),343,Brooklyn,40.669846,-73.95046,POINT (-73.95046 40.669846),2024,2532.955975,7.837536987
"Nostrand Av (A,C)",179,Brooklyn,40.68044,-73.950424,POINT (-73.950424 40.68044),2023,12172.42308,9.407010418
"Nostrand Av (A,C)",179,Brooklyn,40.68044,-73.950424,POINT (-73.950424 40.68044),2024,12464.10692,9.430688573
Ocean Pkwy (Q),56,Brooklyn,40.576313,-73.9685,POINT (-73.9685 40.576313),2023,2377.961538,7.774419343
Ocean Pkwy (Q),56,Brooklyn,40.576313,-73.9685,POINT (-73.9685 40.576313),2024,2179.396226,7.687261895
Ozone Park-Lefferts Blvd (A),195,Queens,40.68595,-73.8258,POINT (-73.8258 40.68595),2023,4640.519231,8.442797012
Ozone Park-Lefferts Blvd (A),195,Queens,40.68595,-73.8258,POINT (-73.8258 40.68595),2024,4580.672956,8.429819485
Park Pl (S),141,Brooklyn,40.67477,-73.95763,POINT (-73.95763 40.67477),2023,1115.429487,7.017890914
Park Pl (S),141,Brooklyn,40.67477,-73.95763,POINT (-73.95763 40.67477),2024,1176.874214,7.071466579
Parkchester (6),366,Bronx,40.833225,-73.86082,POINT (-73.86082 40.833225),2023,10825.09615,9.289714809
Parkchester (6),366,Bronx,40.833225,-73.86082,POINT (-73.86082 40.833225),2024,9205.773585,9.127694751
Parkside Av (Q),43,Brooklyn,40.655293,-73.961494,POINT (-73.961494 40.655293),2023,4182.141026,8.338817685
Parkside Av (Q),43,Brooklyn,40.655293,-73.961494,POINT (-73.961494 40.655293),2024,4745.176101,8.465094541
Parsons Blvd (F),256,Queens,40.707565,-73.80333,POINT (-73.80333 40.707565),2023,5141.525641,8.545299608
Parsons Blvd (F),256,Queens,40.707565,-73.80333,POINT (-73.80333 40.707565),2024,5042.446541,8.525844965
Pelham Bay Park (6),360,Bronx,40.852463,-73.82812,POINT (-73.82812 40.852463),2023,4182.153846,8.33882075
Pelham Bay Park (6),360,Bronx,40.852463,-73.82812,POINT (-73.82812 40.852463),2024,4007.18239,8.296093148
"Pelham Pkwy (2,5)",424,Bronx,40.857193,-73.867615,POINT (-73.867615 40.857193),2023,5610.403846,8.632556207
"Pelham Pkwy (2,5)",424,Bronx,40.857193,-73.867615,POINT (-73.867615 40.857193),2024,5056.81761,8.528690367
Pelham Pkwy (5),445,Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),2023,2105.217949,7.652649177
Pelham Pkwy (5),445,Bronx,40.858986,-73.85536,POINT (-73.85536 40.858986),2024,2080.849057,7.641011747
Pennsylvania Av (3),350,Brooklyn,40.664635,-73.8949,POINT (-73.8949 40.664635),2023,2857.807692,7.958159926
Pennsylvania Av (3),350,Brooklyn,40.664635,-73.8949,POINT (-73.8949 40.664635),2024,2584.371069,7.857624324
"President St-Medgar Evers College (2,5)",353,Brooklyn,40.667885,-73.95068,POINT (-73.95068 40.667885),2023,2543.583333,7.841722196
"President St-Medgar Evers College (2,5)",353,Brooklyn,40.667885,-73.95068,POINT (-73.95068 40.667885),2024,2554.962264,7.846184052
"Prince St (R,W)",17,Manhattan,40.72433,-73.9977,POINT (-73.9977 40.72433),2023,8397.711538,9.035833585
"Prince St (R,W)",17,Manhattan,40.72433,-73.9977,POINT (-73.9977 40.72433),2024,8586.591195,9.058073556
"Prospect Av (2,5)",432,Bronx,40.819584,-73.90177,POINT (-73.90177 40.819584),2023,4155.634615,8.332461039
"Prospect Av (2,5)",432,Bronx,40.819584,-73.90177,POINT (-73.90177 40.819584),2024,4062.90566,8.309899775
Prospect Av (R),30,Brooklyn,40.665413,-73.992874,POINT (-73.992874 40.665413),2023,4385.224359,8.386224081
Prospect Av (R),30,Brooklyn,40.665413,-73.992874,POINT (-73.992874 40.665413),2024,4426.955975,8.395693351
"Prospect Park (B,Q,S)",42,Brooklyn,40.661613,-73.96225,POINT (-73.96225 40.661613),2023,6838.551282,8.830477406
"Prospect Park (B,Q,S)",42,Brooklyn,40.661613,-73.96225,POINT (-73.96225 40.661613),2024,6875.289308,8.835834441
"Queens Plaza (E,M,R)",273,Queens,40.748974,-73.93724,POINT (-73.93724 40.748974),2023,12479.89103,9.431954036
"Queens Plaza (E,M,R)",273,Queens,40.748974,-73.93724,POINT (-73.93724 40.748974),2024,13717.18868,9.526477872
"Queensboro Plaza (7,N,W)",461,Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),2023,11093.86538,9.314237702
"Queensboro Plaza (7,N,W)",461,Queens,40.750584,-73.9402,POINT (-73.9402 40.750584),2024,10053.89937,9.215815294
Ralph Av (C),182,Brooklyn,40.67882,-73.920784,POINT (-73.920784 40.67882),2023,3430.179487,8.140659355
Ralph Av (C),182,Brooklyn,40.67882,-73.920784,POINT (-73.920784 40.67882),2024,3429.522013,8.140467719
Rector St (1),329,Manhattan,40.70751,-74.01379,POINT (-74.01379 40.70751),2023,5282.294872,8.572305211
Rector St (1),329,Manhattan,40.70751,-74.01379,POINT (-74.01379 40.70751),2024,5449.36478,8.603437818
"Rector St (R,W)",22,Manhattan,40.70722,-74.01334,POINT (-74.01334 40.70722),2023,3907.897436,8.271010628
"Rector St (R,W)",22,Manhattan,40.70722,-74.01334,POINT (-74.01334 40.70722),2024,4148.320755,8.330699926
Rockaway Av (3),348,Brooklyn,40.662548,-73.90894,POINT (-73.90894 40.662548),2023,2810.371795,7.941427826
Rockaway Av (3),348,Brooklyn,40.662548,-73.90894,POINT (-73.90894 40.662548),2024,3071.440252,8.030227395
Rockaway Av (C),183,Brooklyn,40.67834,-73.91195,POINT (-73.91195 40.67834),2023,3520.429487,8.16662229
Rockaway Av (C),183,Brooklyn,40.67834,-73.91195,POINT (-73.91195 40.67834),2024,3833.679245,8.251841072
Rockaway Blvd (A),192,Queens,40.680428,-73.84386,POINT (-73.84386 40.680428),2023,5177.801282,8.552328896
Rockaway Blvd (A),192,Queens,40.680428,-73.84386,POINT (-73.84386 40.680428),2024,5004.849057,8.518362319
"Rockaway Park-Beach 116 St (A,S)",203,Queens,40.580902,-73.835594,POINT (-73.835594 40.580902),2023,491.8076923,6.200119021
"Rockaway Park-Beach 116 St (A,S)",203,Queens,40.580902,-73.835594,POINT (-73.835594 40.580902),2024,517.8301887,6.25157664
Roosevelt Island (F),222,Manhattan,40.759144,-73.95326,POINT (-73.95326 40.759144),2023,5152.782051,8.547486103
Roosevelt Island (F),222,Manhattan,40.759144,-73.95326,POINT (-73.95326 40.759144),2024,5679.855346,8.644857089
Saratoga Av (3),347,Brooklyn,40.661453,-73.91633,POINT (-73.91633 40.661453),2023,3210.666667,8.074545292
Saratoga Av (3),347,Brooklyn,40.661453,-73.91633,POINT (-73.91633 40.661453),2024,3098.761006,8.039080293
Seneca Av (M),111,Queens,40.702763,-73.90774,POINT (-73.90774 40.702763),2023,2079.166667,7.640203298
Seneca Av (M),111,Queens,40.702763,-73.90774,POINT (-73.90774 40.702763),2024,2132.459119,7.665499941
"Sheepshead Bay (B,Q)",54,Brooklyn,40.586895,-73.954155,POINT (-73.954155 40.586895),2023,9797.461538,9.189980666
"Sheepshead Bay (B,Q)",54,Brooklyn,40.586895,-73.954155,POINT (-73.954155 40.586895),2024,9602.616352,9.16989501
Shepherd Av (C),187,Brooklyn,40.67413,-73.88075,POINT (-73.88075 40.67413),2023,1881.128205,7.54015844
Shepherd Av (C),187,Brooklyn,40.67413,-73.88075,POINT (-73.88075 40.67413),2024,1778.867925,7.484294441
"Simpson St (2,5)",430,Bronx,40.824074,-73.89307,POINT (-73.89307 40.824074),2023,4430.442308,8.396480387
"Simpson St (2,5)",430,Bronx,40.824074,-73.89307,POINT (-73.89307 40.824074),2024,4564.874214,8.426365278
"Smith-9 Sts (F,G)",238,Brooklyn,40.67358,-73.99596,POINT (-73.99596 40.67358),2023,3162.25641,8.059357286
"Smith-9 Sts (F,G)",238,Brooklyn,40.67358,-73.99596,POINT (-73.99596 40.67358),2024,3065.415094,8.028264437
"South Ferry (1)/Whitehall St (R,W)",635,Manhattan,40.703087,-74.01299,POINT (-74.01299 40.703087),2023,20086.55128,9.907855563
"South Ferry (1)/Whitehall St (R,W)",635,Manhattan,40.703087,-74.01299,POINT (-74.01299 40.703087),2024,21329.99371,9.967916398
Spring St (6),409,Manhattan,40.7223,-73.99714,POINT (-73.99714 40.7223),2023,8279.698718,9.02168263
Spring St (6),409,Manhattan,40.7223,-73.99714,POINT (-73.99714 40.7223),2024,8814.396226,9.084255043
"Spring St (C,E)",168,Manhattan,40.726227,-74.00374,POINT (-74.00374 40.726227),2023,10268.53205,9.236936737
"Spring St (C,E)",168,Manhattan,40.726227,-74.00374,POINT (-74.00374 40.726227),2024,10929.2327,9.299287871
St George (SIR),501,Staten Island,40.64375,-74.07365,POINT (-74.07365 40.64375),2023,7117.50641,8.870453209
St George (SIR),501,Staten Island,40.64375,-74.07365,POINT (-74.07365 40.64375),2024,7213.534591,8.883852963
St Lawrence Av (6),367,Bronx,40.83151,-73.867615,POINT (-73.867615 40.83151),2023,2617.224359,7.870251641
St Lawrence Av (6),367,Bronx,40.83151,-73.867615,POINT (-73.867615 40.83151),2024,2329.792453,7.753963597
"Steinway St (M,R)",271,Queens,40.756878,-73.92074,POINT (-73.92074 40.756878),2023,8675.333333,9.068354291
"Steinway St (M,R)",271,Queens,40.756878,-73.92074,POINT (-73.92074 40.756878),2024,8892.968553,9.093128635
"Sterling St (2,5)",354,Brooklyn,40.662743,-73.95085,POINT (-73.95085 40.662743),2023,4016.717949,8.298469346
"Sterling St (2,5)",354,Brooklyn,40.662743,-73.95085,POINT (-73.95085 40.662743),2024,4118.553459,8.323500053
Sutphin Blvd (F),257,Queens,40.70546,-73.81071,POINT (-73.81071 40.70546),2023,2891.641026,7.969925214
Sutphin Blvd (F),257,Queens,40.70546,-73.81071,POINT (-73.81071 40.70546),2024,3082.805031,8.033919513
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",279,Queens,40.700485,-73.80797,POINT (-73.80797 40.700485),2023,19387.97436,9.872459851
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",279,Queens,40.700485,-73.80797,POINT (-73.80797 40.700485),2024,20898.49686,9.947480364
Sutter Av (L),134,Brooklyn,40.66937,-73.90198,POINT (-73.90198 40.66937),2023,1616.198718,7.388450745
Sutter Av (L),134,Brooklyn,40.66937,-73.90198,POINT (-73.90198 40.66937),2024,1837.477987,7.516693328
Sutter Av-Rutland Rd (3),346,Brooklyn,40.66472,-73.92261,POINT (-73.92261 40.66472),2023,4231.820513,8.350623838
Sutter Av-Rutland Rd (3),346,Brooklyn,40.66472,-73.92261,POINT (-73.92261 40.66472),2024,4189.050314,8.340468021
"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",611,Manhattan,40.75731,-73.986755,POINT (-73.986755 40.75731),2023,137665,11.83258574
"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",611,Manhattan,40.75731,-73.986755,POINT (-73.986755 40.75731),2024,144063.2075,11.87801436
Tompkinsville (SIR),502,Staten Island,40.636948,-74.07484,POINT (-74.07484 40.636948),2023,495.8012821,6.208190111
Tompkinsville (SIR),502,Staten Island,40.636948,-74.07484,POINT (-74.07484 40.636948),2024,435.0440252,6.077743213
"Tremont Av (B,D)",215,Bronx,40.85041,-73.90523,POINT (-73.90523 40.85041),2023,4366.217949,8.38188146
"Tremont Av (B,D)",215,Bronx,40.85041,-73.90523,POINT (-73.90523 40.85041),2024,4536.597484,8.420152962
Union St (R),28,Brooklyn,40.677315,-73.98311,POINT (-73.98311 40.677315),2023,5322.153846,8.579821235
Union St (R),28,Brooklyn,40.677315,-73.98311,POINT (-73.98311 40.677315),2024,5743.660377,8.656026072
"Utica Av (A,C)",181,Brooklyn,40.679363,-73.93073,POINT (-73.93073 40.679363),2023,9468.384615,9.155819202
"Utica Av (A,C)",181,Brooklyn,40.679363,-73.93073,POINT (-73.93073 40.679363),2024,9144.27673,9.120992821
Van Cortlandt Park-242 St (1),293,Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),2023,4909.538462,8.499138881
Van Cortlandt Park-242 St (1),293,Bronx,40.889248,-73.89858,POINT (-73.89858 40.889248),2024,4750.761006,8.466270566
Van Siclen Av (3),351,Brooklyn,40.665447,-73.8894,POINT (-73.8894 40.665447),2023,1656.653846,7.413158536
Van Siclen Av (3),351,Brooklyn,40.665447,-73.8894,POINT (-73.8894 40.665447),2024,1591.974843,7.373358517
Van Siclen Av (C),186,Brooklyn,40.67271,-73.89036,POINT (-73.89036 40.67271),2023,1743.038462,7.463958658
Van Siclen Av (C),186,Brooklyn,40.67271,-73.89036,POINT (-73.89036 40.67271),2024,1833.874214,7.51473121
"Van Siclen Av (J,Z)",90,Brooklyn,40.678024,-73.891685,POINT (-73.891685 40.678024),2023,1692.025641,7.434272527
"Van Siclen Av (J,Z)",90,Brooklyn,40.678024,-73.891685,POINT (-73.891685 40.678024),2024,1712.584906,7.446342891
Vernon Blvd-Jackson Av (7),464,Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),2023,12267.10256,9.414757885
Vernon Blvd-Jackson Av (7),464,Queens,40.742626,-73.95358,POINT (-73.95358 40.742626),2024,12839.40881,9.460352415
"W 4 St-Wash Sq (A,C,E,B,D,F,M)",167,Manhattan,40.732338,-74.000496,POINT (-74.000496 40.732338),2023,30017.4359,10.309567
"W 4 St-Wash Sq (A,C,E,B,D,F,M)",167,Manhattan,40.732338,-74.000496,POINT (-74.000496 40.732338),2024,32021.42138,10.3741916
"W 8 St-NY Aquarium (F,Q)",57,Brooklyn,40.576126,-73.97594,POINT (-73.97594 40.576126),2023,1925.416667,7.563416907
"W 8 St-NY Aquarium (F,Q)",57,Brooklyn,40.576126,-73.97594,POINT (-73.97594 40.576126),2024,1782.389937,7.486271291
WTC Cortlandt (1),328,Manhattan,40.711834,-74.01219,POINT (-74.01219 40.711834),2023,10838.05128,9.290910751
WTC Cortlandt (1),328,Manhattan,40.711834,-74.01219,POINT (-74.01219 40.711834),2024,12162.76101,9.406216401
Wakefield-241 St (2),416,Bronx,40.903126,-73.85062,POINT (-73.85062 40.903126),2023,2779.948718,7.930547414
Wakefield-241 St (2),416,Bronx,40.903126,-73.85062,POINT (-73.85062 40.903126),2024,2840.842767,7.952207982
"Wall St (2,3)",333,Manhattan,40.70682,-74.0091,POINT (-74.0091 40.70682),2023,13846.53846,9.535862767
"Wall St (2,3)",333,Manhattan,40.70682,-74.0091,POINT (-74.0091 40.70682),2024,14733.61635,9.597954858
"Wall St (4,5)",413,Manhattan,40.707558,-74.01186,POINT (-74.01186 40.707558),2023,12082.49359,9.399595634
"Wall St (4,5)",413,Manhattan,40.707558,-74.01186,POINT (-74.01186 40.707558),2024,12770.08805,9.454939149
"West Farms Sq-E Tremont Av (2,5)",427,Bronx,40.840294,-73.88005,POINT (-73.88005 40.840294),2023,3275.589744,8.094558448
"West Farms Sq-E Tremont Av (2,5)",427,Bronx,40.840294,-73.88005,POINT (-73.88005 40.840294),2024,3180.786164,8.065198005
Westchester Sq-E Tremont Av (6),363,Bronx,40.839893,-73.84295,POINT (-73.84295 40.839893),2023,2759.25641,7.923078857
Westchester Sq-E Tremont Av (6),363,Bronx,40.839893,-73.84295,POINT (-73.84295 40.839893),2024,2374.050314,7.772773901
Whitlock Av (6),370,Bronx,40.826527,-73.886284,POINT (-73.886284 40.826527),2023,1271.698718,7.1488949
Whitlock Av (6),370,Bronx,40.826527,-73.886284,POINT (-73.886284 40.826527),2024,1182.767296,7.076457255
Wilson Av (L),130,Brooklyn,40.688763,-73.904045,POINT (-73.904045 40.688763),2023,3057.480769,8.025673591
Wilson Av (L),130,Brooklyn,40.688763,-73.904045,POINT (-73.904045 40.688763),2024,3049.893082,8.02318964
"Winthrop St (2,5)",355,Brooklyn,40.65665,-73.9502,POINT (-73.9502 40.65665),2023,5542.224359,8.620331625
"Winthrop St (2,5)",355,Brooklyn,40.65665,-73.9502,POINT (-73.9502 40.65665),2024,5609.748428,8.632439399
"Woodhaven Blvd (J,Z)",83,Queens,40.69388,-73.85158,POINT (-73.85158 40.69388),2023,1989.397436,7.596089614
"Woodhaven Blvd (J,Z)",83,Queens,40.69388,-73.85158,POINT (-73.85158 40.69388),2024,1949.918239,7.576055433
"Woodhaven Blvd (M,R)",264,Queens,40.733105,-73.86923,POINT (-73.86923 40.733105),2023,13734.89744,9.527767936
"Woodhaven Blvd (M,R)",264,Queens,40.733105,-73.86923,POINT (-73.86923 40.733105),2024,13374.89937,9.501209812
Woodlawn (4),378,Bronx,40.886036,-73.87875,POINT (-73.87875 40.886036),2023,4398.435897,8.389231607
Woodlawn (4),378,Bronx,40.886036,-73.87875,POINT (-73.87875 40.886036),2024,4337.72327,8.375335406
York St (F),235,Brooklyn,40.701397,-73.98675,POINT (-73.98675 40.701397),2023,9937.942308,9.204215886
York St (F),235,Brooklyn,40.701397,-73.98675,POINT (-73.98675 40.701397),2024,10494.21384,9.258674607
Zerega Av (6),364,Bronx,40.836487,-73.84704,POINT (-73.84704 40.836487),2023,1790.865385,7.491012471
Zerega Av (6),364,Bronx,40.836487,-73.84704,POINT (-73.84704 40.836487),2024,1635.742138,7.400463044
