station_complex_id,year,weighted_pop
32.0,2018,2482.4221326145116
32.0,2019,2164.424326740661
32.0,2020,2229.714697477128
32.0,2021,2408.83605014612
32.0,2022,2734.4303716199033
32.0,2023,2605.3329582584856
32.0,2024,2614.7915333398623
33.0,2013,5760.301190317534
33.0,2014,5625.696491674449
33.0,2015,5920.452360424515
33.0,2016,5818.116138156496
33.0,2017,5490.244660483911
33.0,2018,5149.573748386044
33.0,2019,4829.5764307444515
33.0,2020,4943.522993192984
33.0,2021,4806.197349933071
33.0,2022,4919.745247725767
33.0,2023,4858.953266161774
33.0,2024,4777.044215690171
34.0,2013,6046.197815366729
34.0,2014,6271.6948478355225
34.0,2015,6215.715584217444
34.0,2016,6168.044920117924
34.0,2017,6291.19473722691
34.0,2018,6339.964799685828
34.0,2019,6426.238173470803
34.0,2020,6633.299294816812
34.0,2021,6899.055298964485
34.0,2022,6967.810108555309
34.0,2023,6311.13615600096
34.0,2024,5433.869071765602
35.0,2013,7747.626837626025
35.0,2014,7443.0699594045145
35.0,2015,8017.538779160319
35.0,2016,7671.262423137057
35.0,2017,7751.5565687397
35.0,2018,7094.7224979557495
35.0,2019,6956.379485923113
35.0,2020,6916.454281109852
35.0,2021,7106.044205561729
35.0,2022,7049.0390305452775
35.0,2023,6747.906677634183
35.0,2024,6874.356397294133
36.0,2013,5572.18410989641
36.0,2014,5367.68057325556
36.0,2015,5330.189247256416
36.0,2016,5103.160431154189
36.0,2017,5001.857173319446
36.0,2018,4813.123567804042
36.0,2019,4688.427814739521
36.0,2020,4779.932831383319
36.0,2021,4776.526476055591
36.0,2022,4566.905658961538
36.0,2023,4990.9228156054505
36.0,2024,5328.385190056807
37.0,2013,3688.9772881850477
37.0,2014,3859.67933842093
37.0,2015,3631.7375377354747
37.0,2016,3412.384921055747
37.0,2017,3462.468017389964
37.0,2018,3450.89419869097
37.0,2019,3201.7159752394446
37.0,2020,3277.660209341794
37.0,2021,3519.5623193138613
37.0,2022,3601.304527345346
37.0,2023,3818.834166859256
37.0,2024,3912.671637273213
38.0,2013,3456.64659100873
38.0,2014,3403.0760123438527
38.0,2015,3253.359393088547
38.0,2016,3028.6304626438837
38.0,2017,2789.744209120953
38.0,2018,3068.088861853352
38.0,2019,3380.8535621224314
38.0,2020,3852.9178840320546
38.0,2021,4097.409815873257
38.0,2022,4209.7316134055145
38.0,2023,3592.91438936927
38.0,2024,3766.1782859589252
39.0,2013,4122.498953533807
39.0,2014,4224.77795543355
39.0,2015,4128.593385659847
39.0,2016,3848.1602492709067
39.0,2017,3695.9739832101873
39.0,2018,3670.4387794569325
39.0,2019,3744.3944100170943
39.0,2020,3492.5780212641384
39.0,2021,3584.652348866543
39.0,2022,3577.8905005523015
39.0,2023,3802.453405736176
39.0,2024,4123.78343306423
41.0,2013,2730.226542748912
41.0,2014,2789.397821114372
41.0,2015,2972.807373114503
41.0,2016,2909.3560199928697
41.0,2017,2759.230508428573
41.0,2018,2998.4577973175446
41.0,2019,3070.5637441718536
41.0,2020,4604.77035836309
41.0,2021,5094.074101420108
41.0,2022,5193.112122164229
41.0,2023,5202.009566237637
41.0,2024,4890.847410524398
42.0,2013,2755.959406485368
42.0,2014,2753.030250375945
42.0,2015,2903.8639095588023
42.0,2016,3091.2559089611073
42.0,2017,3101.404139490932
42.0,2018,3236.4211741728404
42.0,2019,3152.0851405098174
42.0,2020,3102.921456747651
42.0,2021,3301.4968091651217
42.0,2022,3270.805434165123
42.0,2023,3276.331625704348
42.0,2024,3166.6578021460687
43.0,2013,5770.938687581881
43.0,2014,5784.043034666044
43.0,2015,6005.470811480955
43.0,2016,6051.563854875782
43.0,2017,6265.747552309341
43.0,2018,5978.016902220868
43.0,2019,6197.109799183438
43.0,2020,6186.632056286837
43.0,2021,6088.328094918064
43.0,2022,5930.049240728614
43.0,2023,6179.241878800966
43.0,2024,5784.091265406966
44.0,2013,8856.75480114109
44.0,2014,8829.82190155469
44.0,2015,8642.68840132548
44.0,2016,8903.960015179107
44.0,2017,9052.995879327511
44.0,2018,8881.576822290848
44.0,2019,8575.786468178747
44.0,2020,7188.492240287522
44.0,2021,8236.3121760888
44.0,2022,8115.6396270649475
44.0,2023,7594.8737616653825
44.0,2024,7434.444691565951
45.0,2013,3386.5107471506476
45.0,2014,3480.7829404245094
45.0,2015,3366.7386774378474
45.0,2016,3649.0549286056
45.0,2017,3667.185232332429
45.0,2018,3645.21885431194
45.0,2019,2908.9838399486134
45.0,2020,3080.6310340408204
45.0,2021,3151.1682373498343
45.0,2022,2923.4876807158425
45.0,2023,2578.9658555648703
45.0,2024,2671.0053104862686
46.0,2013,4565.6487577604
46.0,2014,4581.556044712841
46.0,2015,4980.342530896142
46.0,2016,5159.492040018213
46.0,2017,5424.430968597058
46.0,2018,5459.726638889606
46.0,2019,5220.841359676999
46.0,2020,5194.368388369877
46.0,2021,5216.7862772895105
46.0,2022,4759.803215974729
46.0,2023,4216.717731086879
46.0,2024,4510.979855792878
47.0,2013,3675.9709863087264
47.0,2014,3671.867250031424
47.0,2015,3826.605873252372
47.0,2016,3859.0886287716794
47.0,2017,3890.591306066053
47.0,2018,3436.2729590285594
47.0,2019,3185.2871944901926
47.0,2020,2722.41342122592
47.0,2021,2842.861933742874
47.0,2022,2776.443605194019
47.0,2023,3042.337201464374
47.0,2024,2455.4876530997203
48.0,2013,3402.133799620229
48.0,2014,3359.83611683067
48.0,2015,3450.775478365743
48.0,2016,3561.6547983199
48.0,2017,3499.769998559816
48.0,2018,3740.83927853562
48.0,2019,3677.7086500808414
48.0,2020,3498.456222052269
48.0,2021,3670.4025232040085
48.0,2022,3492.386696902127
48.0,2023,3097.8506108617403
48.0,2024,3020.5821111949863
49.0,2013,3103.366862070326
49.0,2014,3361.8794249043704
49.0,2015,3447.964550771416
49.0,2016,3648.663896999855
49.0,2017,3722.1292406859548
49.0,2018,3854.5891297916223
49.0,2019,3676.8446324879283
49.0,2020,3705.709462638464
49.0,2021,3793.1209457339723
49.0,2022,3524.791115719254
49.0,2023,3370.0863150290074
49.0,2024,3428.3807022384876
50.0,2013,2873.604319417446
50.0,2014,2922.331503456252
50.0,2015,2847.4446292055904
50.0,2016,2916.0005418806186
50.0,2017,2846.49805189208
50.0,2018,2837.267958056388
50.0,2019,3335.0445155764005
50.0,2020,3655.349350918439
50.0,2021,3990.2782039760878
50.0,2022,4120.633199601166
50.0,2023,4203.513241152459
50.0,2024,3405.4799676528437
51.0,2013,3664.051922801199
51.0,2014,3623.342944061796
51.0,2015,3478.4404951600663
51.0,2016,3372.7220125304566
51.0,2017,3565.5267559920962
51.0,2018,3797.886919345193
51.0,2019,3732.793933569938
51.0,2020,3782.3005418995986
51.0,2021,4028.148004770248
51.0,2022,4016.0674259543734
51.0,2023,3781.408437032841
51.0,2024,3579.7587589010773
52.0,2013,3850.882267994694
52.0,2014,4015.5614431953923
52.0,2015,4301.138090539516
52.0,2016,4031.0795669730587
52.0,2017,4296.35619394171
52.0,2018,4262.5722827309355
52.0,2019,4495.891738308569
52.0,2020,4341.976426808838
52.0,2021,4556.922008138848
52.0,2022,4124.00265738938
52.0,2023,3965.5034259089202
52.0,2024,3730.2581355308166
53.0,2013,3238.622791490851
53.0,2014,3239.3403108594753
53.0,2015,3251.816271803747
53.0,2016,3316.8475772252227
53.0,2017,3603.256231562251
53.0,2018,3592.250228808611
53.0,2019,3456.383039393554
53.0,2020,3412.021903968683
53.0,2021,3529.225201980737
53.0,2022,3236.0589850642027
53.0,2023,3081.4240333047196
53.0,2024,3081.4125603579205
54.0,2013,2415.6751230097098
54.0,2014,2426.6334431390096
54.0,2015,2392.486262569051
54.0,2016,2591.2496082240305
54.0,2017,2669.1139554191436
54.0,2018,2673.3986911255056
54.0,2019,2664.272417993042
54.0,2020,2625.707786107896
54.0,2021,2760.163518668009
54.0,2022,2759.722832358423
54.0,2023,2834.5265104407194
54.0,2024,2744.427944160517
55.0,2013,6199.656100596435
55.0,2014,6320.226921966352
55.0,2015,6495.232195186027
55.0,2016,6461.095424435259
55.0,2017,6688.067122426439
55.0,2018,6633.362347082978
55.0,2019,6628.695703967207
55.0,2020,5857.152041689816
55.0,2021,6294.624337758732
55.0,2022,6532.931551808796
55.0,2023,5815.409046625239
55.0,2024,5514.577617670662
56.0,2013,3822.542557277853
56.0,2014,3526.2000825280893
56.0,2015,3959.5615666515932
56.0,2016,4107.123069253952
56.0,2017,4324.27035758759
56.0,2018,4336.8993437147665
56.0,2019,4849.001972791471
56.0,2020,4787.774890717981
56.0,2021,4956.377806642306
56.0,2022,4992.882680727514
56.0,2023,4996.675199898635
56.0,2024,4643.340894727364
57.0,2013,2914.3300339651196
57.0,2014,2968.6097903935383
57.0,2015,3151.7133471004067
57.0,2016,2963.6216200418894
57.0,2017,2847.221561408336
57.0,2018,2772.9359170083494
57.0,2019,2931.3731523781826
57.0,2020,3178.1500911498
57.0,2021,3516.0469491274007
57.0,2022,3376.646193725524
57.0,2023,3507.754241939792
57.0,2024,4066.5973062794806
58.0,2013,1701.544881453238
58.0,2014,1769.6823189865936
58.0,2015,1818.1332181770015
58.0,2016,2047.4839902618082
58.0,2017,2223.9268832627968
58.0,2018,2203.1194430803826
58.0,2019,2257.06106874833
58.0,2020,2427.6399774448805
58.0,2021,2249.449320563601
58.0,2022,2016.9888801765876
58.0,2023,2039.709598527098
58.0,2024,2173.4037524161467
59.0,2013,1146.2180620714037
59.0,2014,1157.3107142948172
59.0,2015,1209.2072594335232
59.0,2016,1122.5578565828957
59.0,2017,1177.2116354706695
59.0,2018,1061.728722780012
59.0,2019,1143.8710580317772
59.0,2020,2097.516273894226
59.0,2021,2305.059699691205
59.0,2022,2291.3144332594034
59.0,2023,2765.946914154123
59.0,2024,2512.7795805508163
60.0,2013,6131.873513958501
60.0,2014,6364.299182867229
60.0,2015,6833.323649783003
60.0,2016,7109.180485655623
60.0,2017,6533.549896264059
60.0,2018,6347.4852962268005
60.0,2019,6299.523064396342
60.0,2020,5939.065982756971
60.0,2021,5579.410881529621
60.0,2022,5963.3896822130055
60.0,2023,6115.291888958237
60.0,2024,6483.493451074179
61.0,2013,4317.724577234289
61.0,2014,4648.8654730983035
61.0,2015,4171.115487378877
61.0,2016,4442.219073814415
61.0,2017,4746.681866778337
61.0,2018,4405.530328301069
61.0,2019,4478.580539034423
61.0,2020,4424.614752907938
61.0,2021,4488.147996474946
61.0,2022,4201.547639480614
61.0,2023,4491.94539725083
61.0,2024,4757.258724437981
62.0,2013,3671.4279271827454
62.0,2014,3536.7787134201553
62.0,2015,3708.5949525887954
62.0,2016,4086.539624468811
62.0,2017,4052.7131581361155
62.0,2018,3911.0045795725223
62.0,2019,3731.2169495073786
62.0,2020,3801.378065586039
62.0,2021,4294.9767241569325
62.0,2022,4531.737821509381
62.0,2023,4404.769104376373
62.0,2024,4785.147839766807
64.0,2013,3571.0625758894976
64.0,2014,3693.9100610164196
64.0,2015,3627.2999144563473
64.0,2016,3607.4193013672198
64.0,2017,3607.284408683701
64.0,2018,3464.810889456439
64.0,2019,3532.013973142894
64.0,2020,3434.2760225986153
64.0,2021,3750.3202135460997
64.0,2022,3534.6291185751484
64.0,2023,3432.9035705705146
64.0,2024,3436.770411900178
65.0,2013,4411.482048352689
65.0,2014,4806.533124781245
65.0,2015,4683.017235709176
65.0,2016,4667.345902382561
65.0,2017,4662.885233626817
65.0,2018,4811.097217284747
65.0,2019,4591.550082679454
65.0,2020,4307.925630555437
65.0,2021,4600.3523186746625
65.0,2022,4255.984003030969
65.0,2023,4338.530389137115
65.0,2024,4168.82788566068
66.0,2013,3410.903862535445
66.0,2014,3798.0537649386306
66.0,2015,4158.6627055781
66.0,2016,4008.0603744352607
66.0,2017,3779.8514054128855
66.0,2018,3752.90909554113
66.0,2019,3549.9959162302403
66.0,2020,3470.8602531153488
66.0,2021,3715.2694010565892
66.0,2022,3498.3472546285716
66.0,2023,3352.6108527118217
66.0,2024,3357.3973832319975
67.0,2013,3694.8811808647147
67.0,2014,3873.235860652228
67.0,2015,4288.895394941033
67.0,2016,4256.433096710634
67.0,2017,4164.950465988593
67.0,2018,3932.034863144642
67.0,2019,4403.534413009264
67.0,2020,4152.343025896551
67.0,2021,4698.004165033894
67.0,2022,4333.426540856115
67.0,2023,5306.815001260309
67.0,2024,4998.6852017715955
68.0,2013,3406.770260529202
68.0,2014,3826.7544752249605
68.0,2015,4287.099995256154
68.0,2016,4328.98888936358
68.0,2017,5018.168087371483
68.0,2018,4798.651940037587
68.0,2019,4497.45133307106
68.0,2020,4269.938732584483
68.0,2021,4595.532761097317
68.0,2022,4039.4589644053135
68.0,2023,4049.5445426819883
68.0,2024,4518.039966262073
69.0,2013,1706.6323880213474
69.0,2014,1770.0202830951002
69.0,2015,1651.3409091443855
69.0,2016,1843.6317740376342
69.0,2017,1793.1112821767993
69.0,2018,1630.5102107440975
69.0,2019,1517.7790471462326
69.0,2020,3027.4524543908524
69.0,2021,3435.846332743075
69.0,2022,3372.9392363384627
69.0,2023,3204.3150454626325
69.0,2024,3185.9914683498873
70.0,2013,1741.0930942770963
70.0,2014,1541.3647422579154
70.0,2015,1496.0594905503913
70.0,2016,1559.6366585361611
70.0,2017,1475.974904481398
70.0,2018,1250.4910546042854
70.0,2019,1149.2242071703047
70.0,2020,1480.4917029147418
70.0,2021,1561.861890530803
70.0,2022,1409.1819570920895
70.0,2023,1428.5794719925316
70.0,2024,1393.2131642543463
71.0,2013,1989.1688098288241
71.0,2014,1682.1678385520408
71.0,2015,1681.9874843903206
71.0,2016,1622.853363683178
71.0,2017,1649.2869051719429
71.0,2018,1549.7674269629672
71.0,2019,1637.0570026549346
71.0,2020,1884.343280348759
71.0,2021,2037.4637882827685
71.0,2022,1728.8933164987056
71.0,2023,1870.5548335132903
71.0,2024,1853.9002595238107
72.0,2013,3720.003262476453
72.0,2014,3881.83853076538
72.0,2015,3915.282939217219
72.0,2016,4023.758110198165
72.0,2017,3498.0507807657204
72.0,2018,3494.2206636545457
72.0,2019,3128.616648545516
72.0,2020,3029.6944211255714
72.0,2021,3130.0894119457394
72.0,2022,2828.9612808798
72.0,2023,2619.0221334629578
72.0,2024,2703.011663453579
74.0,2013,4520.325993645794
74.0,2014,4300.494408233616
74.0,2015,4341.690887874354
74.0,2016,4364.654759299357
74.0,2017,4173.972791746209
74.0,2018,3745.6497963283086
74.0,2019,3933.9788623601053
74.0,2020,3935.0366597910374
74.0,2021,4106.193750173618
74.0,2022,3915.54556436853
74.0,2023,3811.8059533691303
74.0,2024,3724.9899033385655
75.0,2013,4337.553265712094
75.0,2014,4681.944947054718
75.0,2015,4411.232156150694
75.0,2016,4349.757199075479
75.0,2017,4380.699073538226
75.0,2018,4039.6090402155787
75.0,2019,3954.951328943179
75.0,2020,3469.988800054698
75.0,2021,3410.754179692035
75.0,2022,3250.250400245797
75.0,2023,3420.1440912684457
75.0,2024,3533.7584386656445
76.0,2013,5165.591973768089
76.0,2014,5157.6850543427445
76.0,2015,5308.713338463353
76.0,2016,5134.816626834125
76.0,2017,5046.2413815311165
76.0,2018,4822.813804954367
76.0,2019,4790.371779150599
76.0,2020,4719.598299440232
76.0,2021,5062.272912446756
76.0,2022,4932.856102229625
76.0,2023,4670.6069606832725
76.0,2024,4626.889417065937
77.0,2013,4691.505712234452
77.0,2014,4751.204168014989
77.0,2015,4766.50191773105
77.0,2016,4676.475972446362
77.0,2017,4720.618985058191
77.0,2018,4797.016378771972
77.0,2019,4971.31562802619
77.0,2020,4746.1366832066415
77.0,2021,5228.113570131031
77.0,2022,5398.304771502044
77.0,2023,4953.038060441226
77.0,2024,4878.531661987749
78.0,2013,3518.335420451184
78.0,2014,3911.948303559225
78.0,2015,3658.564256002337
78.0,2016,3295.243731463221
78.0,2017,3348.2147488930955
78.0,2018,3244.038397412529
78.0,2019,2846.4116203817425
78.0,2020,3503.2115944149505
78.0,2021,3815.7820448828306
78.0,2022,3330.2403150303785
78.0,2023,3346.0337552961814
78.0,2024,3113.585258091986
79.0,2013,2614.7381627095983
79.0,2014,2828.569554564611
79.0,2015,3000.403739958854
79.0,2016,3002.044098420174
79.0,2017,2879.705970496255
79.0,2018,2898.783121751044
79.0,2019,2822.2514576057897
79.0,2020,2933.5214585738745
79.0,2021,3176.110923488569
79.0,2022,3003.021843669693
79.0,2023,2690.8381338354784
79.0,2024,2643.8598644821145
80.0,2013,2506.2347409331014
80.0,2014,2440.3598117774773
80.0,2015,2484.8748307896894
80.0,2016,2570.6425554663083
80.0,2017,2499.6856875145777
80.0,2018,2447.7339957933814
80.0,2019,2414.5294462711845
80.0,2020,2520.4425632834204
80.0,2021,2388.581078027484
80.0,2022,2337.722178943175
80.0,2023,2314.573084386577
80.0,2024,2348.2868745959518
81.0,2013,2446.7894298763395
81.0,2014,2377.761803256495
81.0,2015,2498.7990223442766
81.0,2016,2630.929336707773
81.0,2017,2589.5728353527247
81.0,2018,2562.3565861509487
81.0,2019,2814.293922643533
81.0,2020,2727.462278801082
81.0,2021,2781.5321395368937
81.0,2022,2774.528949894763
81.0,2023,2572.591530841314
81.0,2024,2244.116212461782
82.0,2013,2781.4611626881165
82.0,2014,2754.962635032336
82.0,2015,2824.1246398636367
82.0,2016,3160.931746693844
82.0,2017,3201.1198198421425
82.0,2018,3403.054544867105
82.0,2019,3385.09577680644
82.0,2020,3082.4916580305626
82.0,2021,3148.151916932816
82.0,2022,2966.62217404029
82.0,2023,2972.4695168887492
82.0,2024,2642.2826394912445
83.0,2013,2802.0934947235446
83.0,2014,2658.321336187857
83.0,2015,2941.0788567134973
83.0,2016,2891.6642450057598
83.0,2017,2834.5073641233394
83.0,2018,2912.875126130797
83.0,2019,2991.0046395334025
83.0,2020,2761.5937662832494
83.0,2021,3175.2210465236094
83.0,2022,3011.37363756749
83.0,2023,3051.9902732712667
83.0,2024,3044.7972352166453
84.0,2013,4113.917133965171
84.0,2014,3971.316021588211
84.0,2015,4293.954365861041
84.0,2016,4108.87249412026
84.0,2017,4143.743611020693
84.0,2018,3806.367116012932
84.0,2019,3962.1074691768335
84.0,2020,3819.8005073115432
84.0,2021,4361.358503626733
84.0,2022,3960.5447837496386
84.0,2023,4184.975249970882
84.0,2024,4028.848021016487
85.0,2013,3491.0831158964756
85.0,2014,3469.452518719258
85.0,2015,3415.242494177152
85.0,2016,3521.746546307475
85.0,2017,3510.6847206409984
85.0,2018,3377.4330143580178
85.0,2019,3294.0445959550098
85.0,2020,3049.446551607375
85.0,2021,3403.275253877113
85.0,2022,3351.690223292118
85.0,2023,3335.6446915107317
85.0,2024,3214.5161048077475
86.0,2013,2141.187707142884
86.0,2014,2086.9976003059146
86.0,2015,2093.064102354894
86.0,2016,2095.860430294897
86.0,2017,2200.1531414719166
86.0,2018,2106.236527830418
86.0,2019,2160.711258397565
86.0,2020,2198.578298909008
86.0,2021,2482.7185168493907
86.0,2022,2374.468367144541
86.0,2023,2636.590965455354
86.0,2024,2572.1856073935423
87.0,2013,3606.0793032981137
87.0,2014,3840.3990900634794
87.0,2015,3923.4373304311603
87.0,2016,4077.0006791582223
87.0,2017,4171.092432246865
87.0,2018,4067.141860232538
87.0,2019,4013.189816879432
87.0,2020,4053.1060303915638
87.0,2021,3897.282028874648
87.0,2022,3864.419467312253
87.0,2023,3664.6143659860586
87.0,2024,4352.455933686542
88.0,2013,2899.3189668517143
88.0,2014,3114.3244663113232
88.0,2015,3476.171274089685
88.0,2016,3532.205319349743
88.0,2017,3765.8346835463663
88.0,2018,4155.837029187495
88.0,2019,3985.7539223906306
88.0,2020,3900.6458925176576
88.0,2021,4215.962834230325
88.0,2022,4519.216496786199
88.0,2023,3656.0990454727307
88.0,2024,3639.699008591221
89.0,2013,3202.5329072112318
89.0,2014,3220.5640052554354
89.0,2015,3050.042203193475
89.0,2016,2803.9736120326916
89.0,2017,3109.7185645122245
89.0,2018,3442.4875784203755
89.0,2019,3536.9373185764252
89.0,2020,3685.274368115281
89.0,2021,4380.822970716033
89.0,2022,4204.804013399925
89.0,2023,4132.220424013342
89.0,2024,4168.880832736805
90.0,2013,2710.177081342268
90.0,2014,2826.656393074071
90.0,2015,3102.150475819577
90.0,2016,3227.191446031459
90.0,2017,3221.3734911871643
90.0,2018,3016.594661283476
90.0,2019,3123.759586479694
90.0,2020,2640.9603872628586
90.0,2021,2981.034302467915
90.0,2022,2835.268865052875
90.0,2023,2993.301557322849
90.0,2024,2966.8074766075606
91.0,2013,1266.2432763678755
91.0,2014,1444.4567634416953
91.0,2015,1303.2528636579186
91.0,2016,1260.4581663596998
91.0,2017,1127.0314554253646
91.0,2018,1065.025503854505
91.0,2019,1235.8364404295971
91.0,2020,1105.7705234096138
91.0,2021,1215.6615538780202
91.0,2022,1453.8857280843401
91.0,2023,1530.301264668504
91.0,2024,1319.7410549121496
93.0,2013,3980.2900132298523
93.0,2014,3784.6200558714063
93.0,2015,3815.014262080491
93.0,2016,4327.520826054407
93.0,2017,4368.634316790685
93.0,2018,4413.943881246337
93.0,2019,4218.925834748272
93.0,2020,4381.660277609821
93.0,2021,4505.196956611771
93.0,2022,4806.401737403424
93.0,2023,4626.098915212902
93.0,2024,5176.307130145047
94.0,2013,4027.8653664578537
94.0,2014,3830.9106363555115
94.0,2015,4178.032148293591
94.0,2016,4194.510165187389
94.0,2017,4199.628877086134
94.0,2018,4122.61109890296
94.0,2019,4181.413702574498
94.0,2020,4101.006901356263
94.0,2021,4359.117959049841
94.0,2022,4576.793411965419
94.0,2023,4511.3302505808315
94.0,2024,4604.794582675327
95.0,2013,3372.85597760438
95.0,2014,3419.3367768690805
95.0,2015,3470.938399934465
95.0,2016,3639.4256333472613
95.0,2017,3841.173358905261
95.0,2018,3900.4978557244385
95.0,2019,3946.282319857748
95.0,2020,4009.798650335356
95.0,2021,3935.500508668237
95.0,2022,4038.9934125588143
95.0,2023,3963.0798846966104
95.0,2024,4067.0067065873855
96.0,2013,3903.420447806768
96.0,2014,4142.936459836162
96.0,2015,3667.131224122342
96.0,2016,3713.969005053457
96.0,2017,3952.0049672958116
96.0,2018,3956.1951934746467
96.0,2019,4075.692861791714
96.0,2020,4544.238134132765
96.0,2021,4962.216883912294
96.0,2022,4687.939490278447
96.0,2023,4310.790692020147
96.0,2024,4722.765534689466
97.0,2013,3091.2776482171885
97.0,2014,3423.466581767173
97.0,2015,3358.4531553798543
97.0,2016,3372.790035644478
97.0,2017,3284.426017079725
97.0,2018,3480.1107121169834
97.0,2019,3663.0166210456614
97.0,2020,3834.936119318605
97.0,2021,3765.341595870197
97.0,2022,3529.68986342647
97.0,2023,3621.9195023140924
97.0,2024,3705.203715616338
98.0,2013,2668.4635082310606
98.0,2014,2775.7278616952162
98.0,2015,2539.077125224867
98.0,2016,2672.7462549304278
98.0,2017,2866.1818824467364
98.0,2018,2833.337608902815
98.0,2019,2802.324684002653
98.0,2020,2836.8202485541847
98.0,2021,3009.5634969901835
98.0,2022,2712.940978834095
98.0,2023,2703.1562318184547
98.0,2024,2741.2524430477156
99.0,2013,5089.004581739498
99.0,2014,5428.192279158287
99.0,2015,5478.196816917384
99.0,2016,5689.485012666864
99.0,2017,5773.05266389411
99.0,2018,5797.37025962894
99.0,2019,5976.879883528954
99.0,2020,5676.366357984773
99.0,2021,6162.905372541135
99.0,2022,6621.925312747356
99.0,2023,7320.243630867402
99.0,2024,7194.539529241322
100.0,2013,5859.776379885054
100.0,2014,5841.097556701288
100.0,2015,5454.974385377801
100.0,2016,5592.7599460067795
100.0,2017,5564.087111101157
100.0,2018,5387.570853818483
100.0,2019,5322.67962572079
100.0,2020,5829.477694843731
100.0,2021,5623.026426825175
100.0,2022,5706.678166748763
100.0,2023,5583.151235126184
100.0,2024,5009.700713262655
101.0,2013,4697.919352152058
101.0,2014,4574.857335272785
101.0,2015,4775.7838193796015
101.0,2016,4456.496879100702
101.0,2017,4627.223748477221
101.0,2018,4355.019852123215
101.0,2019,3875.334282016554
101.0,2020,3868.2812591515803
101.0,2021,3880.254166212545
101.0,2022,4143.82160771486
101.0,2023,4278.273183439407
101.0,2024,4792.644075538377
103.0,2013,6460.175670060566
103.0,2014,6082.956622662808
103.0,2015,6312.897273341332
103.0,2016,6256.616802425802
103.0,2017,6278.649696198274
103.0,2018,6073.102645060802
103.0,2019,5860.644737339734
103.0,2020,6313.966179079591
103.0,2021,6324.805426750734
103.0,2022,5928.622776999218
103.0,2023,6011.1184566529555
103.0,2024,5803.4623851999195
107.0,2013,7243.765523728594
107.0,2014,8085.575911849999
107.0,2015,8322.198749701536
107.0,2016,8542.011916094163
107.0,2017,8425.91595260307
107.0,2018,8364.89179014122
107.0,2019,8117.740193067561
107.0,2020,6549.113420207325
107.0,2021,6823.109267809013
107.0,2022,6819.242253388884
107.0,2023,7176.245566615631
107.0,2024,7219.40692495944
108.0,2013,280.3833360138235
108.0,2014,442.19622058107416
108.0,2015,466.73539192246636
108.0,2016,618.2787231620092
108.0,2017,703.3475828766134
108.0,2018,759.277001118007
108.0,2019,631.183536018966
108.0,2020,537.3870856332985
108.0,2021,475.5866206595644
108.0,2022,390.55619367442665
108.0,2023,419.45421971534466
108.0,2024,388.3348366434643
109.0,2013,3568.6318457125867
109.0,2014,3575.663730750817
109.0,2015,3405.412271932576
109.0,2016,3287.004956353745
109.0,2017,3227.3540155240366
109.0,2018,3094.0275284254076
109.0,2019,3229.3909463038517
109.0,2020,3290.793285125502
109.0,2021,3961.8240660591305
109.0,2022,3411.623902702384
109.0,2023,3589.899342439844
109.0,2024,3456.23237154195
110.0,2013,5258.941408518843
110.0,2014,5250.507330550095
110.0,2015,5537.3463463584785
110.0,2016,5733.185821701203
110.0,2017,5430.542392848484
110.0,2018,5512.950209088004
110.0,2019,5628.930833810108
110.0,2020,5472.141936495056
110.0,2021,5472.542159697651
110.0,2022,5343.3615098004775
110.0,2023,5070.742536007829
110.0,2024,4963.213270179076
111.0,2013,6900.432503624546
111.0,2014,6879.732334725504
111.0,2015,7403.952237911363
111.0,2016,7272.427661780652
111.0,2017,7801.920405334719
111.0,2018,7606.917515515835
111.0,2019,7786.583657731078
111.0,2020,7560.087269330015
111.0,2021,7888.13101262502
111.0,2022,7445.272269775365
111.0,2023,7198.686113605744
111.0,2024,7052.324732837631
113.0,2013,4941.081401869219
113.0,2014,5019.72140319096
113.0,2015,5269.682935009519
113.0,2016,4834.871993832381
113.0,2017,4952.605246865925
113.0,2018,4687.341947445685
113.0,2019,4560.272212404087
113.0,2020,4421.1592861119425
113.0,2021,4556.777102409412
113.0,2022,4125.943261134257
113.0,2023,4153.522315571094
113.0,2024,4094.556474921987
114.0,2013,4419.1610474821255
114.0,2014,4763.725871918736
114.0,2015,4900.742033465497
114.0,2016,4920.078773367137
114.0,2017,4741.1768682200545
114.0,2018,4396.4401227936805
114.0,2019,4203.441164588151
114.0,2020,4000.092812371202
114.0,2021,4441.352035046055
114.0,2022,4265.179729902641
114.0,2023,4456.835955789031
114.0,2024,4539.496814546534
118.0,2013,3919.618580969219
118.0,2014,3765.124971870913
118.0,2015,3694.435895383591
118.0,2016,3649.3327452089748
118.0,2017,3464.9821631052614
118.0,2018,3300.8315489306488
118.0,2019,3435.835754486804
118.0,2020,10148.359352304562
118.0,2021,10284.199403425731
118.0,2022,9802.413982796967
118.0,2023,10007.782775962596
118.0,2024,10021.078273138952
119.0,2013,5653.102539562082
119.0,2014,5859.075519473177
119.0,2015,5670.702195791245
119.0,2016,5587.105858953535
119.0,2017,5321.929417723963
119.0,2018,5265.552993226014
119.0,2019,5020.689483407463
119.0,2020,7462.302761496296
119.0,2021,8118.855397468815
119.0,2022,7959.28316109277
119.0,2023,9151.305148816258
119.0,2024,8511.857369983614
120.0,2013,2612.8725927203923
120.0,2014,2712.166597440459
120.0,2015,3059.1572589270136
