station_complex_id,station_complex_name,borough,avg_annual_ridership,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,jobs_access_network,pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,pct_walked_access_network,bus_routes_access_network,avg_headway_min_am_peak,service_x_jobs_access,density_x_service,jobs_x_density,entropy_x_density,inv_headway,log_jobs_access,log_density
445,Pelham Pkwy (5),Bronx,2093.033503,7.646847391,33.0,0,12289,31238,1.314923302,1.098612289,10.39275797,14,1.5,405537.0,1030854.0,383883782,41075.574107876,0.6666662222225186,9.416541202560081,10.349422593198005
446,Morris Park (5),Bronx,1864.098331,7.531069055,33.67,0,4042,45743,1.758197724,1.609437912,7.686872029,12,1.75,136094.14,1540166.81,184893206,80425.238488932,0.5714282448981458,8.304742269640771,10.730815914562093
360,Pelham Bay Park (6),Bronx,4094.668118,8.317685138,41.67,0,1015,15585,1.365046746,0.0,2.824704119,9,1.5,42295.05,649426.9500000001,15818775,21274.25353641,0.6666662222225186,6.923628628138427,9.654128354403506
361,Buhre Av (6),Bronx,2642.566219,7.879884125,41.67,0,1594,24193,1.844091504,0.693147181,2.598274261,13,1.5,66421.98,1008122.31,38563642,44614.105756272,0.6666662222225186,7.374629015218945,10.093859947519794
362,Middletown Rd (6),Bronx,1505.461841,7.317519029,42.0,0,8870,20764,1.888730477,1.098612289,4.208053992,13,1.5,372540.0,872088.0,184176680,39217.599624427996,0.6666662222225186,9.090542808520587,9.941024156064854
363,Westchester Sq-E Tremont Av (6),Bronx,2566.653362,7.850747672,41.33,0,7446,21318,2.12455464,1.791759469,10.40648903,14,1.5,307743.18,881072.94,158733828,45291.25581552,0.6666662222225186,8.915566545710645,9.967353972864542
364,Zerega Av (6),Bronx,1713.303761,7.446762307,41.67,0,5817,33465,2.138512494,1.791759469,7.155548887,16,1.5,242394.39,1394486.55,194665905,71565.32061171,0.6666662222225186,8.668711839055147,10.418285277054519
365,Castle Hill Av (6),Bronx,3721.175194,8.222063506,41.67,0,6144,51908,1.857744187,1.386294361,5.870126248,16,2.0,256020.48,2163006.36,318922752,96431.785258796,0.499999750000125,8.723394022000136,10.857247464524757
366,Parkchester (6),Bronx,10015.43487,9.21198251,54.33,0,3903,69858,1.825840327,1.386294361,5.335069224,15,1.0,212049.99,3795385.1399999997,272655774,127549.553563566,0.9999990000010001,8.269756947532983,11.1542342039154
367,St Lawrence Av (6),Bronx,2473.508406,7.813797031,45.33,0,3112,61454,1.830306643,0.693147181,6.310989316,16,1.0,141066.96,2785709.82,191244848,112479.66443892199,0.9999990000010001,8.043342170441608,11.02606047864908
368,Morrison Av-Soundview (6),Bronx,3705.94261,8.217962722,45.0,0,1941,63057,1.775332959,1.098612289,6.471805566,15,1.5,87345.0,2837565.0,122393637,111947.170395663,0.6666662222225186,7.571473648851271,11.051810216769898
369,Elder Av (6),Bronx,3694.769533,8.214944075,45.33,0,2232,53711,2.106796245,0.693147181,5.922213391,16,1.5,101176.56,2434719.63,119882952,113158.133115195,0.6666662222225186,7.711101251840158,10.891391719219817
370,Whitlock Av (6),Bronx,1227.233007,7.113331836,45.67,0,398,51823,2.271875227,1.098612289,10.17052595,3,1.5,18176.66,2366756.41,20625554,117735.38988882101,0.6666662222225186,5.988961416889864,10.855608641411111
371,Hunts Point Av (6),Bronx,6638.904209,8.800852816,54.33,0,4455,47238,2.334338821,2.079441542,9.73652603,10,1.0,242040.15,2566440.54,210445290,110269.49722639799,0.9999990000010001,8.40200678160712,10.762975101585972
372,Longwood Av (6),Bronx,2259.832305,7.723488301,45.33,0,6525,47934,2.186467943,2.302585093,10.62359572,13,1.0,295778.25,2172848.2199999997,312769350,104806.154379762,0.9999990000010001,8.783549477153265,10.777601205511097
373,E 149 St (6),Bronx,3062.890239,8.027440708,46.0,0,3213,41141,2.113467364,1.791759469,9.575564299,15,1.0,147798.0,1892486.0,132186033,86950.16082232399,0.9999990000010001,8.075271546297458,10.624784776512419
374,E 143 St-St Mary's St (6),Bronx,930.4300919,6.836721138,46.0,0,2818,35426,2.154512099,0.0,8.231800779,12,1.0,129628.0,1629596.0,99830468,76325.745619174,0.9999990000010001,7.9441374911141125,10.47522952026939
375,Cypress Av (6),Bronx,1833.398283,7.514471795,46.33,0,3383,31695,1.857940905,0.693147181,9.57029046,11,1.0,156734.38999999998,1468429.3499999999,107224185,58887.436983975,0.9999990000010001,8.126813720726114,10.363945768938333
376,Brook Av (6),Bronx,3443.199262,8.144446722,46.67,0,4529,51032,2.113769537,2.197224577,10.66618315,12,1.0,211368.43000000002,2381663.44,231123928,107869.887012184,0.9999990000010001,8.41847721847708,10.840227761277692
377,3 Av-138 St (6),Bronx,5542.413582,8.62036576,57.67,0,5780,43350,2.098356303,2.079441542,11.46193057,15,1.0,333332.60000000003,2499994.5,250563000,90963.74573505,0.9999990000010001,8.662331957082475,10.677085049993375
392,"125 St (4,5,6)",Manhattan,16700.45501,9.723251121,139.0,0,6665,57152,2.087292047,3.433987204,8.96120628,26,0.5,926435.0,7944128.0,380918080,119292.91507014401,1.999996000008,8.804775258867686,10.953487161283544
393,116 St (6),Manhattan,8893.89544,9.093232845,58.0,0,7251,83905,1.787865763,3.401197382,9.199911248,26,1.0,420558.0,4866490.0,608395155,150010.876844515,0.9999990000010001,8.889032571874742,11.337452403605107
394,110 St (6),Manhattan,6732.242501,8.814812105,58.0,0,8691,89556,1.61907725,3.36729583,10.91379082,28,1.0,504078.0,5194248.0,778331196,144998.08220099998,0.9999990000010001,9.07015834137632,11.402630573054733
395,103 St (6),Manhattan,8480.911889,9.045691162,58.33,0,10415,85095,1.717983775,3.33220451,14.48299185,25,1.0,607506.95,4963591.35,886264425,146191.829333625,0.9999990000010001,9.251098364448351,11.351535309931501
396,96 St (6),Manhattan,13185.80648,9.4869721,57.67,0,13043,99100,1.811701779,3.931825633,14.7975987,26,1.0,752189.81,5715097.0,1292561300,179539.6462989,0.9999990000010001,9.47608353690921,11.503894811084523
397,"86 St (4,5,6)",Manhattan,33786.99383,10.42786081,141.67,0,13151,113656,1.737196586,4.025351691,15.7480369,38,0.5,1863102.17,16101645.519999998,1494690056,197442.815178416,1.999996000008,9.48432911729596,11.640940419992829
398,77 St (6),Manhattan,21158.28641,9.959834162,58.33,0,15085,99281,1.725926377,3.891820298,21.28043643,38,1.0,879908.0499999999,5791060.7299999995,1497653885,171351.696634937,0.9999990000010001,9.621522440413576,11.505719564719898
399,68 St-Hunter College (6),Manhattan,18873.96323,9.845591626,59.0,0,29777,78644,1.616459289,3.761200116,27.86109739,83,1.0,1756843.0,4639996.0,2341782388,127124.82432411601,0.9999990000010001,10.301525144815496,11.272699333674742
613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,39358.41509,10.58049049,82.0,2,36926,65434,1.694599717,4.060443011,36.02858492,86,1.0,3027932.0,5365588.0,2416215884,110884.437882178,0.9999990000010001,10.516698269778406,11.088812562489581
612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,42574.4336,10.65903269,66.67,1,65027,58663,1.537171286,4.262679877,38.56704295,86,1.0,4335350.09,3911062.21,3814678901,90175.079150618,0.9999990000010001,11.082573225354114,10.979581529773636
610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,112565.4931,11.63129938,67.67,1,78744,55707,1.568827582,4.682131227,43.09656446,90,1.0,5328606.48,3769692.69,4386592008,87394.678110474,0.9999990000010001,11.273970062608681,10.927879042172982
403,33 St (6),Manhattan,19920.53955,9.899556815,59.0,0,63272,80554,1.606575729,4.709530201,41.12050424,88,1.0,3733048.0,4752686.0,5096812688,129416.101273866,0.9999990000010001,11.055213976853723,11.296695459925086
404,28 St (6),Manhattan,15169.64441,9.627117551,58.67,0,49037,87049,1.687242794,4.859812404,35.64484432,91,1.0,2877000.79,5107164.83,4268621813,146872.79797490602,0.9999990000010001,10.800350786744184,11.374237945196334
405,23 St-Baruch College (6),Manhattan,19494.02141,9.8779144,58.33,1,32937,86931,1.761269875,4.927253685,29.58321509,84,1.0,1921215.21,5070685.2299999995,2863246347,153108.951503625,0.9999990000010001,10.402382285434154,11.372881482825592
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,69318.73494,11.14648492,124.33,2,22711,90146,1.854722244,5.043425117,23.72086228,56,0.5,2823658.63,11207852.18,2047305806,167195.791407624,1.999996000008,10.030648698152808,11.409196950207527
407,Astor Pl (6),Manhattan,11858.10988,9.380851618,58.67,1,16786,95388,1.864578049,5.187385806,22.20393594,47,1.0,984834.62,5596413.96,1601182968,177858.370938012,0.9999990000010001,9.728360056322414,11.465718546805133
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,28776.85414,10.26736142,107.33,2,14673,77136,1.808192723,5.093750201,23.79810948,33,0.5,1574853.09,8279006.88,1131816528,139476.75388132798,1.999996000008,9.59383249927394,11.253338340676699
409,Spring St (6),Manhattan,8547.047472,9.05345817,59.33,1,15463,70587,1.667594445,5.043425117,25.31645744,43,1.0,917419.7899999999,4187926.71,1091486781,117710.489089215,0.9999990000010001,9.646270020888167,11.164615437363123
623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,31553.21619,10.35946249,49.67,3,18304,59456,1.665263914,4.875197323,26.15733127,49,1.25,909159.68,2953179.52,1088282624,99009.931270784,0.7999993600005121,9.814929525554337,10.993008641192457
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,20356.6253,9.921210828,37.0,3,24056,69943,1.580011057,4.890349128,27.86826828,44,1.5,890072.0,2587891.0,1682548808,110510.71335975101,0.6666662222225186,10.088181293475138,11.155450200860727
447,Flushing-Main St (7),Queens,44700.40627,10.70776024,77.0,0,51846,56697,2.124716468,3.135494216,20.14981614,23,1.0,3992142.0,4365669.0,2939512662,120465.049586196,0.9999990000010001,10.856052352774507,10.945494215725116
448,Mets-Willets Point (7),Queens,4962.468795,8.509860129,86.33,0,2034,4391,1.361423293,0.0,8.601567227,7,0.5,175595.22,379075.02999999997,8931294,5978.009679563001,1.999996000008,7.618251097876695,8.387539983189367
449,111 St (7),Queens,6383.826258,8.761679557,76.0,0,3674,47925,1.964438464,1.609437912,10.33774125,14,1.0,279224.0,3642300.0,176076450,94145.71338720001,0.9999990000010001,8.209308411646937,10.777413433632514
450,103 St-Corona Plaza (7),Queens,19936.47756,9.900356534,76.67,0,3803,80519,1.566248257,1.386294361,10.3643008,13,1.0,291576.01,6173391.73,306213757,126112.74340538301,0.9999990000010001,8.24380842366528,11.296260879753728
451,Junction Blvd (7),Queens,19820.26203,9.894510481,88.33,0,4267,91108,1.73139728,1.098612289,9.467157837,15,0.5,376904.11,8047569.64,388757836,157744.14338624,1.999996000008,8.358900612421644,11.419811870904063
452,90 St-Elmhurst Av (7),Queens,14200.0257,9.561069473,76.0,0,4886,100547,1.764459101,1.609437912,8.374673049,16,1.0,371336.0,7641572.0,491272642,177411.06922824698,0.9999990000010001,8.494333897270154,11.518390504401287
453,82 St-Jackson Hts (7),Queens,7726.683478,8.952564417,77.33,0,4454,98586,1.731713194,2.302585093,7.61361507,14,1.0,344427.82,7623655.38,439102044,170722.676943684,0.9999990000010001,8.40178233990491,11.498694686056515
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,44612.17767,10.70578456,134.67,1,3494,74247,1.840562609,2.197224577,8.194570718,12,0.5,470536.98,9998843.489999998,259419018,136656.252030423,1.999996000008,8.15908865466791,11.215166120275228
455,69 St (7),Queens,4392.923863,8.387977925,44.67,0,3435,57620,1.957986085,2.564949357,8.467895761,11,1.5,153441.45,2573885.4,197924700,112819.1582177,0.6666662222225186,8.142063283104147,10.961642363572961
456,61 St-Woodside (7),Queens,12963.56271,9.469974969,89.0,0,6438,49570,2.117601421,2.302585093,7.128246701,15,0.5,572982.0,4411730.0,319131660,104969.50243897,1.999996000008,8.770128527538184,10.811161264303168
457,52 St (7),Queens,4700.237179,8.455580983,44.67,0,4506,49269,2.073600445,1.945910149,6.042619081,13,1.5,201283.02000000002,2200846.23,222006114,102164.22032470499,0.6666662222225186,8.413387022690648,10.805070655538008
458,46 St-Bliss St (7),Queens,9244.58545,9.131901468,88.67,0,6095,57170,2.048142069,1.945910149,6.132673007,13,0.75,540443.65,5069263.9,348451150,117092.28208472999,1.333331555557926,8.715388097366482,10.953802055796485
459,40 St-Lowery St (7),Queens,7224.420295,8.885360684,88.67,0,7568,43126,2.011501716,2.079441542,5.795654925,10,1.0,671054.56,3823982.42,326377568,86748.02300421601,0.9999990000010001,8.931816237309167,10.671904530069884
460,33 St-Rawson St (7),Queens,6482.170174,8.776964894,89.33,0,11655,16544,1.915808495,2.397895273,5.567703496,12,0.5,1041141.15,1477875.52,192820320,31695.135741280003,1.999996000008,9.363576347875041,9.713839220355712
461,"Queensboro Plaza (7,N,W)",Queens,10573.88238,9.266236881,45.33,0,8195,20573,2.061518674,2.63905733,6.099122266,14,1.5,371479.35,932574.09,168595735,42411.62368020201,0.6666662222225186,9.011401509358791,9.931783421690975
606,"Court Sq-23 St (7,E,F,G)",Queens,18883.9059,9.846118252,36.33,2,9474,17082,2.038952927,2.772588722,4.116956628,14,1.5,344190.42,620589.0599999999,161834868,34829.393899014,0.6666662222225186,9.156412029950626,9.745839095947058
463,Hunters Point Av (7),Queens,4007.243166,8.296108311,89.0,0,9224,14940,1.955123616,2.48490665,4.094512279,15,0.5,820936.0,1329660.0,137806560,29209.54682304,1.999996000008,9.129672468908728,9.611864390851085
464,Vernon Blvd-Jackson Av (7),Queens,12553.25568,9.437814985,88.67,0,6454,23014,2.145814929,2.197224577,3.833659141,15,0.5,572276.18,2040651.3800000001,148532356,49383.784776006,1.999996000008,8.772610303280743,10.043901456251342
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,39636.09138,10.58752061,106.67,1,84068,23384,1.154329097,5.241747015,41.5734561,89,0.5,8967533.56,2494371.2800000003,1965846112,26992.831604248,1.999996000008,11.339393169209067,10.059850070159987
471,34 St-Hudson Yards (7),Manhattan,19714.35371,9.889152987,89.33,0,31256,34458,2.070482049,3.951243719,28.91688919,20,0.5,2792098.48,3078133.14,1077019248,71344.670444442,1.999996000008,10.349998630080293,10.447525490508216
143,Inwood-207 St (A),Manhattan,5839.652092,8.672597729,40.33,0,1349,53367,1.842021225,2.944438979,10.53539263,8,1.5,54405.17,2152291.11,71992083,98303.146714575,0.6666662222225186,7.2078598714324755,10.88496659438935
144,Dyckman St (A),Manhattan,4287.628991,8.363722378,41.67,0,1543,64894,1.612953253,2.708050201,10.54936025,10,1.0,64296.810000000005,2704132.98,100131442,104670.98840018199,0.9999990000010001,7.342131730584722,11.08052585812186
145,190 St (A),Manhattan,3165.123307,8.060263187,42.67,0,1943,67301,1.811200428,2.995732274,9.802545156,15,1.0,82907.81,2871733.67,130765843,121895.600004828,0.9999990000010001,7.572502985020384,11.11694523287328
146,181 St (A),Manhattan,6179.13395,8.729095225,42.67,0,9361,88610,2.012903455,3.663561646,11.38211187,13,1.5,399433.87,3780988.7,829478210,178363.37514755,0.6666662222225186,9.144414221860016,11.392011282385635
147,175 St (A),Manhattan,7329.712325,8.89982797,42.0,0,10984,85018,1.921867591,3.526360525,13.10753983,14,1.5,461328.0,3570756.0,933837712,163393.338851638,0.6666662222225186,9.30428598481871,11.35063003990524
149,163 St-Amsterdam Av (C),Manhattan,2679.987179,7.893940356,30.33,0,1934,77471,1.816616926,3.401197382,12.01120183,17,2.0,58658.219999999994,2349695.4299999997,149828914,140735.129874146,0.499999750000125,7.5678626054638825,11.257671859737785
150,155 St (C),Manhattan,1697.622762,7.437573062,30.67,0,2009,90303,1.932899496,3.663561646,8.706985508,17,1.5,61616.030000000006,2769593.0100000002,181418727,174546.623187288,0.6666662222225186,7.605890001053122,11.410937035212486
151,"145 St (A,C,B,D)",Manhattan,15651.16824,9.658364732,49.67,0,2194,100202,1.920020087,3.583518938,6.741979898,15,1.0,108975.98000000001,4977033.34,219843188,192389.852757574,0.9999990000010001,7.693937325509272,11.514953407304466
152,"135 St (C,B)",Manhattan,3785.780056,8.239271347,45.67,0,3452,93915,1.979796837,3.871201011,7.786988853,18,1.0,157652.84,4289098.05,324194580,185932.619946855,0.9999990000010001,8.146998697389993,11.450156044717149
153,"125 St (A,C,B,D)",Manhattan,18301.69092,9.814803373,122.67,0,7679,83487,1.997187732,4.110873864,12.81483631,23,0.5,941982.93,10241350.290000001,641096673,166739.212181484,1.999996000008,8.946374826141717,11.332458187936455
154,"116 St (C,B)",Manhattan,4606.427129,8.435424874,45.33,0,8516,84262,1.832761556,3.931825633,13.78894783,21,1.5,386030.27999999997,3819596.46,717575192,154432.154231672,0.6666662222225186,9.04981944514108,11.3416981389818
155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,5360.755987,8.58704681,46.0,0,6707,84263,1.432772433,3.526360525,13.89777872,19,1.0,308522.0,3876098.0,565151941,120729.703521879,0.9999990000010001,8.8110561229431,11.341710006516378
156,"103 St (C,B)",Manhattan,3277.341014,8.095092785,46.33,0,4416,67561,1.124597907,3.295836866,9.846439964,21,1.0,204593.28,3130101.13,298349376,75978.95919482701,0.9999990000010001,8.393216011596527,11.120800973799138
157,"96 St (C,B)",Manhattan,7289.854741,8.894376067,45.67,0,5257,65211,1.055982777,3.663561646,9.106271279,39,1.5,240087.19,2978186.37,342814227,68861.69287094701,0.6666662222225186,8.567506005289827,11.085398780059545
158,"86 St (C,B)",Manhattan,8421.418723,9.038652325,45.33,0,5554,63671,1.628810765,3.610917913,8.877443507,37,1.0,251762.81999999998,2886206.4299999997,353628734,103708.010218315,0.9999990000010001,8.62245370207373,11.061500184485686
159,"81 St-Museum of Natural History (C,B)",Manhattan,10126.18777,9.222978945,45.33,0,6718,57352,1.705200468,3.737669618,10.79202359,38,1.5,304526.94,2599766.1599999997,385290736,97796.65724073599,0.6666662222225186,8.81269461292015,10.956980431564268
160,"72 St (C,B)",Manhattan,7349.744799,8.90255692,45.0,0,9868,57090,1.10984079,4.127134385,15.20743036,49,1.0,444060.0,2569050.0,563364120,63360.8107011,0.9999990000010001,9.197153810172008,10.952401765007385
162,"50 St (C,E)",Manhattan,15805.84748,9.66819851,73.33,0,48910,67827,1.587254961,4.96284463,33.75314377,77,1.0,3586570.3,4973753.91,3317418570,107658.74223974699,0.9999990000010001,10.797757599041015,11.124730368027018
164,"34 St-Penn Station (A,C,E)",Manhattan,57809.25587,10.96492148,116.33,0,46237,42086,1.787893054,5.170483995,32.07240106,76,0.5,5378750.21,4895864.38,1945930382,75245.267070644,1.999996000008,10.741557249815683,10.647494183386883
165,"23 St (C,E)",Manhattan,15445.03302,9.645107487,73.67,0,36565,69277,1.741463449,4.836281907,24.55397486,75,1.0,2693743.5500000003,5103636.59,2533113505,120643.363356373,0.9999990000010001,10.50687412588845,11.14588267445934
618,"14 St/8 Av (A,C,E,L)",Manhattan,34899.89786,10.46026783,68.0,1,19003,74754,1.98248421,4.564348191,20.73411523,34,1.0,1292204.0,5083272.0,1420550262,148198.62463434,0.9999990000010001,9.852404762306811,11.221971378648028
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,31019.42864,10.34240125,108.0,0,17698,83767,1.909005806,4.615120517,21.46516791,32,0.75,1911384.0,9046836.0,1482508366,159911.689351202,1.333331555557926,9.781263419790754,11.335806351967298
168,"Spring St (C,E)",Manhattan,10598.88238,9.268598184,74.0,0,15578,49962,1.840527681,4.672828834,21.49908766,33,1.0,1152772.0,3697188.0,778308036,91956.443998122,0.9999990000010001,9.653679132512428,10.819038010475133
169,"Canal St (A,C,E)",Manhattan,13677.95023,9.523613451,116.67,0,19952,45467,1.729551352,4.770684624,24.72210792,40,0.5,2327799.84,5304634.89,907157584,78637.51132138401,1.999996000008,9.90113478695253,10.724764060806601
173,"High St (A,C)",Brooklyn,6920.523403,8.842391169,73.67,0,13221,39377,2.064518912,4.007333185,11.96470585,15,1.0,973991.0700000001,2900903.59,520603317,81294.561197824,0.9999990000010001,9.489637387893524,10.580962563701778
636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,27337.58841,10.21605448,38.0,3,15417,58245,2.026646565,3.828641396,11.95906003,16,1.5,585846.0,2213310.0,897963165,118042.029178425,0.6666662222225186,9.643290937019207,10.97243069954219
175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,8667.331217,9.067431573,109.0,0,14632,56490,1.950456144,3.80666249,11.46182947,16,0.5,1594888.0,6157410.0,826561680,110181.26757456,1.999996000008,9.591034531092426,10.94183661241081
176,Lafayette Av (C),Brooklyn,3960.780479,8.284448819,30.67,0,6633,49643,1.924250365,4.262679877,8.779507766,17,1.5,203434.11000000002,1522550.81,329282019,95525.56086969501,0.6666662222225186,8.799963219506997,10.812632816249412
177,Clinton-Washington Avs (C),Brooklyn,5434.62367,8.600729544,30.33,0,3313,51501,1.963856918,4.094344562,7.743784257,18,1.5,100483.29,1562025.3299999998,170622813,101140.595133918,0.6666662222225186,8.105911197986508,10.849375920849226
627,"Franklin Av (C,S)",Brooklyn,3908.192368,8.271086076,36.0,3,2331,55409,1.841583443,2.833213344,6.671150522,14,6.5,83916.0,1994724.0,129158379,102040.296993187,0.15384613017751844,7.754481547470383,10.922515361861395
179,"Nostrand Av (A,C)",Brooklyn,12318.265,9.418919576,72.33,0,2751,59428,1.756511572,3.218875825,5.441073505,14,1.0,198979.83,4298427.24,163486428,104385.969700816,0.9999990000010001,7.920083199053234,10.992537601700546
180,Kingston-Throop Avs (C),Brooklyn,4734.070513,8.462751897,30.67,0,3311,59885,1.941202646,2.833213344,4.501687674,15,2.0,101548.37000000001,1836672.9500000002,198279235,116248.92045571,0.499999750000125,8.10530751550515,11.000198033914641
181,"Utica Av (A,C)",Brooklyn,9306.330672,9.138557613,72.33,0,3127,55740,1.722076557,2.564949357,3.80580241,16,1.0,226175.91,4031674.1999999997,174298980,95988.54728718,0.9999990000010001,8.048149101665201,10.928471241312758
182,Ralph Av (C),Brooklyn,3429.85075,8.140563541,30.67,0,2111,58122,1.729268315,2.48490665,3.66957985,18,2.0,64744.37,1782601.74,122695542,100508.53300442999,0.499999750000125,7.655390644826152,10.970316733695517
183,Rockaway Av (C),Brooklyn,3677.054366,8.210139187,30.0,0,1588,53159,1.706440416,1.386294361,4.907176993,16,2.0,47640.0,1594770.0,84416492,90712.666074144,0.499999750000125,7.370860166536716,10.881061512827182
621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,5483.081096,8.609604828,61.0,4,1541,30541,2.087523946,0.693147181,3.879952902,11,1.0,94001.0,1863001.0,47063681,63755.068834786005,0.9999990000010001,7.340835554123275,10.326858064513127
185,Liberty Av (C),Brooklyn,1682.952165,7.428898789,30.33,0,1448,30282,2.21688217,1.791759469,3.377737158,10,2.0,43917.84,918453.0599999999,43848336,67131.62587193999,0.499999750000125,7.278628942320682,10.318341777940978
186,Van Siclen Av (C),Brooklyn,1788.456338,7.489667131,30.33,0,1151,41639,1.906255828,1.791759469,3.435933287,13,2.0,34909.829999999994,1262910.8699999999,47926489,79374.58642209199,0.499999750000125,7.049254841255837,10.636816522728905
187,Shepherd Av (C),Brooklyn,1829.998065,7.512616488,29.67,0,1920,47364,1.703647598,1.098612289,4.478630815,12,1.5,56966.4,1405289.8800000001,90938880,80691.564831672,0.6666662222225186,7.560601162768557,10.765638838309634
188,"Euclid Av (A,C)",Brooklyn,7029.331035,8.857989073,72.33,0,1719,53584,1.792982036,1.098612289,5.040740693,9,1.0,124335.27,3875730.7199999997,92110896,96075.149417024,0.9999990000010001,7.450079569807499,10.889024457147098
189,Grant Av (A),Brooklyn,3866.183358,8.260281706,43.33,0,1465,48828,1.567604977,0.693147181,4.804719101,10,1.0,63478.45,2115717.2399999998,71533020,76543.015816956,0.9999990000010001,7.290292882446597,10.796079677632406
190,80 St (A),Queens,3027.787615,8.015917691,43.67,0,1242,39757,1.48990351,0.693147181,4.519511496,15,1.5,54238.14,1736188.1900000002,49378194,59234.09384707,0.6666662222225186,7.1252830915107115,10.590566357694467
191,88 St (A),Queens,1987.171807,7.594970805,44.0,0,2254,33016,1.274282239,0.0,4.69076068,15,1.5,99176.0,1452704.0,74418064,42071.702402824,0.6666662222225186,7.720905251936779,10.40477785931878
192,Rockaway Blvd (A),Queens,5091.325169,8.535489817,44.33,0,3177,31463,1.495720384,0.0,4.956941565,14,1.0,140836.41,1394754.79,99957951,47059.850441792,0.9999990000010001,8.064007347096661,10.356599314111646
193,104 St (A),Queens,1269.104802,7.146854697,21.33,0,3573,31640,1.345960758,0.0,4.853059973,17,2.75,76212.09,674881.2,113049720,42586.19838312,0.3636362314050067,8.181440695719374,10.362209026944724
194,111 St (A),Queens,1633.012941,7.398794195,21.33,0,4031,41314,1.119616448,0.0,4.613650001,15,2.25,85981.23,881227.6199999999,166536734,46255.833932671994,0.444444246913668,8.302017809751204,10.628980909135285
195,Ozone Park-Lefferts Blvd (A),Queens,4610.596093,8.4363293,21.33,0,4579,45822,0.77054551,0.693147181,3.52305144,12,2.5,97670.06999999999,977383.2599999999,209818938,35307.93635922,0.399999840000064,8.429454277108231,10.732541427456502
221,21 St-Queensbridge (M),Queens,5337.413703,8.582683829,33.67,2,7914,20403,2.131360712,2.302585093,7.12693738,14,2.0,266464.38,686969.01,161469342,43486.152606936004,0.499999750000125,8.976514972315112,9.923486239042818
222,Roosevelt Island (M),Manhattan,5416.318699,8.597356267,33.33,2,3200,36798,1.877783375,2.833213344,1.87032419,3,1.5,106656.0,1226477.3399999999,117753600,69098.67263325,0.6666662222225186,8.071218539969863,10.513225949874762
223,"Lexington Av/63 St (M,Q)",Manhattan,12368.14871,9.422960644,74.33,0,32024,68316,1.720803338,3.850147602,33.62882343,86,1.0,2380343.92,5077928.28,2187751584,117558.40083880801,0.9999990000010001,10.374272126764936,11.131913916491309
224,57 St (M),Manhattan,9096.782051,9.115785932,33.0,2,46083,32043,1.407263704,4.477336814,34.26505825,87,1.5,1520739.0,1057419.0,1476637569,45092.950867272,0.6666662222225186,10.738221097157943,10.374865237335007
59,9 Av (D),Brooklyn,3987.379415,8.291140266,35.0,0,4446,39053,1.388755239,1.609437912,18.67354631,11,2.5,155610.0,1366855.0,173629638,54235.058348667,0.399999840000064,8.399984990510696,10.572700582800442
60,Fort Hamilton Pkwy (D),Brooklyn,2930.160256,7.983153616,34.67,0,7251,61867,1.948239489,1.386294361,23.71414666,11,2.0,251392.17,2144928.89,448597617,120531.73246596301,0.499999750000125,8.889032571874742,11.032758362158031
61,50 St (D),Brooklyn,2538.286768,7.839638521,34.33,0,8313,67013,1.611262735,0.693147181,27.83321516,7,1.5,285385.29,2300556.29,557079069,107975.549660555,0.6666662222225186,9.025696119812583,11.11265683176888
