station_complex_id,station_complex_name,borough,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag
252,Avenue X (F),Brooklyn,7.522154903,34,4,0.666666222,7.939515261,10.45097292,1.779459047,1.386294361,2.290356594,2.197224577,50.5,50.5,1,3.941581808,0
253,Neptune Av (F),Brooklyn,7.074161364,33,4,0.49999975,8.452121195,10.44371663,1.861141233,1.791759469,2.50395806,2.302585093,53,53,1,3.988984047,0
278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,9.964136665,76,0,0.999999,8.611593867,10.50421786,2.292630342,3.091042453,2.059974748,3.761200116,34.75,46,3,3.576550269,0
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,9.910673452,75.67,0,0.999999,8.512381634,10.41322258,2.190964098,2.079441542,1.860240645,3.610917913,33,45,3,3.526360525,0
280,Jamaica-Van Wyck (E),Queens,8.121509156,39.33,0,0.666666222,8.347827346,10.4499602,2.053352087,0.693147181,1.948626826,3.761200116,30.5,30.5,1,3.449987546,0
261,"Forest Hills-71 Av (E,F,M,R)",Queens,9.855555138,134.33,0,1.999996,9.576440757,10.66092322,1.709113339,1.386294361,1.80977561,3.091042453,24,29,4,3.218875825,0
262,"67 Av (M,R)",Queens,8.664419413,56.33,0,0.999999,9.665611002,11.07872132,1.639476359,1.791759469,2.004308181,3.135494216,31.75,31.88,2,3.488902962,0
263,"63 Dr-Rego Park (M,R)",Queens,9.216342131,56,0,0.999999,9.335121089,11.06868315,1.748297311,1.609437912,2.270685172,3.401197382,30.25,30.38,2,3.442019376,0
264,"Woodhaven Blvd (M,R)",Queens,9.514577038,55.33,0,0.999999,9.28424118,10.92951123,1.905804737,1.386294361,2.285476774,3.33220451,28.5,28.75,2,3.384390263,0
265,"Grand Av-Newtown (M,R)",Queens,9.47130129,56,0,0.999999,8.753529337,10.93178467,1.974951218,2.197224577,1.974121489,3.433987204,26.5,26.75,2,3.314186005,0
266,"Elmhurst Av (M,R)",Queens,9.092769648,55.67,0,0.999999,8.366370302,11.28801786,1.953184448,2.48490665,2.169884003,3.218875825,25,25.25,2,3.258096538,0
268,"65 St (M,R)",Queens,7.784743911,51.67,0,0.666666222,8.206583614,10.87231381,1.992185048,2.302585093,2.215034522,2.564949357,21.75,21.88,2,3.124565145,0
269,"Northern Blvd (M,R)",Queens,8.47455862,51.33,0,0.666666222,8.306965865,10.45515757,2.147716036,1.791759469,2.198784137,2.564949357,20.25,20.38,2,3.056356895,0
270,"46 St (M,R)",Queens,8.58508018,51.33,0,0.999999,8.588024372,10.44856966,2.117703072,1.791759469,2.039888413,2.397895273,18.75,18.88,2,2.983153491,0
271,"Steinway St (M,R)",Queens,9.080818182,51.33,0,0.666666222,8.368925175,10.57974287,1.932903569,2.772588722,1.984236176,2.48490665,17,17,2,2.890371758,0
272,"36 St (M,R)",Queens,7.896172821,51,0,0.666666222,8.880029117,9.813781639,1.995230473,2.48490665,1.929135484,2.63905733,15,15,2,2.772588722,0
273,"Queens Plaza (E,F,R)",Queens,9.480332383,102.67,0,1.999996,9.264165459,9.501441592,1.848422482,2.708050201,1.927910781,2.772588722,12,12,3,2.564949357,0
282,21 St (G),Queens,7.185452049,36,0,0.49999975,9.080231687,9.928424038,2.105075863,2.63905733,1.570130175,2.772588722,1,1,1,0.693147181,0
283,Greenpoint Av (G),Brooklyn,8.922142153,35.33,0,0.666666222,8.86418137,10.15743185,2.008244233,2.48490665,2.299048631,1.945910149,4,4,1,1.609437912,0
284,Nassau Av (G),Brooklyn,8.847356171,36,0,0.666666222,9.111514018,10.43013731,2.067945223,2.63905733,2.235779974,2.079441542,5.25,5.25,1,1.832581464,0
629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,9.348695017,68.33,4,0.999999,8.843182098,10.93604907,1.921859819,2.63905733,2.346314204,2.63905733,8.25,8.62,2,2.224623552,0
286,Broadway (G),Brooklyn,8.098767668,36.33,0,0.666666222,9.037533408,11.22892992,1.912364214,1.945910149,3.097115994,2.833213344,9.5,9.5,1,2.351375257,0
287,Flushing Av (G),Brooklyn,7.715506686,36.33,0,0.666666222,8.854379459,11.25167758,2.134548722,1.609437912,3.179979593,2.890371758,11,11,1,2.48490665,0
288,Myrtle-Willoughby Avs (G),Brooklyn,8.228791266,36,0,0.666666222,8.517393171,11.10992232,2.047050976,0.693147181,2.618824394,2.708050201,12.25,12.25,1,2.583997552,0
289,Bedford-Nostrand Avs (G),Brooklyn,8.74235934,36.33,0,0.666666222,8.248790734,11.09534729,1.935776819,2.197224577,2.455783025,2.708050201,14,14,1,2.708050201,0
290,Classon Av (G),Brooklyn,8.298410868,36,0,0.666666222,8.49023301,11.01754659,1.912732595,2.890371758,2.506213118,2.890371758,15,15,1,2.772588722,0
291,Clinton-Washington Avs (G),Brooklyn,8.276765421,35.67,0,0.999999,8.915566546,10.9363873,1.961097941,4.189654742,2.391394393,2.995732274,16.5,16.5,1,2.862200881,0
292,Fulton St (G),Brooklyn,8.418607076,35.67,0,0.666666222,9.052047793,10.88138125,1.940454696,4.143134726,2.329378659,2.890371758,17.5,17.5,1,2.917770732,0
196,Aqueduct Racetrack (A),Queens,6.256638767,12.67,0,0.181818149,7.43543802,9.458293602,1.251017801,0,1.240794,2.564949357,49,49,1,3.912023005,0
197,Aqueduct-N Conduit Av (A),Queens,6.397419779,22,0,0.39999984,6.246106765,9.286560398,1.511080178,0,0.730482717,2.63905733,50,50,1,3.931825633,0
198,Howard Beach-JFK Airport (A),Queens,7.747045605,22.33,0,0.39999984,6.873163834,8.955448122,1.027692004,0,1.247178204,2.302585093,52,52,1,3.970291914,0
199,"Broad Channel (A,S)",Queens,5.350880038,43,0,0.666666222,7.00488199,7.333676396,1.343161099,0,1.264184965,2.079441542,0,0,1,0,0
204,Beach 67 St (A),Queens,7.333369752,20.67,2,0.49999975,7.250635512,9.724839241,1.889249526,0,1.67775279,2.197224577,64.5,64.5,1,4.182050143,0
205,Beach 60 St (A),Queens,7.052915949,20.67,2,0.444444247,7.250635512,9.845699529,1.930173801,0,1.67775279,2.197224577,66,66,1,4.204692619,0
206,Beach 44 St (A),Queens,6.216475246,20.67,2,0.39999984,8.050065423,9.481588138,1.791642042,0,1.992671718,1.791759469,68.5,68.5,1,4.241326753,0
207,Beach 36 St (A),Queens,6.33434772,20.67,2,0.39999984,8.050065423,9.756899868,1.766531722,0,1.992671718,1.791759469,70,70,1,4.262679877,0
208,Beach 25 St (A),Queens,6.986344995,20.67,2,0.39999984,8.050065423,10.35462686,1.573010078,0.693147181,1.992671718,1.791759469,71.5,71.5,1,4.283586562,0
209,Far Rockaway-Mott Av (A),Queens,8.028316263,21.67,2,0.49999975,8.050065423,10.50309299,1.732032379,1.609437912,1.992671718,1.791759469,73.5,73.5,1,4.310799125,0
200,"Beach 90 St (A,S)",Queens,6.206120804,22.33,0,0.49999975,7.100027167,9.643226076,2.101413564,1.098612289,1.728860126,2.197224577,63.75,63.75,1,4.170533701,0
201,"Beach 98 St (A,S)",Queens,5.734267726,22.33,1,0.333333222,7.100027167,9.390325869,2.169569749,0.693147181,1.728860126,2.197224577,65.75,65.75,1,4.200954297,0
202,"Beach 105 St (A,S)",Queens,5.273800287,22.67,0,0.39999984,7.100027167,9.119430497,2.106256963,0,1.728860126,2.197224577,67.25,67.25,1,4.223177434,0
203,"Rockaway Park-Beach 116 St (A,S)",Queens,6.22617878,21.67,0,0.39999984,7.100027167,9.223848722,2.102352214,0.693147181,1.728860126,2.197224577,70.5,70.5,1,4.26969745,0
80,"121 St (J,Z)",Queens,7.41693034,34.33,0,0.666666222,8.592486175,10.39620012,1.829885009,1.945910149,1.90925751,2.48490665,41,43,2,3.737669618,0
81,111 St (J),Queens,7.409603279,35,0,0.666666222,8.187021067,10.4400394,1.669143891,2.079441542,1.821425681,2.708050201,41.5,41.5,1,3.749504076,0
82,"104 St (J,Z)",Queens,7.657484229,34.33,0,0.999999,8.065893547,10.46826144,1.561502245,1.791759469,1.714626417,2.708050201,38,39.75,2,3.663561646,0
83,"Woodhaven Blvd (J,Z)",Queens,7.586122694,36,0,0.666666222,7.972810784,10.52080605,1.548902568,1.386294361,1.60084219,2.48490665,36.5,37.62,2,3.624340933,0
84,85 St-Forest Pkwy (J),Queens,7.903277761,34.67,0,0.666666222,6.971668605,10.55223865,1.303033606,0.693147181,1.607345257,2.564949357,36.75,36.75,1,3.630985476,0
85,"75 St-Elderts Ln (J,Z)",Queens,7.315204951,34.33,0,0.666666222,6.805722553,10.43737519,1.416978559,0.693147181,1.483685955,2.302585093,33.5,35,2,3.540959324,0
86,Cypress Hills (J),Brooklyn,6.927429895,34.67,0,0.666666222,6.936342736,10.25544639,1.240568278,1.386294361,1.320588156,2.302585093,34,34,1,3.555348061,0
87,"Crescent St (J,Z)",Brooklyn,7.75250841,36.33,0,0.666666222,7.396948603,10.75523976,1.738956441,1.609437912,1.51178108,2.079441542,31,31.75,2,3.465735903,0
88,"Norwood Av (J,Z)",Brooklyn,7.345743815,33.67,0,0.666666222,7.209340257,10.55947789,1.698249831,2.197224577,1.47812106,2.197224577,29.5,30.5,2,3.417726684,0
89,Cleveland St (J),Brooklyn,7.236558837,34.33,0,0.666666222,7.026426809,10.57943771,1.793749947,1.945910149,1.38459484,2.564949357,29.75,29.75,1,3.425889994,0
90,"Van Siclen Av (J,Z)",Brooklyn,7.440325921,34,0,0.666666222,7.109879463,10.39007171,2.022113496,2.079441542,1.348081884,2.302585093,27,27.75,2,3.33220451,0
91,"Alabama Av (J,Z)",Brooklyn,7.171554448,36,0,0.666666222,7.303170051,10.09765533,2.084233802,1.791759469,1.416677725,2.302585093,26,26.38,2,3.295836866,0
93,"Chauncey St (J,Z)",Brooklyn,7.553649131,34.67,0,0.666666222,7.101675972,10.79755313,1.808925498,0.693147181,1.53583967,2.708050201,23.5,23.5,2,3.198673118,0
94,Halsey St (J),Brooklyn,8.27190732,35,0,0.666666222,7.326465614,11.03912263,1.533666404,0.693147181,1.578326799,2.708050201,22,22,1,3.135494216,0
95,"Gates Av (J,Z)",Brooklyn,8.448902463,34,0,0.666666222,7.544861069,11.01854717,1.635791743,1.791759469,1.689542503,2.833213344,20.5,20.75,2,3.068052935,0
96,Kosciuszko St (J),Brooklyn,8.27494184,34.33,0,0.666666222,7.737616283,10.97864355,1.786247282,1.945910149,1.785299231,2.708050201,19,19,1,2.995732274,0
118,3 Av (L),Manhattan,8.478227012,68.33,1,0.999999,9.755857236,11.55360665,1.829352736,4.976733742,3.165591429,3.970291914,3,3,1,1.386294361,0
119,1 Av (L),Manhattan,9.820255852,68,1,0.999999,9.560645069,11.55282864,1.80075135,4.532599493,3.107867975,3.761200116,4,4,1,1.609437912,0
120,Bedford Av (L),Brooklyn,10.11634656,68.33,3,0.999999,9.163039099,10.80102351,2.058452854,2.708050201,2.161523234,2.564949357,7.5,7.5,1,2.140066163,0
122,Graham Av (L),Brooklyn,8.868832864,68,2,0.999999,8.396154863,10.73432932,1.959234598,2.397895273,2.217255286,2.397895273,10,10,1,2.397895273,0
123,Grand St (L),Brooklyn,8.504771525,68,3,0.999999,8.236950048,10.63149499,2.004136526,2.48490665,2.225735564,2.48490665,11.5,11.5,1,2.525728644,0
124,Montrose Av (L),Brooklyn,8.531572202,67.67,2,0.999999,8.360071436,10.73278145,2.017647098,2.63905733,2.333361645,2.48490665,12.5,12.5,1,2.602689685,0
125,Morgan Av (L),Brooklyn,8.565806087,68,2,0.999999,8.498418036,10.41177997,1.982011731,2.302585093,2.172777825,2.63905733,14.5,14.5,1,2.740840024,0
126,Jefferson St (L),Brooklyn,8.721100611,67.33,2,0.999999,8.957381736,10.63614387,1.780938828,1.945910149,2.275463772,2.708050201,16.5,16.5,1,2.862200881,0
127,DeKalb Av (L),Brooklyn,9.090920886,67.67,3,0.999999,8.437500423,11.05133435,1.787254165,2.397895273,2.255219665,2.944438979,18,18,1,2.944438979,0
630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,9.667001606,36.67,3,0.666666222,8.188133415,11.16687955,1.727603282,2.197224577,2.189203295,2.944438979,19.5,25.25,2,3.020424886,0
129,Halsey St (L),Queens,8.60556925,61.67,2,0.999999,7.729295674,10.81617179,1.942022742,2.48490665,2.120817034,2.890371758,21,21,1,3.091042453,0
130,Wilson Av (L),Brooklyn,8.024432387,62,2,0.999999,6.65415252,10.36100733,1.635352806,1.609437912,1.757087379,2.197224577,23.5,23.5,1,3.198673118,0
131,Bushwick Av-Aberdeen St (L),Brooklyn,7.473329196,61.67,2,0.999999,6.736966958,10.31450389,1.940065874,1.386294361,1.53278865,2.397895273,25,25,1,3.258096538,0
133,Atlantic Av (L),Brooklyn,7.179082549,61.33,2,0.999999,7.583247524,10.343998,2.239936805,0.693147181,1.867073931,2.397895273,27.5,27.5,1,3.349904087,0
134,Sutter Av (L),Brooklyn,7.454626399,61.67,2,0.999999,7.526717561,10.61516204,2.087373961,1.098612289,1.732015185,2.397895273,29,29,1,3.401197382,0
135,Livonia Av (L),Brooklyn,7.569504559,61.33,2,0.999999,6.499787041,10.66490067,1.988164916,1.386294361,1.704167058,2.302585093,30.5,30.5,1,3.449987546,0
136,New Lots Av (L),Brooklyn,7.777120776,60.67,2,0.999999,8.199464198,10.19544796,2.147949307,1.386294361,1.966309283,2.708050201,32,32,1,3.496507561,0
137,East 105 St (L),Brooklyn,7.619437291,60.67,3,0.999999,8.266935348,9.991223667,2.038465956,0.693147181,1.450979015,2.397895273,34,34,1,3.555348061,0
138,Canarsie-Rockaway Pkwy (L),Brooklyn,7.656271798,57,1,0.999999,8.313852267,10.23516259,2.005137559,0.693147181,1.088839892,2.564949357,35.5,35.5,1,3.597312261,0
108,Middle Village-Metropolitan Av (M),Queens,8.002298908,36.33,1,0.666666222,7.483806688,9.631547587,1.782185556,1.386294361,1.735067343,2.564949357,38.5,38.5,1,3.676300672,0
109,Fresh Pond Rd (M),Queens,8.343355228,36,1,0.666666222,8.320691571,10.67102302,1.722512173,2.397895273,2.022494882,2.890371758,36,36,1,3.610917913,0
110,Forest Av (M),Queens,8.087260664,36,1,0.666666222,8.308938253,11.08229638,1.480769351,2.772588722,2.071829073,2.944438979,34,34,1,3.555348061,0
111,Seneca Av (M),Queens,7.652931607,36.33,1,0.666666222,8.062432792,11.1507497,1.692141624,2.63905733,2.140707744,2.890371758,32.5,32.5,1,3.511545439,0
113,Knickerbocker Av (M),Brooklyn,7.969171198,36.67,1,0.666666222,8.124150603,11.11924564,1.81798493,2.079441542,2.163722684,2.890371758,29,29,1,3.401197382,0
114,Central Av (M),Brooklyn,7.947742186,37,1,0.666666222,7.948738455,11.03802989,1.935594414,1.791759469,2.026163391,2.833213344,27,27,1,3.33220451,0
97,"Myrtle Av (M,J,Z)",Brooklyn,9.061261272,72.67,0,0.999999,8.092851028,10.95500823,1.990267132,1.945910149,1.962095495,2.63905733,17.5,18,3,2.917770732,0
98,"Flushing Av (M,J)",Brooklyn,8.58607502,60,0,0.999999,8.379079889,10.99492416,2.116570087,2.079441542,2.369464829,2.833213344,23,23,1,3.17805383,0
99,"Lorimer St (M,J)",Brooklyn,7.962409677,59.67,0,0.999999,8.720460513,11.23351575,2.029161013,2.079441542,2.987935423,2.890371758,21.5,21.5,1,3.113515309,0
100,"Hewes St (M,J)",Brooklyn,7.57374902,60,0,0.999999,9.182043773,11.2505342,1.91344391,2.63905733,3.165981644,2.890371758,20,20,1,3.044522438,0
101,"Marcy Av (M,J,Z)",Brooklyn,9.11383492,68.67,1,0.999999,9.369904942,11.25040419,1.950228821,2.890371758,3.093779147,2.772588722,13.5,14,3,2.674148649,0
103,"Bowery (J,Z)",Manhattan,7.805380805,36.67,1,0.49999975,9.446439634,11.22348184,1.724455677,5.010635294,3.235447012,3.931825633,4.5,4.75,2,1.704748092,0
107,"Broad St (J,Z)",Manhattan,8.393171774,37,1,0.666666222,10.0558223,10.86584092,1.623779262,4.852030264,3.372744372,3.737669618,2,2,1,1.098612289,0
71,8 Av (N),Brooklyn,8.99090072,35,0,0.666666222,8.263590433,10.9250568,1.915274417,0,2.80357842,3.433987204,36.5,43,2,3.624340933,0
72,Fort Hamilton Pkwy (N),Brooklyn,8.506431072,35.33,0,0.666666222,8.808070155,10.81361936,1.58406075,0.693147181,2.846684106,3.401197382,38,44.5,2,3.663561646,0
74,18 Av (N),Brooklyn,8.20579663,34.67,0,0.666666222,8.374246182,10.73007237,1.692902758,1.609437912,2.64463375,1.945910149,42,48.25,2,3.761200116,0
75,20 Av (N),Brooklyn,8.057945118,35,0,0.666666222,7.997326823,10.80782715,1.609829002,1.386294361,2.441770397,2.079441542,43.5,49.75,2,3.795489189,0
76,Bay Pkwy (N),Brooklyn,8.526467277,35.33,0,0.666666222,7.890956716,10.94344619,1.345291655,1.386294361,2.293253697,2.197224577,45,51.25,2,3.828641396,0
77,Kings Hwy (N),Brooklyn,8.313561312,35.33,0,0.666666222,8.005367067,10.87276914,1.5767079,1.098612289,2.138951352,2.079441542,47,53.25,2,3.871201011,0
78,Avenue U (N),Brooklyn,7.933315936,35,0,0.666666222,7.78113851,10.73802578,1.427656661,1.386294361,2.10687388,2.397895273,49,55.25,2,3.912023005,0
79,86 St (N),Brooklyn,7.492930591,34,0,0.49999975,7.612336837,10.48408175,1.932734654,1.609437912,2.158985865,2.48490665,50,56.25,2,3.931825633,0
477,72 St (Q),Manhattan,10.03421131,40.67,0,0.666666222,10.2606024,11.59255886,1.634964422,3.912023005,3.28397197,4.189654742,8,9,2,2.197224577,0
476,86 St (Q),Manhattan,9.779981948,41.33,0,0.666666222,9.494315582,11.88320544,1.69240372,3.737669618,2.864869742,3.663561646,10.5,11.5,2,2.442347035,0
475,96 St (Q),Manhattan,9.458335646,41,0,0.666666222,9.356602879,11.55025978,1.798884725,3.33220451,2.685780914,3.258096538,12.5,13.5,2,2.602689685,0
1,"Astoria-Ditmars Blvd (N,W)",Queens,9.306343213,45,0,0.666666222,8.977272739,10.6415842,1.664025458,2.564949357,1.915598898,1.945910149,23,23.25,2,3.17805383,0
2,"Astoria Blvd (N,W)",Queens,8.980128707,45,0,0.666666222,8.705331134,10.81530831,1.782123577,2.708050201,1.921697707,2.397895273,21,21.25,2,3.091042453,0
3,"30 Av (N,W)",Queens,9.213894053,46,0,0.666666222,8.559486104,10.93510497,1.800589606,2.302585093,1.913093639,2.48490665,20,20.12,2,3.044522438,0
4,"Broadway (N,W)",Queens,9.108339149,46,0,0.666666222,8.575650761,10.94681614,1.803719209,2.63905733,1.94276322,2.564949357,18,18.25,2,2.944438979,0
5,"36 Av (N,W)",Queens,8.482422249,46,0,0.666666222,8.829811749,10.46820459,2.15659135,2.63905733,2.048742419,2.708050201,16.5,16.5,2,2.862200881,0
6,"39 Av-Dutch Kills (N,W)",Queens,7.910696248,46.33,0,0.666666222,8.948066103,9.876013576,1.897103644,2.079441542,2.053758305,2.708050201,15,15.25,2,2.772588722,0
8,"5 Av/59 St (N,R,W)",Manhattan,9.338391538,82.33,0,0.999999,10.50613546,10.24288408,1.428221937,4.304065093,3.527188913,4.477336814,6,6,3,1.945910149,0
9,"57 St-7 Av (N,Q,R,W)",Manhattan,10.14722905,123.33,0,1.999996,10.62994861,10.81486624,1.373530553,4.615120517,3.469201494,4.477336814,3.5,3.5,4,1.504077397,0
10,"49 St (N,R,W)",Manhattan,9.828883165,82.67,0,0.999999,11.06902613,10.70407558,1.361190303,5.099866428,3.593472287,4.465908119,1.5,1.5,3,0.916290732,0
13,"28 St (R,W)",Manhattan,9.080184952,68,0,0.999999,10.81965828,11.01572329,1.54033159,4.997212274,3.516165511,4.442651256,3,3,2,1.386294361,0
14,"23 St (R,W)",Manhattan,9.553411932,68.67,0,0.999999,10.48754505,11.25719415,1.617383306,5.062595033,3.370037084,4.382026635,4.5,4.5,2,1.704748092,0
16,"8 St-NYU (R,W)",Manhattan,9.377495531,69,0,0.999999,9.715047315,11.45354694,1.826175748,5.187385806,3.159665385,3.828641396,8,8,2,2.197224577,0
17,"Prince St (R,W)",Manhattan,9.047015396,68.33,0,0.999999,9.655731073,11.13273329,1.775742019,5.023880521,3.239843017,3.526360525,10.5,10.5,2,2.442347035,0
20,"City Hall (R,W)",Manhattan,8.324153427,49.33,0,0.666666222,10.18149801,11.07878307,1.544572667,4.8978398,3.351037972,3.784189634,14.5,14.75,2,2.740840024,0
22,"Rector St (R,W)",Manhattan,8.301300562,49,0,0.666666222,10.09946544,10.81647283,1.547241528,4.736198448,3.369060874,3.737669618,17.5,18,2,2.917770732,0
26,"DeKalb Av (B,Q,R)",Brooklyn,9.639070759,92.67,0,1.999996,9.576371411,10.91275848,1.975846846,3.713572067,2.481513859,2.833213344,16,22,4,2.833213344,0
28,Union St (R),Brooklyn,8.618649375,38.33,0,0.666666222,8.331345425,10.78286531,2.084870218,3.433987204,2.308074081,2.708050201,34,34,2,3.555348061,0
30,Prospect Av (R),Brooklyn,8.390969925,39,0,0.666666222,8.443331343,10.46201704,2.104085516,3.044522438,2.347716461,3.091042453,37.5,37.5,2,3.650658241,0
31,25 St (R),Brooklyn,7.889249994,39,0,0.666666222,8.420682291,9.993373959,1.86232061,2.63905733,2.395446442,2.995732274,39,39,2,3.688879454,0
32,"36 St (D,N,R)",Brooklyn,9.323297872,108,0,1.999996,8.762333041,9.947360887,1.879677189,2.397895273,2.513397094,2.944438979,28,34.75,4,3.36729583,0
33,45 St (R),Brooklyn,8.648393546,39.33,0,0.666666222,9.071882579,10.80782715,1.808706404,2.302585093,2.713936063,2.772588722,43.5,43.5,2,3.795489189,0
34,53 St (R),Brooklyn,8.746378618,39.33,0,0.666666222,8.850230966,11.1000278,1.808128725,2.397895273,2.776741263,2.890371758,45,45,2,3.828641396,0
35,"59 St (N,R)",Brooklyn,9.126476497,71.67,0,0.999999,8.740336743,10.93460585,2.072315819,2.079441542,2.708232948,3.496507561,33.5,46.25,3,3.540959324,0
36,Bay Ridge Av (R),Brooklyn,8.662446267,37,0,0.666666222,8.416488487,10.78624218,2.013010261,2.302585093,2.396660342,4.043051268,48.25,48.25,1,3.896909368,0
37,77 St (R),Brooklyn,8.299934188,36.67,0,0.666666222,8.303504799,10.74147074,1.597708049,2.48490665,2.175256998,4.17438727,49.75,49.75,1,3.926911618,0
38,86 St (R),Brooklyn,9.062004171,36.67,0,0.666666222,8.172164452,10.60688205,1.460767821,1.609437912,2.171245398,3.295836866,51.75,51.75,1,3.965563772,0
39,Bay Ridge-95 St (R),Brooklyn,8.314044165,36.33,0,0.666666222,9.051813464,10.43432166,1.707979323,1.098612289,1.840882781,4.234106505,54,54,1,4.007333185,0
